block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,2811.439,143.936,3.0209,4.7861,1.08e-07,8.26e-09,124.87,103.16,104.63,270.0,2.4
1.1,2812.518,142.248,3.1156,4.8486,1.08e-07,8.2e-09,124.87,103.16,104.63,270.0,2.4
2.2,2813.594,143.864,3.0312,4.8173,1.08e-07,8.26e-09,124.87,103.17,104.64,269.99,2.4
3.3,2814.673,146.335,3.0321,4.9425,1.08e-07,8.3e-09,124.87,103.17,104.63,270.01,2.4
4.4,2815.743,137.359,2.9871,4.7235,1.08e-07,8.22e-09,124.87,103.17,104.64,270.0,2.4
5.4,2816.826,148.43,2.9955,4.7235,1.07e-07,8.33e-09,124.88,103.17,104.64,270.0,2.4
6.5,2817.902,141.267,3.0218,4.7861,1.07e-07,8.32e-09,124.88,103.18,104.63,270.0,2.4
7.6,2818.978,136.128,3.0387,4.8173,1.08e-07,8.23e-09,124.88,103.18,104.63,269.99,2.4
8.7,2820.045,141.167,2.9927,4.7548,1.07e-07,8.2e-09,124.88,103.17,104.63,269.99,2.4
9.7,2821.128,142.578,3.034,4.8486,1.08e-07,8.2e-09,124.88,103.17,104.63,270.0,2.4
10.8,2822.215,140.669,2.9927,4.8173,1.08e-07,8.26e-09,124.88,103.17,104.63,270.0,2.4
11.9,2823.329,141.294,3.0584,4.9112,1.08e-07,8.24e-09,124.88,103.17,104.63,270.0,2.4
13.0,2824.439,144.542,3.018,4.8486,1.08e-07,8.29e-09,124.88,103.17,104.63,269.99,2.0
14.1,2825.519,137.861,3.0603,4.9425,1.08e-07,8.26e-09,124.88,103.17,104.63,270.0,2.0
15.2,2826.592,142.149,3.0593,4.9112,1.08e-07,8.2e-09,124.88,103.17,104.63,269.99,2.0
16.3,2827.652,142.202,3.0171,4.8173,1.08e-07,8.12e-09,124.88,103.17,104.63,270.0,2.0
17.3,2828.727,142.05,2.9965,4.6922,1.08e-07,8.16e-09,124.88,103.17,104.63,269.99,2.0
18.4,2829.82,146.071,3.1935,5.2553,1.08e-07,8.14e-09,124.88,103.17,104.63,270.0,2.0
19.5,2830.901,142.259,3.0293,4.8799,1.08e-07,8.17e-09,124.88,103.17,104.63,270.01,2.0
20.6,2831.985,143.816,3.004,4.7235,1.08e-07,8.18e-09,124.88,103.17,104.63,269.99,2.0
21.7,2833.045,138.254,3.0631,4.9738,1.08e-07,8.24e-09,124.88,103.17,104.63,269.99,2.0
22.7,2834.121,140.854,2.9965,4.7548,1.07e-07,8.17e-09,124.88,103.17,104.63,269.99,2.4
23.8,2835.197,139.2,3.0274,4.7861,1.08e-07,8.12e-09,124.88,103.17,104.63,270.0,2.4
24.9,2836.319,139.043,3.0133,4.7861,1.08e-07,8.15e-09,124.87,103.17,104.63,270.01,2.4
26.0,2837.439,143.921,3.0152,4.7548,1.08e-07,8.09e-09,124.88,103.17,104.64,270.0,2.4
27.1,2838.53,141.029,2.9946,4.6922,1.07e-07,8.14e-09,124.88,103.17,104.63,269.99,2.4
28.2,2839.609,144.979,3.0565,4.8799,1.08e-07,8.26e-09,124.88,103.17,104.63,269.99,2.4
29.3,2840.687,142.08,3.0481,4.8486,1.08e-07,8.24e-09,124.88,103.17,104.63,269.99,2.4
30.4,2841.745,140.687,3.0218,4.7861,1.08e-07,8.27e-09,124.88,103.17,104.63,270.0,2.4
31.4,2842.835,142.643,3.019,4.7861,1.07e-07,8.25e-09,124.88,103.17,104.63,270.02,2.4
32.5,2843.916,141.049,2.9983,4.7548,1.08e-07,8.14e-09,124.88,103.17,104.63,270.0,2.4
33.6,2845.0,150.439,2.9824,4.6922,1.08e-07,8.14e-09,124.88,103.17,104.64,269.99,2.4
34.7,2846.077,144.763,3.0359,4.8486,1.08e-07,8.13e-09,124.88,103.18,104.64,269.99,2.4
35.8,2847.14,142.413,2.9721,4.6297,1.08e-07,8.2e-09,124.88,103.17,104.63,270.0,2.4
36.8,2848.223,143.624,3.0396,4.9425,1.08e-07,8.21e-09,124.88,103.17,104.63,270.01,2.4
38.0,2849.346,138.937,3.0462,4.9112,1.08e-07,8.21e-09,124.88,103.17,104.63,270.0,2.4
39.1,2850.47,141.067,3.0265,4.9112,1.08e-07,8.2e-09,124.88,103.18,104.63,270.0,2.4
40.1,2851.535,144.2,3.0987,5.0989,1.07e-07,8.1e-09,124.88,103.17,104.63,269.99,2.4
41.2,2852.624,140.582,3.0349,4.8799,1.08e-07,8.06e-09,124.88,103.17,104.63,269.99,2.4
42.3,2853.707,144.379,3.0406,4.8173,1.08e-07,8.11e-09,124.88,103.17,104.63,269.99,2.4
43.4,2854.788,143.592,3.0011,4.7235,1.07e-07,8.04e-09,124.88,103.17,104.64,270.0,2.4
44.5,2855.853,143.806,3.0546,4.9425,1.08e-07,8.14e-09,124.88,103.17,104.63,270.01,2.4
45.5,2856.927,144.251,3.0049,4.8799,1.08e-07,8.21e-09,124.88,103.17,104.63,270.0,2.4
46.6,2858.011,145.653,3.0293,4.8173,1.08e-07,8.16e-09,124.88,103.17,104.63,269.99,2.4
47.7,2859.085,142.369,3.0199,4.7861,1.08e-07,8.07e-09,124.88,103.17,104.63,270.0,2.4
48.8,2860.149,144.513,3.0255,4.7861,1.08e-07,8.08e-09,124.88,103.17,104.63,270.0,2.4
49.9,2861.24,143.352,3.0218,4.7861,1.08e-07,8.09e-09,124.88,103.17,104.63,270.0,2.4
51.0,2862.38,136.633,3.0265,4.7861,1.07e-07,8.04e-09,124.88,103.17,104.63,270.01,2.4
52.1,2863.492,136.595,2.9843,4.6609,1.07e-07,8.12e-09,124.87,103.17,104.63,270.0,2.4
53.2,2864.55,146.535,3.0293,4.8799,1.08e-07,8.19e-09,124.88,103.17,104.63,269.99,2.4
