block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,4565.275,114.349,2.6417,3.5035,1.15e-07,6.12e-09,121.39,99.99,97.01,270.0,3.2
1.0,4566.307,114.639,2.6389,3.4722,1.15e-07,6.07e-09,121.39,99.98,97.01,269.99,3.2
2.1,4567.357,114.13,2.6408,3.5035,1.15e-07,6e-09,121.39,99.99,97.01,270.0,3.2
3.1,4568.391,112.516,2.6361,3.4722,1.15e-07,6.02e-09,121.39,99.99,97.01,270.01,3.2
4.2,4569.431,113.615,2.6389,3.5035,1.15e-07,6.09e-09,121.39,99.99,97.01,270.01,3.2
5.2,4570.488,114.411,2.638,3.4722,1.15e-07,6.11e-09,121.39,99.99,97.01,269.99,3.2
6.3,4571.526,114.445,2.6342,3.4722,1.15e-07,6.05e-09,121.39,100.0,97.01,269.99,3.2
7.3,4572.574,114.28,2.6389,3.4722,1.15e-07,6e-09,121.41,99.99,97.01,269.99,3.2
8.3,4573.61,115.188,2.6389,3.5035,1.14e-07,6.02e-09,121.4,99.99,97.01,269.99,3.2
9.4,4574.681,113.85,2.6398,3.4722,1.15e-07,6.06e-09,121.41,100.0,97.01,270.0,3.2
10.5,4575.731,114.322,2.637,3.4722,1.15e-07,6.02e-09,121.41,100.0,97.01,270.0,3.2
11.5,4576.808,114.464,2.6427,3.5035,1.15e-07,6.07e-09,121.41,100.0,97.01,270.0,3.2
12.6,4577.884,113.74,2.637,3.441,1.15e-07,6.1e-09,121.41,100.0,97.01,270.0,3.2
13.6,4578.914,114.376,2.6417,3.4722,1.15e-07,6.03e-09,121.41,100.01,97.01,270.0,3.2
14.7,4579.964,113.876,2.6267,3.4722,1.15e-07,5.99e-09,121.41,100.01,97.01,269.99,3.2
15.7,4580.996,113.465,2.6305,3.4722,1.15e-07,6.01e-09,121.41,100.01,97.01,270.0,3.2
16.8,4582.026,113.542,2.637,3.4722,1.15e-07,6.07e-09,121.41,100.01,97.01,270.0,3.2
17.8,4583.087,113.417,2.6295,3.4722,1.15e-07,6.09e-09,121.41,100.0,97.01,270.0,3.2
18.8,4584.118,112.359,2.6276,3.4722,1.15e-07,6.04e-09,121.41,100.01,97.01,270.0,3.2
19.9,4585.172,112.716,2.6342,3.5035,1.15e-07,6e-09,121.4,100.0,97.01,270.0,3.2
20.9,4586.213,113.512,2.6436,3.5035,1.15e-07,6.03e-09,121.41,100.0,97.01,269.99,3.2
22.0,4587.277,113.762,2.6323,3.4722,1.15e-07,5.99e-09,121.41,99.99,97.01,270.0,3.2
23.0,4588.316,112.783,2.6314,3.5035,1.15e-07,6.02e-09,121.41,99.99,97.01,269.99,3.2
24.1,4589.365,113.023,2.6361,3.4722,1.15e-07,6.08e-09,121.4,99.99,97.01,270.0,3.2
25.1,4590.404,113.959,2.637,3.5035,1.15e-07,6.11e-09,121.4,100.0,97.01,270.0,3.2
26.2,4591.456,113.788,2.6389,3.5035,1.15e-07,6.05e-09,121.41,100.0,97.01,270.0,3.2
27.2,4592.502,113.055,2.6398,3.5035,1.16e-07,6e-09,121.4,100.0,97.01,269.99,3.2
28.3,4593.552,113.421,2.638,3.5035,1.15e-07,6.01e-09,121.39,100.0,97.01,270.0,3.2
29.3,4594.596,114.255,2.6408,3.4722,1.15e-07,6.06e-09,121.4,100.0,97.01,270.01,3.2
30.4,4595.627,113.172,2.6323,3.5035,1.15e-07,6.1e-09,121.39,100.0,97.02,270.01,3.2
31.4,4596.686,114.751,2.6408,3.5035,1.15e-07,6.06e-09,121.4,100.0,97.01,270.0,3.2
32.5,4597.768,113.976,2.638,3.5035,1.15e-07,6.11e-09,121.41,100.0,97.01,269.99,3.2
33.6,4598.83,113.052,2.6361,3.5035,1.15e-07,6.05e-09,121.4,100.01,97.01,269.99,3.2
34.6,4599.904,113.898,2.6389,3.5035,1.15e-07,5.99e-09,121.41,100.0,97.01,269.99,3.2
35.7,4600.949,114.392,2.6305,3.5035,1.15e-07,6.01e-09,121.41,100.01,97.01,270.0,3.2
36.7,4601.98,113.152,2.638,3.5035,1.15e-07,6.05e-09,121.41,100.0,97.01,270.0,3.2
37.7,4603.02,113.774,2.638,3.5348,1.15e-07,6.1e-09,121.41,100.0,97.01,269.99,3.2
38.8,4604.072,114.058,2.6408,3.5035,1.15e-07,6.09e-09,121.4,100.0,97.01,269.99,3.2
39.8,4605.106,112.446,2.6389,3.5035,1.15e-07,6e-09,121.41,100.0,97.02,269.99,3.2
40.9,4606.162,113.005,2.6352,3.5348,1.15e-07,6.23e-09,121.41,100.0,97.01,269.99,3.2
41.9,4607.195,113.25,2.6398,3.5035,1.15e-07,6.08e-09,121.41,100.01,97.01,270.0,3.2
43.0,4608.259,114.585,2.6389,3.5035,1.15e-07,6.02e-09,121.41,100.0,97.01,270.02,3.2
44.0,4609.293,114.379,2.6398,3.5035,1.15e-07,6.08e-09,121.41,100.0,97.01,270.0,3.2
