block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,2646.663,139.912,3.2358,3.9415,1.11e-07,7.48e-09,130.0,97.01,107.0,270.01,2.0
1.1,2647.748,142.988,3.2808,3.9727,1.11e-07,7.46e-09,130.01,97.01,107.01,270.01,2.0
2.2,2648.824,139.756,3.2358,3.9415,1.11e-07,7.48e-09,130.0,97.01,107.01,270.0,2.0
3.3,2649.894,140.841,3.2536,3.9727,1.11e-07,7.49e-09,130.01,97.01,107.02,269.99,2.0
4.3,2650.98,145.027,3.2555,3.9415,1.11e-07,7.47e-09,130.0,97.01,107.02,269.99,2.0
5.4,2652.062,141.728,3.2639,3.9727,1.11e-07,7.49e-09,130.0,97.01,107.01,269.99,2.0
6.5,2653.138,141.054,3.2752,3.9415,1.11e-07,7.48e-09,130.0,97.02,107.01,270.0,2.0
7.6,2654.219,140.917,3.2339,3.9415,1.11e-07,7.49e-09,130.0,97.01,107.01,270.01,2.0
8.7,2655.352,139.073,3.2761,3.9102,1.11e-07,7.46e-09,129.99,97.01,107.01,270.01,2.0
9.8,2656.455,141.485,3.2517,3.9102,1.11e-07,7.47e-09,129.99,97.01,107.01,270.0,2.0
10.9,2657.539,140.884,3.2695,3.9415,1.11e-07,7.47e-09,130.0,97.01,107.02,269.99,2.0
12.0,2658.601,142.846,3.2602,3.9102,1.11e-07,7.46e-09,130.0,97.01,107.02,269.99,2.0
13.1,2659.687,137.525,3.2489,3.9415,1.11e-07,7.5e-09,129.99,97.01,107.01,270.01,2.0
14.1,2660.767,138.355,3.2508,3.9415,1.11e-07,7.49e-09,130.0,97.01,107.01,270.01,2.0
15.2,2661.837,143.24,3.2423,3.9415,1.11e-07,7.48e-09,130.0,97.01,107.01,270.01,2.0
16.3,2662.899,141.635,3.2508,3.9415,1.11e-07,7.48e-09,130.0,97.01,107.01,270.0,2.0
17.4,2663.984,143.121,3.2583,3.9727,1.11e-07,7.48e-09,130.0,97.01,107.01,269.99,2.0
18.4,2665.071,141.224,3.2742,3.9415,1.11e-07,7.47e-09,130.0,97.01,107.01,270.0,2.0
19.5,2666.148,139.253,3.277,3.9102,1.11e-07,7.46e-09,130.0,97.01,107.01,270.0,2.0
20.6,2667.243,139.609,3.2789,3.9102,1.11e-07,7.5e-09,130.0,97.01,107.01,270.0,2.0
21.7,2668.366,142.826,3.2648,3.9727,1.11e-07,7.47e-09,130.01,97.01,107.01,269.99,2.0
22.9,2669.489,142.071,3.2461,3.9415,1.11e-07,7.51e-09,130.01,97.01,107.01,270.0,2.0
23.9,2670.579,140.123,3.2752,3.9102,1.11e-07,7.5e-09,130.01,97.01,107.01,269.99,2.0
25.0,2671.649,142.237,3.2583,3.9102,1.11e-07,7.47e-09,130.0,97.01,107.01,270.0,1.6
26.1,2672.741,142.348,3.248,3.9102,1.11e-07,7.45e-09,130.0,97.01,107.01,270.0,1.6
27.2,2673.823,142.843,3.232,3.9415,1.11e-07,7.48e-09,130.0,97.01,107.01,270.0,1.6
28.3,2674.888,141.582,3.2339,3.9102,1.11e-07,7.5e-09,130.0,97.01,107.01,270.0,1.6
29.3,2675.974,143.994,3.2714,3.9102,1.11e-07,7.49e-09,130.0,97.01,107.01,269.99,1.6
30.4,2677.06,142.777,3.2536,3.9102,1.11e-07,7.49e-09,130.0,97.01,107.02,269.99,1.6
31.5,2678.142,140.077,3.2695,3.9727,1.11e-07,7.49e-09,130.0,97.01,107.01,270.01,1.6
32.6,2679.202,141.852,3.2461,3.9415,1.11e-07,7.49e-09,130.0,97.01,107.01,270.01,1.6
33.7,2680.336,140.684,3.232,3.9415,1.11e-07,7.46e-09,130.0,97.01,107.01,269.99,1.6
34.8,2681.457,143.445,3.2423,3.9102,1.11e-07,7.48e-09,130.0,97.01,107.02,269.99,1.6
35.9,2682.543,142.278,3.2733,3.9415,1.11e-07,7.48e-09,130.0,97.01,107.01,269.99,2.0
37.0,2683.625,140.777,3.2677,3.9727,1.11e-07,7.49e-09,130.0,97.01,107.01,270.0,2.0
38.1,2684.691,139.927,3.2564,3.9727,1.11e-07,7.48e-09,130.0,97.02,107.01,270.0,2.0
39.1,2685.779,141.44,3.2555,3.8789,1.11e-07,7.49e-09,130.0,97.01,107.02,270.0,2.0
40.2,2686.856,141.606,3.2489,3.9415,1.11e-07,7.48e-09,130.0,97.01,107.01,270.0,2.0
41.3,2687.937,141.249,3.263,3.8789,1.11e-07,7.47e-09,130.0,97.01,107.01,269.99,2.0
