block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.1,143.332,100.373,2.6642,4.1292,1.22e-07,6.6e-09,121.4,105.24,99.82,270.01,3.6
1.2,144.436,99.635,2.6577,4.0979,1.22e-07,6.58e-09,121.41,105.23,99.83,270.0,3.6
2.3,145.5,99.69,2.683,4.0979,1.22e-07,6.59e-09,121.4,105.24,99.82,269.99,3.6
3.4,146.589,99.945,2.6708,4.0979,1.22e-07,6.59e-09,121.4,105.24,99.82,269.99,3.6
4.4,147.665,98.885,2.6549,4.0979,1.22e-07,6.62e-09,121.4,105.24,99.82,269.99,3.6
5.5,148.749,99.533,2.6699,4.1292,1.22e-07,6.61e-09,121.4,105.24,99.82,270.01,3.6
6.6,149.829,99.156,2.6492,4.0979,1.22e-07,6.6e-09,121.41,105.24,99.81,270.01,3.6
7.7,150.887,99.296,2.6474,4.0979,1.22e-07,6.59e-09,121.41,105.24,99.82,270.01,3.6
8.8,151.973,99.153,2.6502,4.0666,1.22e-07,6.59e-09,121.41,105.24,99.82,269.99,4.0
9.8,153.055,99.202,2.6596,4.0979,1.22e-07,6.57e-09,121.41,105.25,99.81,270.0,4.0
10.9,154.129,97.929,2.6455,4.0666,1.22e-07,6.58e-09,121.41,105.25,99.82,269.99,4.0
12.0,155.199,97.714,2.6633,4.0979,1.22e-07,6.61e-09,121.4,105.25,99.82,270.0,4.0
13.1,156.337,97.574,2.6539,4.0979,1.22e-07,6.65e-09,121.41,105.25,99.82,270.01,4.0
14.2,157.437,97.964,2.6811,4.0353,1.22e-07,6.6e-09,121.41,105.24,99.82,270.0,4.0
15.3,158.494,97.023,2.652,4.0979,1.22e-07,6.61e-09,121.41,105.24,99.81,269.99,4.0
16.4,159.583,96.18,2.6464,4.0979,1.22e-07,6.61e-09,121.41,105.24,99.81,269.99,4.0
17.4,160.663,96.639,2.6549,4.0979,1.22e-07,6.59e-09,121.41,105.24,99.82,269.99,4.0
