block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,9857.421,108.086,3.1635,4.6609,1.17e-07,8.09e-09,126.67,97.01,95.49,269.99,4.0
1.0,9858.459,125.197,2.6699,5.005,1.17e-07,7.9e-09,126.66,97.01,95.49,269.99,4.0
2.1,9859.506,144.276,3.2489,5.0676,1.16e-07,7.96e-09,126.68,97.01,95.49,270.01,4.0
3.1,9860.547,139.24,2.6154,4.9425,1.17e-07,7.74e-09,126.68,97.01,95.49,270.02,4.0
4.2,9861.58,153.056,3.1194,4.5984,1.17e-07,7.8e-09,126.68,97.01,95.49,269.99,4.0
5.2,9862.636,138.43,2.4944,4.9425,1.17e-07,7.86e-09,126.68,97.01,95.49,269.99,4.0
6.3,9863.672,114.107,2.6211,5.0363,1.17e-07,7.84e-09,126.69,97.01,95.49,269.99,4.0
7.3,9864.73,142.694,2.76,4.8799,1.18e-07,8e-09,126.68,97.01,95.49,269.99,4.0
8.3,9865.769,96.901,3.0931,4.9112,1.18e-07,7.88e-09,126.69,97.01,95.49,270.0,4.0
9.4,9866.823,116.53,2.4418,4.6297,1.17e-07,7.87e-09,126.69,97.01,95.48,270.0,4.0
10.4,9867.859,82.004,2.5901,5.0676,1.18e-07,7.77e-09,126.69,97.01,95.49,270.0,4.0
11.5,9868.915,146.739,3.2705,4.6922,1.18e-07,7.88e-09,126.69,97.01,95.49,269.99,4.0
12.5,9869.965,134.237,2.3799,5.0363,1.17e-07,7.93e-09,126.69,97.01,95.49,270.0,4.0
13.6,9871.037,95.29,3.1935,4.5984,1.17e-07,7.93e-09,126.68,97.01,95.49,270.0,4.0
14.7,9872.106,145.987,2.3339,4.7548,1.18e-07,8.02e-09,126.68,97.01,95.49,269.99,4.0
15.7,9873.167,145.315,3.2395,4.6297,1.16e-07,8.04e-09,126.68,97.01,95.49,270.0,4.0
16.8,9874.244,79.252,3.2555,4.6922,1.17e-07,7.78e-09,126.68,97.01,95.49,270.02,4.0
17.9,9875.275,151.346,3.1823,4.8486,1.16e-07,8.08e-09,126.68,97.01,95.49,270.01,4.0
18.9,9876.329,153.28,2.4193,4.7861,1.16e-07,8.2e-09,126.68,97.01,95.49,269.99,4.0
19.9,9877.363,154.746,2.7468,4.9425,1.18e-07,8.08e-09,126.67,97.01,95.49,269.99,4.0
21.0,9878.414,103.473,3.0049,4.7548,1.16e-07,8e-09,126.67,97.01,95.49,269.99,4.0
22.0,9879.446,153.658,3.0837,4.7235,1.16e-07,8.2e-09,126.66,97.01,95.49,269.99,4.4
23.1,9880.481,147.02,3.2104,4.6922,1.16e-07,8.16e-09,126.67,97.01,95.49,269.99,4.4
24.1,9881.541,105.201,2.7037,5.1614,1.17e-07,8.07e-09,126.66,97.01,95.49,270.0,4.4
25.2,9882.573,143.19,2.3733,4.5671,1.16e-07,8.24e-09,126.66,97.01,95.49,270.01,4.4
26.2,9883.626,145.297,2.5066,5.0363,1.16e-07,8.07e-09,126.65,97.01,95.49,270.01,4.4
27.2,9884.664,78.441,2.5638,4.6922,1.18e-07,8.13e-09,126.65,97.01,95.49,270.01,4.4
28.3,9885.729,151.834,3.3014,4.6609,1.16e-07,8.24e-09,126.65,97.01,95.49,269.99,4.4
29.3,9886.766,160.899,3.248,4.6922,1.16e-07,7.88e-09,126.65,97.01,95.49,269.99,4.4
30.4,9887.816,90.599,3.1832,4.9425,1.18e-07,7.87e-09,126.64,97.01,95.49,269.99,4.4
31.4,9888.853,91.638,3.2442,4.6297,1.16e-07,8e-09,126.64,97.01,95.49,270.0,4.4
32.5,9889.906,131.198,3.2226,5.1927,1.17e-07,7.87e-09,126.64,97.01,95.49,270.0,4.4
33.5,9890.949,149.135,3.0377,4.8173,1.17e-07,7.78e-09,126.63,97.01,95.49,270.01,4.4
34.6,9892.02,151.625,3.126,4.6609,1.16e-07,8.07e-09,126.63,97.01,95.49,270.0,4.4
35.7,9893.079,147.322,3.2414,4.8799,1.16e-07,8.11e-09,126.63,97.01,95.49,269.99,4.4
36.7,9894.156,133.624,2.988,4.5671,1.16e-07,7.93e-09,126.63,97.01,95.49,270.0,4.4
37.8,9895.228,149.481,3.0837,4.7235,1.17e-07,8.01e-09,126.65,97.01,95.49,270.0,4.4
38.8,9896.261,131.413,2.4963,5.0676,1.17e-07,8.21e-09,126.63,97.01,95.49,269.99,4.4
39.9,9897.316,115.842,2.7149,4.7235,1.18e-07,7.83e-09,126.63,97.01,95.49,270.0,4.4
40.9,9898.349,138.478,3.1213,4.6609,1.17e-07,7.93e-09,126.63,97.01,95.49,270.01,4.4
42.0,9899.381,129.189,2.4212,4.6922,1.16e-07,7.95e-09,126.63,97.01,95.49,270.0,4.4
43.0,9900.43,138.55,3.2001,4.5984,1.17e-07,7.81e-09,126.63,97.01,95.49,270.0,4.4
