block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.1,1113.731,50.933,2.6727,4.4107,1.14e-07,6.02e-09,117.49,105.37,105.55,270.0,2.0
1.1,1114.808,54.993,2.6511,4.3794,1.14e-07,5.96e-09,117.49,105.37,105.55,270.0,2.0
2.2,1115.873,56.751,2.6286,4.3794,1.14e-07,5.99e-09,117.49,105.37,105.55,269.99,2.0
3.3,1116.952,57.639,2.6933,4.3794,1.14e-07,6.05e-09,117.49,105.37,105.55,270.0,2.0
4.4,1118.051,54.622,2.6286,4.3481,1.14e-07,6.03e-09,117.5,105.36,105.55,270.0,2.0
5.5,1119.167,52.108,2.7196,4.4107,1.14e-07,6.06e-09,117.5,105.36,105.55,269.99,2.0
6.6,1120.271,55.93,2.7318,4.4733,1.14e-07,6.05e-09,117.5,105.37,105.54,270.0,2.0
7.7,1121.354,55.931,2.6558,4.3481,1.15e-07,6e-09,117.5,105.37,105.55,270.0,2.0
8.8,1122.432,50.057,2.6361,4.3794,1.15e-07,5.94e-09,117.5,105.37,105.55,270.0,2.0
9.8,1123.51,56.18,2.6502,4.3794,1.14e-07,5.97e-09,117.51,105.37,105.55,269.99,2.0
10.9,1124.573,53.302,2.7365,4.442,1.14e-07,6.04e-09,117.51,105.37,105.55,269.99,2.0
12.0,1125.652,56.192,2.6089,4.3481,1.14e-07,6.03e-09,117.51,105.37,105.55,270.0,2.0
13.1,1126.745,54.068,2.6802,4.3794,1.14e-07,6.03e-09,117.51,105.37,105.55,270.0,2.0
14.2,1127.828,57.526,2.6708,4.4107,1.14e-07,6.05e-09,117.51,105.37,105.55,270.0,2.0
15.2,1128.906,53.678,2.6474,4.4107,1.14e-07,5.98e-09,117.51,105.37,105.55,270.0,2.0
16.3,1129.964,54.787,2.6633,4.4107,1.15e-07,5.95e-09,117.5,105.37,105.55,270.0,2.0
17.4,1131.045,57.268,2.6427,4.4107,1.14e-07,6e-09,117.51,105.37,105.55,269.99,2.0
18.4,1132.119,55.88,2.6896,4.3794,1.14e-07,6.01e-09,117.5,105.37,105.55,269.99,2.0
19.5,1133.177,53.561,2.7159,4.3794,1.14e-07,5.97e-09,117.5,105.37,105.55,269.99,1.6
20.6,1134.26,53.109,2.6699,4.2543,1.14e-07,6.02e-09,117.5,105.37,105.55,270.0,1.6
21.7,1135.337,55.793,2.7008,4.3794,1.14e-07,6.04e-09,117.5,105.37,105.55,270.01,1.6
22.7,1136.416,58.229,2.6952,4.3794,1.14e-07,6e-09,117.5,105.37,105.55,270.0,1.6
23.9,1137.532,57.845,2.6502,4.3794,1.14e-07,5.93e-09,117.5,105.37,105.55,269.99,1.6
25.0,1138.649,54.885,2.6323,4.3794,1.14e-07,5.98e-09,117.49,105.37,105.55,270.0,1.6
26.1,1139.74,52.68,2.6727,4.4107,1.14e-07,5.94e-09,117.5,105.37,105.55,270.0,1.6
27.1,1140.819,56.425,2.6877,4.4107,1.15e-07,5.98e-09,117.5,105.37,105.55,270.0,1.6
28.2,1141.88,53.719,2.6389,4.223,1.14e-07,6.02e-09,117.49,105.37,105.55,270.0,1.6
29.3,1142.963,52.859,2.6323,4.2856,1.14e-07,6.06e-09,117.5,105.36,105.55,270.0,2.0
30.4,1144.047,55.716,2.7168,4.442,1.14e-07,5.99e-09,117.5,105.36,105.55,270.0,2.0
31.4,1145.123,52.362,2.6802,4.3481,1.14e-07,5.95e-09,117.5,105.37,105.55,269.99,2.0
32.5,1146.181,57.128,2.7074,4.2543,1.14e-07,5.96e-09,117.5,105.36,105.55,270.0,2.0
33.6,1147.268,56.015,2.6896,4.4107,1.14e-07,5.95e-09,117.5,105.37,105.55,269.99,2.0
34.7,1148.346,51.842,2.6652,4.3168,1.14e-07,5.98e-09,117.5,105.37,105.55,270.0,2.0
35.8,1149.441,57.449,2.6173,4.3794,1.14e-07,6.04e-09,117.5,105.37,105.55,269.99,2.0
36.9,1150.557,58.647,2.6342,4.3794,1.14e-07,6.06e-09,117.51,105.36,105.55,270.01,2.0
