block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,1828.465,134.44,2.8829,4.4107,1.16e-07,5.91e-09,120.91,110.01,102.37,269.99,3.6
1.1,1829.535,132.572,2.8501,4.2543,1.16e-07,5.95e-09,120.91,110.0,102.38,270.0,3.6
2.2,1830.611,133.97,2.8463,4.0979,1.15e-07,5.89e-09,120.91,110.01,102.38,270.0,3.6
3.2,1831.677,132.823,2.8632,4.1292,1.16e-07,5.95e-09,120.92,110.0,102.38,270.01,3.6
4.3,1832.756,133.501,2.8238,4.0666,1.16e-07,5.88e-09,120.92,109.99,102.38,270.01,3.2
5.4,1833.839,131.236,2.8332,4.1292,1.16e-07,5.84e-09,120.92,109.99,102.38,270.0,3.2
6.5,1834.936,131.689,2.836,4.1604,1.16e-07,5.84e-09,120.92,109.99,102.38,269.99,3.2
7.6,1836.062,132.105,2.8454,4.0666,1.16e-07,5.92e-09,120.92,110.0,102.38,269.99,3.2
8.7,1837.166,131.546,2.8313,4.0666,1.16e-07,5.95e-09,120.92,110.0,102.38,269.99,3.2
9.8,1838.251,131.376,2.8078,4.0979,1.16e-07,5.89e-09,120.92,110.01,102.38,270.0,3.2
10.9,1839.331,130.665,2.8313,4.0979,1.16e-07,5.94e-09,120.92,110.0,102.37,270.0,3.2
12.0,1840.414,131.282,2.8416,4.1917,1.17e-07,5.89e-09,120.91,110.0,102.37,270.01,3.2
13.0,1841.482,132.138,2.821,4.0979,1.16e-07,5.85e-09,120.91,110.0,102.38,269.99,3.2
14.1,1842.563,132.109,2.8219,4.0979,1.16e-07,5.86e-09,120.91,110.0,102.38,269.99,3.6
15.2,1843.647,132.356,2.8435,4.0979,1.16e-07,5.92e-09,120.92,110.0,102.38,269.99,3.6
16.3,1844.728,134.028,2.8557,4.0979,1.16e-07,5.87e-09,120.91,110.0,102.38,270.0,3.6
17.4,1845.807,131.429,2.8547,4.1292,1.16e-07,5.94e-09,120.91,110.01,102.38,270.01,3.6
18.4,1846.874,130.591,2.8257,4.0979,1.16e-07,5.95e-09,120.91,110.01,102.37,270.0,3.6
19.5,1847.978,131.838,2.8332,4.223,1.16e-07,5.89e-09,120.91,110.0,102.38,270.0,3.6
20.7,1849.106,131.148,2.8547,4.0979,1.16e-07,5.84e-09,120.91,110.0,102.37,269.99,3.6
21.8,1850.216,131.429,2.8266,4.0666,1.16e-07,5.88e-09,120.91,110.0,102.38,269.99,3.6
22.8,1851.28,130.927,2.8425,4.0353,1.16e-07,5.83e-09,120.91,109.99,102.38,270.0,3.6
23.9,1852.364,132.024,2.8444,4.0979,1.16e-07,5.87e-09,120.92,110.0,102.38,270.01,3.2
25.0,1853.447,131.137,2.836,4.1604,1.16e-07,5.91e-09,120.92,109.99,102.38,270.0,3.2
26.1,1854.52,129.429,2.8322,4.0979,1.16e-07,5.96e-09,120.91,110.0,102.38,270.0,3.2
27.2,1855.607,129.39,2.8285,4.0666,1.16e-07,5.9e-09,120.91,110.0,102.38,269.99,3.2
28.2,1856.671,130.711,2.8257,4.0666,1.16e-07,5.96e-09,120.92,110.0,102.38,269.99,3.2
29.3,1857.755,129.817,2.8425,4.0666,1.16e-07,5.91e-09,120.92,110.0,102.37,269.99,3.2
30.4,1858.832,131.752,2.8416,4.0979,1.16e-07,5.85e-09,120.91,110.01,102.38,270.01,3.2
31.5,1859.906,130.602,2.8238,4.0979,1.16e-07,5.86e-09,120.91,110.0,102.38,270.0,3.2
32.6,1861.019,129.881,2.8153,4.0666,1.16e-07,5.92e-09,120.91,110.0,102.38,269.99,3.2
33.7,1862.129,131.055,2.8407,4.1292,1.16e-07,5.96e-09,120.91,110.01,102.37,269.99,3.2
34.8,1863.224,131.428,2.8266,4.0666,1.16e-07,5.92e-09,120.91,110.0,102.38,269.99,3.2
35.9,1864.303,129.419,2.8576,4.0979,1.16e-07,5.97e-09,120.92,110.0,102.37,270.01,3.2
