block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,8486.437,126.142,2.9861,4.004,1.06e-07,6.39e-09,127.01,104.59,104.76,270.0,3.2
1.1,8487.526,129.8,2.9777,4.004,1.07e-07,6.31e-09,127.0,104.59,104.76,269.99,3.2
2.3,8488.65,128.674,2.988,3.9415,1.07e-07,6.27e-09,127.01,104.59,104.76,269.99,3.2
3.4,8489.776,129.744,2.9899,3.9102,1.07e-07,6.32e-09,127.01,104.58,104.76,270.0,3.2
4.5,8490.855,129.618,2.9674,4.004,1.07e-07,6.26e-09,127.01,104.58,104.76,270.0,3.2
5.5,8491.933,128.506,2.988,4.0353,1.07e-07,6.34e-09,127.01,104.58,104.75,270.01,3.2
6.6,8492.995,128.818,3.0143,3.9727,1.06e-07,6.39e-09,127.01,104.58,104.75,269.99,3.2
7.7,8494.071,128.952,2.9833,4.0666,1.06e-07,6.4e-09,127.01,104.57,104.76,269.99,3.2
8.8,8495.141,129.663,2.9824,3.8476,1.06e-07,6.33e-09,127.01,104.57,104.75,269.99,3.2
9.8,8496.199,130.027,2.9955,3.9727,1.07e-07,6.43e-09,127.02,104.57,104.76,270.0,3.2
10.9,8497.28,130.204,3.0133,4.0353,1.07e-07,6.32e-09,127.02,104.57,104.76,270.01,3.2
12.0,8498.36,130.691,2.9965,4.004,1.07e-07,6.28e-09,127.02,104.56,104.76,270.0,3.2
13.0,8499.436,130.907,2.9927,4.0353,1.06e-07,6.31e-09,127.02,104.56,104.76,269.99,3.2
14.1,8500.522,131.365,3.0058,4.0353,1.07e-07,6.38e-09,127.02,104.57,104.76,269.99,3.2
15.2,8501.633,129.705,2.9908,4.004,1.06e-07,6.43e-09,127.01,104.58,104.76,269.99,3.2
16.4,8502.759,132.197,2.9983,4.004,1.06e-07,6.38e-09,127.01,104.58,104.76,270.0,3.2
17.5,8503.855,128.519,2.9955,3.9727,1.06e-07,6.4e-09,127.01,104.58,104.75,270.0,3.2
18.6,8504.941,131.605,2.9918,4.0353,1.07e-07,6.32e-09,127.01,104.58,104.76,270.01,3.2
19.6,8505.999,131.195,2.9786,4.0353,1.07e-07,6.25e-09,127.01,104.58,104.75,270.01,3.2
20.7,8507.075,132.291,2.9852,3.8789,1.07e-07,6.31e-09,127.01,104.58,104.76,269.99,3.2
21.8,8508.15,131.975,3.0068,4.0979,1.07e-07,6.37e-09,127.01,104.58,104.76,269.99,3.2
22.8,8509.224,128.534,2.9843,3.8789,1.07e-07,6.33e-09,127.01,104.58,104.76,270.0,3.2
23.9,8510.288,129.946,3.0162,3.9415,1.07e-07,6.38e-09,127.01,104.58,104.76,270.01,3.2
25.0,8511.371,130.929,3.0087,3.9727,1.06e-07,6.41e-09,127.01,104.57,104.76,270.01,3.2
26.1,8512.455,128.988,2.9965,3.9727,1.06e-07,6.34e-09,127.01,104.57,104.75,270.01,3.2
27.1,8513.534,132.216,2.9702,3.9415,1.07e-07,6.28e-09,127.01,104.57,104.76,269.99,3.2
28.2,8514.633,131.647,2.9814,4.004,1.06e-07,6.31e-09,127.01,104.56,104.76,269.99,3.2
29.4,8515.767,131.067,2.9833,4.0353,1.07e-07,6.26e-09,127.01,104.57,104.76,270.0,2.8
30.5,8516.873,131.081,2.9852,3.9102,1.06e-07,6.3e-09,127.02,104.57,104.76,270.01,2.8
