block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,4921.527,57.44,2.0974,2.8466,1.2e-07,5.45e-09,122.67,106.98,100.0,270.0,3.6
1.1,4922.596,55.629,2.1002,2.8466,1.2e-07,5.41e-09,122.68,106.99,100.0,270.01,3.6
2.2,4923.675,55.065,2.0965,2.8466,1.21e-07,5.46e-09,122.68,106.99,100.0,269.99,3.6
3.3,4924.776,55.845,2.0927,2.8466,1.2e-07,5.42e-09,122.68,106.99,100.0,269.99,3.6
4.4,4925.885,56.491,2.0909,2.8466,1.2e-07,5.46e-09,122.68,106.99,100.0,270.0,4.0
5.5,4926.986,55.466,2.088,2.8466,1.21e-07,5.51e-09,122.68,107.0,100.0,269.99,4.0
6.6,4928.058,55.553,2.0768,2.8466,1.21e-07,5.52e-09,122.68,106.99,100.0,270.0,4.0
7.6,4929.129,55.905,2.0749,2.8466,1.2e-07,5.46e-09,122.69,107.0,100.0,270.0,4.0
8.7,4930.192,54.931,2.0796,2.8466,1.21e-07,5.53e-09,122.68,107.0,100.0,270.0,4.0
9.8,4931.277,56.098,2.0974,2.8153,1.2e-07,5.47e-09,122.69,107.0,100.0,269.99,4.0
10.9,4932.362,55.993,2.074,2.8466,1.2e-07,5.51e-09,122.69,107.0,100.0,269.99,4.0
12.0,4933.44,56.045,2.0777,2.8466,1.21e-07,5.46e-09,122.69,107.01,100.0,270.0,4.0
13.0,4934.524,55.975,2.1002,2.8153,1.21e-07,5.53e-09,122.68,107.01,100.0,270.01,4.0
14.1,4935.584,56.813,2.1031,2.8466,1.2e-07,5.54e-09,122.68,107.01,100.0,270.01,4.0
15.2,4936.664,56.267,2.0927,2.8466,1.2e-07,5.47e-09,122.68,107.02,100.0,269.99,3.6
16.3,4937.767,56.972,2.0833,2.8466,1.2e-07,5.54e-09,122.68,107.02,100.0,269.99,3.6
17.4,4938.884,56.778,2.0899,2.8466,1.2e-07,5.49e-09,122.68,107.02,100.0,269.99,3.6
18.5,4939.98,55.604,2.088,2.8466,1.2e-07,5.44e-09,122.68,107.02,100.0,270.0,3.6
19.6,4941.066,56.346,2.0815,2.8466,1.2e-07,5.47e-09,122.68,107.02,100.0,270.01,3.6
20.7,4942.146,53.753,2.0693,2.8153,1.2e-07,5.54e-09,122.68,107.02,100.01,270.01,3.6
21.8,4943.241,53.077,2.0392,2.7841,1.21e-07,5.45e-09,122.68,107.01,100.0,270.0,3.6
22.8,4944.322,53.973,2.0627,2.7841,1.2e-07,5.52e-09,122.68,107.01,100.0,269.99,3.6
23.9,4945.39,53.094,2.0552,2.7841,1.21e-07,5.52e-09,122.68,107.01,100.0,269.99,3.6
25.0,4946.474,52.841,2.0374,2.7841,1.2e-07,5.46e-09,122.68,107.01,100.0,269.99,3.6
26.1,4947.554,53.482,2.0533,2.7841,1.21e-07,5.42e-09,122.68,107.0,100.0,270.0,3.6
27.1,4948.624,51.673,2.0261,2.7528,1.2e-07,5.45e-09,122.68,107.01,100.0,270.01,3.6
28.2,4949.687,53.633,2.0655,2.8153,1.21e-07,5.43e-09,122.68,107.01,100.0,269.99,3.6
29.3,4950.82,53.643,2.0683,2.7841,1.21e-07,5.47e-09,122.68,107.0,100.0,269.99,3.6
30.5,4951.941,53.542,2.0477,2.7841,1.21e-07,5.54e-09,122.68,107.01,100.01,269.99,3.6
31.5,4953.034,53.979,2.0467,2.8153,1.21e-07,5.54e-09,122.69,107.01,100.0,270.0,3.6
32.6,4954.094,52.984,2.0383,2.7841,1.21e-07,5.46e-09,122.68,107.02,100.0,270.01,3.6
33.7,4955.19,53.322,2.0421,2.7841,1.21e-07,5.53e-09,122.68,107.02,100.0,270.0,3.6
34.8,4956.273,52.453,2.0355,2.8153,1.21e-07,5.47e-09,122.68,107.02,100.0,270.01,3.6
35.9,4957.346,52.19,2.0345,2.8153,1.21e-07,5.44e-09,122.68,107.02,100.0,269.99,3.6
36.9,4958.419,53.365,2.0467,2.8153,1.21e-07,5.47e-09,122.69,107.02,100.0,269.99,3.6
