block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,4829.002,120.096,2.9993,4.8173,1.05e-07,6.23e-09,121.0,104.57,100.43,269.99,2.8
1.1,4830.067,115.937,2.973,4.7861,1.05e-07,6.18e-09,121.01,104.57,100.42,270.0,2.8
2.1,4831.14,112.81,2.9458,4.8173,1.05e-07,6.23e-09,121.01,104.57,100.43,270.0,2.8
3.2,4832.211,119.753,2.957,4.7861,1.05e-07,6.28e-09,121.01,104.57,100.43,270.0,2.8
4.3,4833.26,115.082,2.9505,4.7861,1.05e-07,6.21e-09,121.02,104.57,100.43,270.0,3.2
5.3,4834.322,122.946,2.9561,4.7861,1.05e-07,6.25e-09,121.02,104.57,100.43,270.0,3.2
6.4,4835.356,118.506,2.9204,4.8173,1.05e-07,6.29e-09,121.02,104.57,100.42,270.0,3.2
7.4,4836.405,112.592,2.958,4.8173,1.05e-07,6.22e-09,121.02,104.58,100.42,270.0,3.2
8.4,4837.441,114.853,2.9364,4.8486,1.05e-07,6.18e-09,121.03,104.57,100.42,270.0,3.2
9.5,4838.473,111.928,2.9317,4.7861,1.05e-07,6.2e-09,121.02,104.58,100.43,269.99,3.2
10.5,4839.525,120.85,2.9852,4.8173,1.06e-07,6.26e-09,121.03,104.58,100.42,270.01,3.2
11.6,4840.564,114.398,2.9326,4.8173,1.06e-07,6.29e-09,121.02,104.58,100.43,270.0,3.2
12.6,4841.61,119.823,2.9786,4.8173,1.05e-07,6.21e-09,121.02,104.58,100.43,269.99,3.2
13.6,4842.645,118.592,2.9111,4.7861,1.05e-07,6.16e-09,121.02,104.57,100.42,269.99,3.2
14.7,4843.702,118.9,3.0002,4.8486,1.06e-07,6.21e-09,121.02,104.57,100.43,270.0,3.2
15.7,4844.737,118.364,2.9636,4.7861,1.06e-07,6.26e-09,121.02,104.57,100.43,270.0,3.2
16.8,4845.777,124.575,2.9383,4.8173,1.05e-07,6.18e-09,121.02,104.57,100.43,269.99,3.2
17.8,4846.83,111.871,2.9439,4.7861,1.05e-07,6.25e-09,121.01,104.57,100.43,269.99,3.2
18.9,4847.867,114.031,2.9777,4.8486,1.05e-07,6.29e-09,121.01,104.57,100.43,270.0,3.2
19.9,4848.936,116.282,2.9251,4.8486,1.05e-07,6.22e-09,121.01,104.57,100.42,270.0,3.2
21.0,4849.968,119.779,3.0011,4.8799,1.06e-07,6.16e-09,121.01,104.57,100.43,270.0,3.2
22.0,4851.017,118.319,2.9233,4.8799,1.05e-07,6.19e-09,121.0,104.57,100.42,270.0,3.2
23.1,4852.074,113.462,2.943,4.8486,1.05e-07,6.25e-09,121.0,104.57,100.43,270.0,3.2
24.1,4853.152,119.389,2.9514,4.8173,1.06e-07,6.28e-09,121.0,104.57,100.43,269.99,3.2
25.2,4854.219,118.559,2.927,4.8173,1.05e-07,6.2e-09,120.99,104.58,100.42,269.99,3.2
26.3,4855.275,114.545,2.9373,4.7861,1.05e-07,6.28e-09,120.99,104.58,100.43,270.0,3.2
27.3,4856.327,124.892,2.9345,4.8173,1.05e-07,6.22e-09,120.98,104.58,100.43,270.01,3.2
28.4,4857.366,122.281,2.9552,4.8486,1.05e-07,6.14e-09,120.98,104.57,100.42,270.01,3.2
