block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,5290.954,131.523,3.0049,3.6287,1.05e-07,6.58e-09,122.13,97.11,100.07,269.99,2.4
1.2,5292.082,127.046,3.0218,3.6287,1.05e-07,6.69e-09,122.13,97.1,100.06,269.99,2.4
2.3,5293.212,139.073,3.0105,3.6287,1.05e-07,6.59e-09,122.13,97.1,100.06,270.0,2.0
3.4,5294.304,135.683,3.0087,3.6599,1.05e-07,6.53e-09,122.13,97.1,100.06,270.01,2.0
4.5,5295.388,136.966,3.0209,3.6287,1.05e-07,6.56e-09,122.14,97.11,100.06,270.0,2.0
5.5,5296.444,133.025,3.0087,3.6287,1.05e-07,6.64e-09,122.13,97.12,100.06,270.0,2.0
6.6,5297.523,133.635,3.0246,3.6287,1.05e-07,6.68e-09,122.14,97.12,100.06,269.99,2.0
7.7,5298.604,134.27,3.0415,3.6599,1.05e-07,6.64e-09,122.14,97.12,100.06,269.99,2.0
8.8,5299.681,136.221,2.9965,3.6599,1.05e-07,6.65e-09,122.14,97.12,100.06,269.99,2.0
9.8,5300.737,133.984,3.0209,3.6599,1.05e-07,6.58e-09,122.13,97.13,100.06,270.0,2.0
10.9,5301.816,132.581,3.003,3.6599,1.05e-07,6.53e-09,122.14,97.14,100.06,270.0,2.0
12.0,5302.897,132.073,3.0021,3.6599,1.05e-07,6.55e-09,122.14,97.13,100.06,270.01,2.4
13.0,5303.954,124.586,3.0077,3.6912,1.05e-07,6.61e-09,122.13,97.14,100.06,269.99,2.4
14.1,5305.044,130.983,3.0162,3.6912,1.05e-07,6.55e-09,122.13,97.14,100.06,269.99,2.4
15.3,5306.182,137.897,3.0209,3.6599,1.05e-07,6.63e-09,122.14,97.14,100.06,269.99,2.4
16.4,5307.287,134.435,3.0274,3.6912,1.05e-07,6.68e-09,122.14,97.14,100.06,270.0,2.4
17.4,5308.346,127.339,3.0284,3.6912,1.05e-07,6.59e-09,122.13,97.14,100.06,270.01,2.4
18.5,5309.433,129.794,3.0284,3.6912,1.05e-07,6.51e-09,122.13,97.14,100.06,270.01,2.4
19.6,5310.507,133.216,3.0199,3.6912,1.05e-07,6.55e-09,122.14,97.14,100.06,269.99,2.4
20.7,5311.589,131.84,3.0237,3.6599,1.05e-07,6.54e-09,122.14,97.14,100.06,269.99,2.4
21.7,5312.651,133.477,3.0396,3.6599,1.05e-07,6.57e-09,122.14,97.14,100.06,269.99,2.0
22.8,5313.73,130.41,3.0115,3.6912,1.05e-07,6.65e-09,122.13,97.14,100.06,270.0,2.0
23.9,5314.815,134.526,3.0227,3.6599,1.05e-07,6.64e-09,122.13,97.13,100.06,270.0,2.0
25.0,5315.898,134.296,3.0368,3.6599,1.05e-07,6.57e-09,122.13,97.13,100.06,270.01,2.0
26.1,5316.979,135.53,3.0471,3.6287,1.05e-07,6.53e-09,122.14,97.13,100.06,270.0,2.0
27.1,5318.053,137.05,3.0105,3.6599,1.05e-07,6.58e-09,122.14,97.14,100.06,269.99,2.0
28.3,5319.194,127.49,3.0424,3.6287,1.05e-07,6.53e-09,122.13,97.13,100.06,269.99,2.0
29.4,5320.298,128.547,3.0312,3.6599,1.05e-07,6.54e-09,122.13,97.13,100.06,269.99,2.0
30.5,5321.381,135.986,3.0199,3.6287,1.05e-07,6.62e-09,122.13,97.14,100.07,270.0,2.0
31.5,5322.447,132.195,3.0209,3.6287,1.05e-07,6.65e-09,122.13,97.13,100.06,270.01,2.0
32.6,5323.53,130.411,3.0312,3.6287,1.05e-07,6.56e-09,122.14,97.14,100.06,270.01,2.0
33.7,5324.618,131.086,3.0274,3.6599,1.05e-07,6.61e-09,122.14,97.14,100.06,269.99,2.0
