block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.1,1463.628,150.367,3.1766,3.3158,1.08e-07,6.71e-09,127.01,96.99,100.0,270.0,2.8
1.2,1464.744,148.831,3.1954,3.2533,1.08e-07,6.71e-09,127.02,96.99,100.0,270.0,2.8
2.3,1465.86,153.865,3.1926,3.222,1.08e-07,6.77e-09,127.02,96.99,100.0,270.0,2.8
3.4,1466.941,147.96,2.8069,3.5974,1.08e-07,6.81e-09,127.02,97.0,100.0,270.0,2.8
4.4,1468.014,150.463,3.1644,3.222,1.08e-07,6.71e-09,127.02,96.99,100.0,269.99,3.2
5.5,1469.103,149.852,3.1738,3.222,1.07e-07,6.8e-09,127.01,96.99,100.0,270.0,3.2
6.6,1470.167,150.448,3.156,3.222,1.08e-07,6.72e-09,127.01,97.0,100.0,270.0,3.2
7.7,1471.246,147.901,3.1663,3.1907,1.08e-07,6.68e-09,127.01,97.01,100.0,270.0,3.2
8.8,1472.322,150.465,3.1297,3.222,1.07e-07,6.7e-09,127.01,97.01,100.0,270.0,3.2
9.8,1473.403,150.509,3.1973,3.2533,1.07e-07,6.77e-09,127.01,97.01,100.0,269.99,3.2
10.9,1474.466,148.955,3.1269,3.1907,1.08e-07,6.71e-09,127.01,97.02,100.0,269.99,3.2
12.0,1475.55,151.604,3.1494,3.1907,1.07e-07,6.71e-09,127.0,97.02,100.0,270.0,3.2
13.1,1476.633,148.881,3.1475,3.222,1.07e-07,6.79e-09,127.01,97.02,100.0,270.0,3.2
14.2,1477.754,152.13,3.1794,3.222,1.07e-07,6.69e-09,127.01,97.02,100.0,270.0,3.2
15.3,1478.874,149.39,3.141,3.1907,1.07e-07,6.63e-09,127.01,97.02,100.0,270.0,3.2
16.4,1479.946,149.115,3.1485,3.1907,1.07e-07,6.71e-09,127.01,97.02,100.0,269.99,3.2
17.4,1481.021,149.272,3.1438,3.222,1.07e-07,6.74e-09,127.01,97.01,100.0,270.0,3.2
18.5,1482.1,151.885,3.1635,3.2846,1.07e-07,6.61e-09,127.02,97.01,100.0,270.01,3.2
19.6,1483.161,152.022,3.1372,3.222,1.07e-07,6.75e-09,127.01,97.01,100.0,270.0,3.2
20.7,1484.243,152.086,3.1644,3.222,1.07e-07,6.74e-09,127.02,97.01,100.0,269.99,3.2
21.8,1485.328,149.391,3.1288,3.222,1.07e-07,6.67e-09,127.01,97.01,100.0,269.99,3.2
22.8,1486.401,151.912,3.004,3.222,1.07e-07,6.62e-09,127.01,97.01,100.0,269.99,3.2
23.9,1487.463,148.385,3.1626,3.222,1.07e-07,6.65e-09,127.02,97.01,100.0,270.0,3.2
25.0,1488.545,148.955,3.1363,3.1594,1.07e-07,6.75e-09,127.02,97.01,100.0,270.01,3.2
26.1,1489.623,149.181,3.1438,3.1907,1.07e-07,6.66e-09,127.02,97.01,100.0,270.01,3.2
27.2,1490.744,151.278,2.6624,3.441,1.07e-07,6.75e-09,127.02,97.01,100.0,269.99,3.2
28.3,1491.861,150.657,3.1644,3.222,1.07e-07,6.8e-09,127.01,97.01,100.0,269.99,3.2
29.4,1492.959,150.974,3.1898,3.222,1.07e-07,6.64e-09,127.01,97.01,100.0,270.01,3.2
30.5,1494.034,153.146,3.1841,3.1907,1.07e-07,6.6e-09,127.01,97.01,100.0,269.99,3.2
31.5,1495.117,148.816,3.1682,3.1907,1.07e-07,6.64e-09,127.01,97.02,100.0,269.99,3.2
32.6,1496.198,148.879,3.1363,3.222,1.07e-07,6.59e-09,127.01,97.02,100.0,269.99,3.2
33.7,1497.261,156.591,3.1823,3.2533,1.07e-07,6.63e-09,127.01,97.01,100.0,270.0,2.8
34.8,1498.342,152.724,3.1363,3.1594,1.07e-07,6.72e-09,127.01,97.01,100.0,270.0,2.8
35.9,1499.422,149.26,3.1372,3.1907,1.07e-07,6.74e-09,127.01,97.01,100.0,269.99,2.8
