block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,4471.375,162.348,3.3653,4.0666,1.02e-07,1.14e-08,126.9,97.01,101.89,269.99,2.8
1.0,4472.405,158.698,3.3653,4.0353,1.02e-07,1.13e-08,126.89,97.01,101.89,270.0,2.8
2.1,4473.455,169.236,3.4009,4.0353,1.02e-07,1.13e-08,126.89,97.01,101.89,270.0,2.8
3.1,4474.494,157.213,3.324,4.0666,1.02e-07,1.14e-08,126.89,97.02,101.89,270.0,2.8
4.2,4475.546,154.014,3.3962,4.0353,1.02e-07,1.14e-08,126.89,97.02,101.89,269.99,2.4
5.2,4476.58,166.238,3.3728,4.0666,1.02e-07,1.14e-08,126.9,97.01,101.89,269.99,2.4
6.2,4477.614,163.966,3.3202,4.0353,1.02e-07,1.13e-08,126.9,97.01,101.89,269.99,2.4
7.3,4478.669,164.056,3.3578,4.0666,1.02e-07,1.13e-08,126.9,97.01,101.89,270.0,2.4
8.3,4479.7,173.847,3.3868,4.0353,1.02e-07,1.13e-08,126.89,97.01,101.89,270.0,2.4
9.4,4480.752,164.323,3.3793,4.0353,1.02e-07,1.14e-08,126.89,97.01,101.89,270.0,2.4
10.4,4481.788,168.724,3.3446,4.0666,1.02e-07,1.14e-08,126.9,97.01,101.89,269.99,2.4
11.4,4482.819,163.601,3.3737,4.0979,1.02e-07,1.13e-08,126.9,97.01,101.89,269.99,2.4
12.5,4483.883,160.947,3.3258,4.0979,1.02e-07,1.14e-08,126.89,97.01,101.89,270.0,2.4
13.5,4484.916,168.867,3.4009,4.0353,1.02e-07,1.13e-08,126.89,97.01,101.89,270.0,2.4
14.6,4485.968,167.282,3.4103,4.0353,1.02e-07,1.13e-08,126.89,97.01,101.89,270.0,2.4
15.6,4487.011,157.674,3.3568,4.0979,1.03e-07,1.13e-08,126.89,97.01,101.89,270.01,2.4
16.7,4488.067,167.183,3.4009,4.004,1.02e-07,1.13e-08,126.89,97.01,101.89,270.0,2.4
17.8,4489.139,160.365,3.3324,4.1292,1.02e-07,1.13e-08,126.89,97.01,101.89,269.99,2.4
18.8,4490.2,168.26,3.3634,4.0979,1.02e-07,1.13e-08,126.89,97.01,101.89,269.99,2.4
19.9,4491.27,167.748,3.3812,4.0353,1.02e-07,1.12e-08,126.89,97.01,101.89,270.0,2.4
20.9,4492.323,160.239,3.3193,4.0666,1.02e-07,1.14e-08,126.89,97.01,101.89,270.0,2.4
22.0,4493.376,161.423,3.3362,4.1292,1.02e-07,1.12e-08,126.89,97.01,101.89,270.0,2.4
23.0,4494.422,158.054,3.3709,4.0353,1.02e-07,1.13e-08,126.89,97.01,101.89,270.0,2.4
24.1,4495.471,160.159,3.3793,4.0353,1.02e-07,1.13e-08,126.89,97.01,101.89,270.0,2.8
25.1,4496.511,165.304,3.3887,4.0666,1.02e-07,1.13e-08,126.89,97.01,101.89,269.99,2.8
26.2,4497.563,165.815,3.3972,4.0353,1.02e-07,1.13e-08,126.9,97.01,101.89,269.99,2.8
27.2,4498.601,158.687,3.3859,4.0353,1.02e-07,1.13e-08,126.89,97.01,101.89,270.0,2.8
28.3,4499.648,161.598,3.3915,4.0353,1.02e-07,1.13e-08,126.89,97.01,101.89,270.01,2.8
29.3,4500.691,160.719,3.3634,4.0666,1.02e-07,1.13e-08,126.89,97.01,101.89,270.01,2.8
30.3,4501.723,155.787,3.3953,4.004,1.02e-07,1.13e-08,126.9,97.01,101.89,269.99,2.8
31.4,4502.772,165.404,3.37,4.0666,1.02e-07,1.13e-08,126.89,97.01,101.89,269.99,2.8
32.4,4503.806,166.405,3.3728,4.0666,1.02e-07,1.12e-08,126.88,97.01,101.89,270.0,2.8
33.5,4504.865,163.785,3.3615,4.0353,1.02e-07,1.13e-08,126.89,97.01,101.89,270.01,2.4
34.5,4505.902,167.695,3.3624,4.0666,1.02e-07,1.11e-08,126.89,97.01,101.89,270.01,2.4
35.6,4506.953,162.162,3.3925,4.0666,1.02e-07,1.12e-08,126.89,97.01,101.89,270.0,2.4
36.6,4508.002,168.915,3.3728,4.0666,1.02e-07,1.13e-08,126.89,97.01,101.89,270.0,2.4
37.7,4509.057,160.092,3.3108,4.0979,1.02e-07,1.13e-08,126.89,97.01,101.89,269.99,2.4
38.7,4510.107,166.4,3.3061,4.0666,1.02e-07,1.12e-08,126.89,97.01,101.89,270.0,2.4
39.8,4511.181,155.564,3.3568,4.0666,1.02e-07,1.12e-08,126.89,97.01,101.89,270.01,2.4
40.9,4512.256,166.988,3.3756,4.0979,1.02e-07,1.12e-08,126.89,97.01,101.89,270.01,2.4
41.9,4513.312,164.856,3.3409,4.0353,1.02e-07,1.12e-08,126.89,97.01,101.89,269.99,2.4
43.0,4514.362,167.626,3.3183,4.0353,1.02e-07,1.12e-08,126.89,97.01,101.89,269.99,2.4
44.0,4515.395,164.012,3.3043,4.0979,1.02e-07,1.13e-08,126.89,97.01,101.89,269.99,2.8
45.1,4516.449,174.632,3.384,4.1292,1.02e-07,1.12e-08,126.89,97.01,101.89,270.0,2.8
46.1,4517.483,164.313,3.3915,4.0353,1.02e-07,1.12e-08,126.89,97.01,101.89,270.0,2.8
47.2,4518.542,168.046,3.3427,4.0979,1.02e-07,1.12e-08,126.89,97.01,101.89,270.0,2.8
48.2,4519.573,160.496,3.3127,4.0979,1.02e-07,1.12e-08,126.89,97.01,101.89,270.0,2.8
49.2,4520.615,162.601,3.3587,4.0979,1.02e-07,1.13e-08,126.89,97.01,101.89,270.0,2.8
50.3,4521.669,161.304,3.3953,4.0666,1.02e-07,1.13e-08,126.89,97.01,101.89,269.99,2.8
51.3,4522.703,160.716,3.3578,4.0666,1.02e-07,1.14e-08,126.9,97.01,101.89,270.0,2.8
52.4,4523.757,159.782,3.3775,4.0979,1.02e-07,1.13e-08,126.89,97.01,101.89,270.01,2.8
53.4,4524.797,155.248,3.3596,4.0666,1.02e-07,1.13e-08,126.89,97.01,101.89,270.0,2.8
54.5,4525.862,165.554,3.3643,4.0979,1.02e-07,1.13e-08,126.89,97.01,101.89,270.0,2.8
55.5,4526.899,164.069,3.384,4.0979,1.02e-07,1.13e-08,126.89,97.01,101.89,270.0,2.8
56.6,4527.954,158.397,3.3775,4.0666,1.02e-07,1.14e-08,126.89,97.01,101.89,269.99,2.8
57.6,4528.988,168.74,3.3427,4.0979,1.02e-07,1.14e-08,126.89,97.01,101.89,269.99,2.8
58.6,4530.022,165.003,3.399,4.0666,1.02e-07,1.14e-08,126.89,97.01,101.89,270.0,2.8
59.7,4531.085,156.211,3.3653,4.0979,1.02e-07,1.12e-08,126.89,97.01,101.89,270.01,2.8
