block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,8210.239,23.043,2.5488,2.8466,1.07e-07,7.42e-09,122.45,100.97,110.0,270.0,1.2
1.1,8211.316,24.493,2.5573,2.7841,1.07e-07,7.35e-09,122.45,100.97,110.0,270.0,1.2
2.2,8212.398,23.549,2.5676,2.8153,1.07e-07,7.26e-09,122.45,100.98,110.0,270.0,1.2
3.2,8213.459,23.277,2.5601,2.7841,1.07e-07,7.29e-09,122.43,100.98,110.0,270.0,1.2
4.3,8214.534,23.28,2.5638,2.8779,1.07e-07,7.36e-09,122.44,100.98,110.0,269.99,1.2
5.4,8215.613,23.761,2.5451,2.7528,1.07e-07,7.41e-09,122.44,100.98,110.0,269.99,1.2
6.5,8216.697,22.857,2.5638,2.8153,1.07e-07,7.37e-09,122.44,100.98,110.0,270.0,1.2
7.5,8217.757,24.092,2.5507,2.8153,1.07e-07,7.43e-09,122.43,100.98,110.0,270.0,1.2
8.6,8218.836,23.631,2.5648,2.8466,1.07e-07,7.33e-09,122.44,100.98,110.0,270.01,1.6
9.7,8219.904,23.544,2.5535,2.8466,1.07e-07,7.26e-09,122.43,100.98,110.0,270.0,1.6
10.8,8220.973,24.292,2.5451,2.7841,1.07e-07,7.3e-09,122.43,100.98,110.0,269.99,1.6
11.9,8222.062,24.033,2.5666,2.8153,1.07e-07,7.35e-09,122.43,100.98,110.0,269.99,1.6
12.9,8223.134,23.499,2.5657,2.7841,1.07e-07,7.42e-09,122.43,100.98,110.0,269.99,1.6
14.0,8224.227,23.05,2.5723,2.7528,1.07e-07,7.35e-09,122.43,100.98,110.0,270.0,1.6
15.1,8225.3,23.804,2.5601,2.8466,1.07e-07,7.39e-09,122.43,100.97,110.0,270.01,1.6
16.2,8226.366,23.053,2.5638,2.7841,1.07e-07,7.34e-09,122.44,100.97,110.0,270.0,1.6
17.2,8227.453,23.636,2.5451,2.7841,1.06e-07,7.26e-09,122.44,100.98,110.0,269.99,1.6
18.3,8228.531,24.375,2.5638,2.8153,1.07e-07,7.28e-09,122.44,100.97,110.0,269.99,1.2
19.4,8229.608,23.851,2.5713,2.8153,1.07e-07,7.37e-09,122.45,100.98,110.0,270.0,1.2
20.5,8230.668,23.696,2.562,2.8153,1.07e-07,7.29e-09,122.45,100.98,110.0,270.0,1.2
21.5,8231.747,24.086,2.5648,2.7841,1.07e-07,7.35e-09,122.44,100.98,110.0,270.01,1.2
22.6,8232.829,23.233,2.562,2.8153,1.07e-07,7.41e-09,122.45,100.98,110.0,269.99,1.2
23.7,8233.909,23.556,2.5629,2.7841,1.07e-07,7.33e-09,122.45,100.98,110.0,269.99,1.2
24.8,8234.97,23.538,2.5563,2.8153,1.07e-07,7.26e-09,122.45,100.98,110.0,269.99,1.2
25.8,8236.051,23.6,2.5713,2.7528,1.07e-07,7.29e-09,122.44,100.98,110.0,269.99,1.2
26.9,8237.127,24.431,2.5563,2.7841,1.07e-07,7.36e-09,122.44,100.98,110.0,270.01,1.2
28.0,8238.209,23.241,2.5638,2.7841,1.07e-07,7.28e-09,122.45,100.98,110.0,270.01,1.2
29.1,8239.3,23.704,2.562,2.7528,1.07e-07,7.37e-09,122.44,100.98,110.0,270.01,1.2
30.2,8240.362,23.645,2.5554,2.7841,1.06e-07,7.44e-09,122.44,100.98,110.0,269.99,1.2
31.2,8241.437,23.945,2.5554,2.8153,1.06e-07,7.35e-09,122.44,100.97,110.0,269.99,1.2
32.3,8242.514,24.192,2.5685,2.8153,1.07e-07,7.28e-09,122.43,100.98,110.0,269.99,1.2
33.4,8243.593,23.835,2.5601,2.8153,1.07e-07,7.31e-09,122.43,100.98,110.0,269.99,1.2
34.4,8244.657,23.074,2.5498,2.7841,1.07e-07,7.37e-09,122.43,100.97,110.0,270.01,1.2
35.5,8245.744,23.67,2.5563,2.8466,1.07e-07,7.29e-09,122.43,100.97,110.0,270.01,1.2
36.6,8246.823,24.007,2.5573,2.7528,1.07e-07,7.36e-09,122.44,100.98,110.0,269.99,1.2
37.7,8247.892,24.154,2.5629,2.8153,1.07e-07,7.4e-09,122.44,100.98,110.0,269.99,1.2
38.7,8248.95,23.569,2.5498,2.7841,1.07e-07,7.35e-09,122.43,100.98,110.0,269.99,1.6
39.8,8250.027,22.889,2.546,2.7528,1.07e-07,7.26e-09,122.43,100.98,110.0,270.0,1.6
40.9,8251.105,23.013,2.577,2.8153,1.06e-07,7.29e-09,122.44,100.98,110.0,270.0,1.6
42.0,8252.163,23.533,2.5544,2.8153,1.07e-07,7.26e-09,122.45,100.98,110.0,270.01,1.6
43.0,8253.254,23.52,2.5507,2.8153,1.07e-07,7.29e-09,122.44,100.98,110.0,270.0,1.6
44.1,8254.329,23.401,2.5629,2.7528,1.06e-07,7.35e-09,122.44,100.98,110.0,269.99,1.6
45.2,8255.411,23.344,2.5591,2.7841,1.07e-07,7.42e-09,122.44,100.98,110.0,269.99,1.6
46.3,8256.469,23.69,2.5488,2.8153,1.07e-07,7.32e-09,122.44,100.98,110.0,270.0,1.6
47.3,8257.545,23.709,2.5601,2.8779,1.07e-07,7.27e-09,122.44,100.98,110.0,270.01,1.6
48.4,8258.63,23.127,2.5573,2.7841,1.06e-07,7.28e-09,122.45,100.98,110.0,270.01,1.2
49.5,8259.711,23.086,2.5751,2.7841,1.07e-07,7.26e-09,122.44,100.98,110.0,270.01,1.2
50.6,8260.768,22.839,2.5582,2.8153,1.07e-07,7.3e-09,122.45,100.98,110.0,269.99,1.2
51.6,8261.843,23.235,2.5526,2.8153,1.07e-07,7.37e-09,122.44,100.98,110.0,269.99,1.2
52.7,8262.916,22.843,2.5685,2.7528,1.06e-07,7.42e-09,122.43,100.98,110.0,269.99,1.2
53.8,8263.971,22.898,2.5544,2.7841,1.07e-07,7.36e-09,122.44,100.98,110.0,270.0,1.2
54.8,8265.044,23.29,2.5601,2.7528,1.07e-07,7.27e-09,122.44,100.98,110.0,270.02,1.2
55.9,8266.121,23.983,2.5676,2.8153,1.06e-07,7.29e-09,122.44,100.98,110.0,270.0,1.2
57.0,8267.211,23.242,2.5591,2.8153,1.06e-07,7.25e-09,122.44,100.97,110.0,269.99,1.2
58.1,8268.291,22.957,2.5544,2.8153,1.06e-07,7.29e-09,122.44,100.98,110.0,269.99,1.2
59.1,8269.353,24.372,2.5742,2.8153,1.07e-07,7.36e-09,122.44,100.98,110.0,270.0,1.2
