block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,778.902,92.518,2.4719,3.0656,1.15e-07,6.92e-09,125.49,106.03,103.17,270.0,3.2
1.1,779.981,93.002,2.4859,3.222,1.15e-07,6.94e-09,125.48,106.03,103.17,269.99,3.2
2.2,781.048,91.444,2.4925,3.1594,1.15e-07,7.05e-09,125.48,106.04,103.17,270.0,3.2
3.3,782.121,93.897,2.4803,3.1594,1.15e-07,7.07e-09,125.49,106.03,103.17,270.0,3.2
4.3,783.206,92.395,2.4869,3.0969,1.16e-07,7.03e-09,125.49,106.04,103.16,270.01,3.2
5.4,784.289,92.722,2.4615,3.1594,1.16e-07,7.06e-09,125.49,106.04,103.17,270.0,3.2
6.5,785.351,91.161,2.4296,3.2533,1.16e-07,6.99e-09,125.49,106.03,103.17,269.99,3.2
7.6,786.439,92.419,2.4615,3.1594,1.15e-07,6.92e-09,125.49,106.03,103.18,269.99,3.2
8.7,787.518,93.604,2.4475,3.1907,1.16e-07,6.96e-09,125.49,106.03,103.17,270.0,3.2
9.7,788.601,90.083,2.4249,3.1907,1.16e-07,7.02e-09,125.49,106.04,103.16,270.0,3.2
10.8,789.696,91.604,2.4653,3.222,1.15e-07,6.95e-09,125.49,106.04,103.19,270.01,3.2
11.9,790.757,89.164,2.4934,3.1281,1.16e-07,7.03e-09,125.49,106.03,103.16,270.0,3.2
13.0,791.839,91.728,2.4869,3.2533,1.15e-07,7.09e-09,125.49,106.03,103.16,269.99,3.2
14.0,792.911,90.996,2.4719,3.222,1.16e-07,6.98e-09,125.49,106.03,103.18,269.99,3.2
15.1,793.985,93.478,2.4869,3.1594,1.16e-07,6.93e-09,125.49,106.03,103.16,269.99,3.2
16.2,795.045,92.143,2.4531,2.9405,1.16e-07,6.96e-09,125.49,106.04,103.17,270.0,3.2
17.3,796.134,90.705,2.4681,3.1907,1.16e-07,7.05e-09,125.49,106.03,103.15,270.02,3.2
18.4,797.222,91.686,2.4822,3.222,1.16e-07,6.99e-09,125.49,106.03,103.18,270.02,3.2
19.4,798.293,91.366,2.4409,3.1594,1.16e-07,7.04e-09,125.49,106.03,103.18,270.0,3.6
20.5,799.383,91.257,2.4888,3.1907,1.16e-07,7.1e-09,125.49,106.03,103.19,270.01,3.6
21.6,800.453,91.798,2.4794,3.222,1.16e-07,7.01e-09,125.49,106.03,103.18,269.99,3.6
22.7,801.534,91.929,2.4437,3.222,1.16e-07,6.94e-09,125.48,106.03,103.17,269.99,3.6
23.8,802.621,90.097,2.4587,3.1594,1.16e-07,6.99e-09,125.48,106.04,103.16,270.0,3.6
24.8,803.701,91.353,2.501,3.1907,1.16e-07,6.94e-09,125.48,106.04,103.15,270.0,3.6
25.9,804.762,92.765,2.4381,3.0969,1.16e-07,6.98e-09,125.48,106.03,103.17,270.01,3.6
27.0,805.847,91.813,2.47,3.1281,1.16e-07,7.06e-09,125.49,106.04,103.16,270.0,3.6
28.1,806.934,91.876,2.4991,3.1907,1.16e-07,7.11e-09,125.49,106.04,103.18,270.0,3.6
29.2,808.018,91.472,2.4653,3.0969,1.16e-07,7.02e-09,125.48,106.03,103.17,269.99,3.6
30.2,809.093,91.32,2.4728,3.1281,1.16e-07,6.94e-09,125.48,106.03,103.17,269.99,3.2
31.3,810.188,92.138,2.5075,3.1907,1.16e-07,7.03e-09,125.49,106.04,103.17,270.0,3.2
32.4,811.254,91.767,2.4728,2.9717,1.16e-07,6.96e-09,125.49,106.03,103.17,270.02,3.2
33.5,812.336,92.557,2.5066,3.1281,1.16e-07,6.99e-09,125.49,106.03,103.16,270.01,3.2
34.6,813.42,90.586,2.4568,3.1907,1.16e-07,7.07e-09,125.5,106.04,103.17,270.0,3.2
35.6,814.497,91.197,2.5066,3.2846,1.16e-07,7.1e-09,125.5,106.03,103.18,269.99,3.2
36.7,815.559,92.903,2.4493,3.1907,1.16e-07,7.02e-09,125.49,106.03,103.17,270.0,3.2
37.8,816.644,89.667,2.4888,3.2846,1.16e-07,6.96e-09,125.49,106.04,103.16,269.99,3.2
38.9,817.735,89.574,2.4503,3.0343,1.16e-07,7.02e-09,125.49,106.04,103.17,270.0,3.2
39.9,818.807,91.076,2.4681,3.2533,1.16e-07,6.93e-09,125.49,106.03,103.18,270.0,3.2
41.0,819.883,92.371,2.4831,3.222,1.16e-07,6.97e-09,125.49,106.03,103.17,270.0,3.2
42.1,820.946,92.186,2.4578,3.0969,1.16e-07,7.08e-09,125.49,106.04,103.18,270.0,3.2
43.2,822.028,90.902,2.4784,3.2533,1.16e-07,7.12e-09,125.49,106.03,103.16,269.99,3.2
44.2,823.1,91.631,2.4859,3.2533,1.16e-07,7.02e-09,125.49,106.04,103.17,269.99,3.2
45.3,824.193,89.422,2.4662,3.1594,1.16e-07,7.12e-09,125.49,106.03,103.17,270.01,3.2
46.4,825.257,91.337,2.4981,3.222,1.16e-07,7.01e-09,125.48,106.03,103.16,270.0,3.2
47.5,826.339,91.421,2.4709,3.0343,1.16e-07,6.97e-09,125.49,106.03,103.18,270.0,3.2
48.6,827.417,91.54,2.4897,3.2533,1.16e-07,7.01e-09,125.49,106.04,103.17,269.99,3.2
49.6,828.494,91.531,2.4484,3.2533,1.16e-07,7.07e-09,125.49,106.03,103.17,269.99,3.2
50.7,829.562,93.183,2.4766,3.2846,1.16e-07,7.1e-09,125.48,106.03,103.15,269.99,3.2
51.8,830.647,90.88,2.4991,3.0969,1.16e-07,7.02e-09,125.48,106.03,103.17,270.0,3.2
52.9,831.728,91.644,2.4925,3.222,1.16e-07,7.11e-09,125.49,106.03,103.17,270.0,3.2
53.9,832.802,90.54,2.501,3.2846,1.16e-07,7.01e-09,125.49,106.04,103.17,270.01,3.2
55.0,833.883,90.41,2.5094,3.1281,1.16e-07,6.98e-09,125.49,106.04,103.18,269.99,3.2
56.1,834.951,91.481,2.5085,3.003,1.16e-07,7e-09,125.49,106.03,103.16,269.99,3.2
57.2,836.041,92.447,2.5047,3.2533,1.16e-07,7e-09,125.48,106.04,103.17,269.99,3.2
58.3,837.111,88.647,2.4878,3.0969,1.16e-07,7.1e-09,125.49,106.04,103.16,269.99,3.2
59.3,838.198,92.49,2.4991,3.0969,1.16e-07,7.09e-09,125.49,106.04,103.17,269.99,3.2
