block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,10116.595,171.195,3.339,5.224,1.05e-07,1.13e-08,125.79,102.08,103.36,270.0,3.2
1.0,10117.642,149.428,3.3493,5.1614,1.06e-07,1.13e-08,125.79,102.08,103.35,270.0,3.2
2.1,10118.672,163.119,3.3756,5.1302,1.05e-07,1.13e-08,125.79,102.08,103.35,270.0,3.2
3.1,10119.703,142.13,3.3549,5.1927,1.05e-07,1.13e-08,125.79,102.08,103.35,270.0,3.2
4.2,10120.76,169.105,3.3014,5.1927,1.06e-07,1.12e-08,125.79,102.08,103.36,270.0,3.2
5.2,10121.799,154.534,3.3183,5.0676,1.05e-07,1.14e-08,125.79,102.07,103.35,269.99,3.2
6.3,10122.86,152.919,3.3052,5.1302,1.06e-07,1.13e-08,125.79,102.07,103.36,269.99,2.8
7.3,10123.898,147.849,3.3568,5.1302,1.05e-07,1.13e-08,125.8,102.07,103.36,269.99,2.8
8.4,10124.961,153.045,3.3437,5.1302,1.05e-07,1.12e-08,125.79,102.07,103.35,270.0,2.8
9.4,10126.0,175.494,3.3334,5.1302,1.06e-07,1.13e-08,125.79,102.07,103.35,270.0,2.8
10.5,10127.05,168.283,3.309,5.1927,1.05e-07,1.14e-08,125.78,102.07,103.35,269.99,2.8
11.5,10128.09,155.682,3.339,5.1614,1.06e-07,1.13e-08,125.79,102.07,103.35,269.99,2.8
12.5,10129.143,158.475,3.3465,5.0989,1.06e-07,1.13e-08,125.79,102.07,103.36,269.99,2.8
13.6,10130.179,151.922,3.3596,5.1302,1.05e-07,1.13e-08,125.79,102.07,103.35,269.99,2.8
14.6,10131.217,151.734,3.2892,5.1302,1.05e-07,1.13e-08,125.8,102.07,103.35,270.01,2.8
15.7,10132.29,177.588,3.2883,5.0676,1.05e-07,1.13e-08,125.79,102.08,103.35,270.01,2.8
16.8,10133.372,160.322,3.3578,5.0989,1.06e-07,1.13e-08,125.79,102.08,103.35,270.01,2.8
17.8,10134.439,153.51,3.309,4.7861,1.07e-07,1.12e-08,125.79,102.07,103.35,270.0,2.8
18.9,10135.492,144.301,3.3606,5.0676,1.06e-07,1.13e-08,125.79,102.07,103.35,270.0,2.8
19.9,10136.541,146.73,3.3202,5.0676,1.06e-07,1.13e-08,125.79,102.07,103.36,270.0,2.8
21.0,10137.582,150.994,3.3146,5.1302,1.06e-07,1.13e-08,125.79,102.08,103.36,269.99,2.8
22.0,10138.614,154.962,3.3352,5.0676,1.05e-07,1.13e-08,125.79,102.07,103.35,270.0,2.8
23.1,10139.672,174.18,3.2921,5.005,1.06e-07,1.12e-08,125.79,102.07,103.35,270.0,2.8
24.1,10140.704,141.957,3.3202,4.9112,1.06e-07,1.12e-08,125.79,102.07,103.35,270.0,2.8
25.2,10141.758,152.745,3.3202,5.0989,1.05e-07,1.13e-08,125.79,102.07,103.35,270.0,2.8
26.2,10142.796,139.742,3.3756,5.0676,1.06e-07,1.13e-08,125.79,102.07,103.36,270.0,2.8
