block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.1,8605.707,129.323,3.0105,3.9727,1.16e-07,7.82e-09,128.11,105.06,103.54,269.99,4.4
1.1,8606.789,131.394,2.9833,3.6912,1.16e-07,7.87e-09,128.12,105.06,103.54,269.99,4.4
2.2,8607.874,127.191,2.9739,3.5661,1.16e-07,7.88e-09,128.12,105.05,103.53,270.0,4.4
3.3,8608.936,126.877,2.9739,4.0979,1.16e-07,7.85e-09,128.12,105.05,103.53,270.0,4.4
4.4,8610.014,128.444,2.9833,3.9415,1.16e-07,7.86e-09,128.12,105.05,103.54,270.01,4.4
5.4,8611.089,129.131,2.9636,3.9727,1.16e-07,7.83e-09,128.1,105.05,103.54,270.0,4.4
6.5,8612.185,127.83,2.9664,4.004,1.16e-07,7.86e-09,128.12,105.06,103.54,269.99,4.0
7.6,8613.27,128.372,3.0002,3.7225,1.16e-07,7.82e-09,128.12,105.06,103.54,269.99,4.0
8.7,8614.349,125.513,3.0011,3.441,1.16e-07,7.84e-09,128.12,105.07,103.54,270.0,4.0
9.8,8615.428,131.67,2.9767,3.8789,1.16e-07,7.85e-09,128.12,105.07,103.54,270.01,4.0
10.9,8616.518,129.205,3.0209,3.7851,1.16e-07,7.87e-09,128.11,105.07,103.54,270.01,4.0
12.0,8617.644,130.225,2.9627,3.7538,1.16e-07,7.87e-09,128.11,105.07,103.54,269.99,4.0
13.1,8618.746,128.774,2.9918,3.4097,1.16e-07,7.86e-09,128.1,105.07,103.54,270.0,4.0
14.2,8619.824,128.029,2.9345,3.7851,1.16e-07,7.82e-09,128.1,105.07,103.53,269.99,4.0
15.3,8620.924,131.892,2.973,3.8476,1.16e-07,7.82e-09,128.11,105.07,103.54,270.0,4.0
16.4,8622.008,128.153,3.0133,3.3784,1.16e-07,7.86e-09,128.1,105.06,103.54,270.01,4.0
17.4,8623.081,128.998,3.0274,3.8789,1.16e-07,7.87e-09,128.1,105.06,103.54,270.0,4.4
18.5,8624.139,127.798,2.9599,3.6599,1.16e-07,7.85e-09,128.1,105.06,103.54,270.0,4.4
19.6,8625.224,129.047,2.9908,3.5348,1.16e-07,7.87e-09,128.1,105.06,103.54,269.99,4.4
20.7,8626.307,126.673,2.9786,3.9102,1.16e-07,7.9e-09,128.11,105.06,103.54,269.99,4.4
21.7,8627.393,129.59,2.9505,3.7225,1.16e-07,7.86e-09,128.11,105.05,103.54,270.01,4.4
22.8,8628.465,129.012,2.9824,3.6287,1.16e-07,7.82e-09,128.11,105.06,103.54,270.01,4.4
23.9,8629.567,126.846,2.9702,4.0979,1.16e-07,7.84e-09,128.12,105.05,103.53,270.01,4.4
25.1,8630.703,125.859,2.9833,3.8789,1.16e-07,7.82e-09,128.11,105.06,103.52,269.99,4.4
26.2,8631.807,129.032,2.9655,4.0353,1.16e-07,7.86e-09,128.11,105.07,103.54,269.99,4.4
27.2,8632.881,127.484,2.9645,3.7225,1.16e-07,7.88e-09,128.12,105.06,103.54,270.0,4.0
28.3,8633.946,129.942,3.0087,3.8163,1.16e-07,7.89e-09,128.12,105.07,103.54,270.01,4.0
29.4,8635.028,127.478,2.9308,3.5974,1.16e-07,7.85e-09,128.12,105.06,103.53,270.0,4.0
30.5,8636.104,128.112,2.9345,3.5974,1.16e-07,7.83e-09,128.12,105.07,103.54,269.99,4.0
31.5,8637.185,125.364,2.9927,3.7225,1.16e-07,7.86e-09,128.11,105.07,103.54,269.99,4.0
32.6,8638.266,129.201,3.0077,3.6599,1.16e-07,7.85e-09,128.11,105.07,103.54,269.99,4.0
33.7,8639.336,126.591,2.958,3.7851,1.16e-07,7.84e-09,128.11,105.07,103.53,270.01,4.0
34.8,8640.433,128.002,3.0133,3.7225,1.16e-07,7.89e-09,128.12,105.07,103.54,270.0,4.0
35.9,8641.52,126.838,2.9777,3.7538,1.16e-07,7.87e-09,128.11,105.06,103.53,270.0,4.0
37.0,8642.634,126.6,2.9533,3.5974,1.16e-07,7.88e-09,128.11,105.06,103.54,270.0,4.0
38.1,8643.776,127.408,3.0246,3.7538,1.16e-07,7.89e-09,128.11,105.06,103.54,270.0,4.0
39.2,8644.835,128.595,2.9261,3.5661,1.16e-07,7.87e-09,128.11,105.05,103.54,270.0,4.0
40.3,8645.918,128.071,3.019,3.9102,1.16e-07,7.85e-09,128.11,105.06,103.54,270.0,4.0
41.4,8646.996,128.719,2.9786,3.9102,1.16e-07,7.85e-09,128.1,105.06,103.53,270.01,4.0
42.4,8648.084,128.136,2.9843,3.9102,1.16e-07,7.86e-09,128.1,105.06,103.54,270.0,4.0
43.5,8649.146,129.64,2.9176,4.1604,1.16e-07,7.87e-09,128.11,105.06,103.54,269.99,4.0
44.6,8650.23,128.354,3.0058,3.9102,1.16e-07,7.9e-09,128.1,105.06,103.54,269.99,4.0
45.7,8651.314,133.695,3.0143,3.7851,1.16e-07,7.89e-09,128.11,105.06,103.54,270.01,4.0
46.7,8652.389,126.152,2.9186,4.0353,1.16e-07,7.86e-09,128.11,105.06,103.54,270.01,4.0
47.8,8653.467,126.794,2.9692,3.8476,1.16e-07,7.84e-09,128.11,105.06,103.53,270.01,4.0
48.9,8654.532,123.932,2.9936,3.7538,1.16e-07,7.86e-09,128.11,105.06,103.54,270.0,4.0
50.0,8655.673,128.779,2.9721,3.6599,1.16e-07,7.83e-09,128.11,105.06,103.54,269.99,4.0
51.1,8656.788,126.104,2.9777,3.5974,1.16e-07,7.85e-09,128.11,105.06,103.54,269.99,4.0
52.2,8657.848,129.463,3.0209,3.7225,1.16e-07,7.87e-09,128.12,105.06,103.53,270.0,4.0
53.3,8658.923,130.715,3.0021,3.9727,1.16e-07,7.88e-09,128.12,105.06,103.54,270.01,4.0
54.4,8660.007,126.955,3.0002,4.0666,1.16e-07,7.85e-09,128.12,105.06,103.54,270.01,4.0
55.4,8661.081,131.575,3.034,3.7538,1.16e-07,7.88e-09,128.12,105.07,103.54,270.0,4.0
56.5,8662.147,130.849,2.9796,3.7851,1.16e-07,7.89e-09,128.11,105.06,103.53,269.99,4.0
57.6,8663.241,127.709,2.9889,3.6912,1.16e-07,7.83e-09,128.11,105.06,103.53,269.99,4.0
58.7,8664.318,126.346,2.9918,3.9102,1.16e-07,7.83e-09,128.11,105.06,103.54,269.99,4.0
59.8,8665.408,125.259,2.9777,3.9415,1.16e-07,7.9e-09,128.11,105.06,103.53,269.99,4.0
