block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.1,8934.002,72.098,2.3358,3.3784,1.27e-07,7.05e-09,128.42,100.31,104.08,269.99,2.4
1.2,8935.118,72.648,2.3583,3.441,1.27e-07,7.02e-09,128.42,100.31,104.08,269.99,2.4
2.3,8936.221,72.863,2.3273,3.4097,1.27e-07,7.03e-09,128.42,100.31,104.08,269.99,2.4
3.4,8937.296,72.878,2.3489,3.4722,1.27e-07,7.01e-09,128.42,100.3,104.09,270.0,2.4
4.5,8938.381,72.656,2.3499,3.441,1.27e-07,6.95e-09,128.42,100.31,104.08,270.01,2.4
5.5,8939.44,72.396,2.3433,3.441,1.27e-07,6.94e-09,128.42,100.31,104.09,270.0,2.4
6.6,8940.516,72.394,2.3348,3.441,1.28e-07,7.01e-09,128.42,100.31,104.09,270.0,2.4
7.7,8941.589,71.996,2.333,3.4722,1.28e-07,7.01e-09,128.42,100.31,104.1,269.99,2.4
8.7,8942.678,71.673,2.3395,3.441,1.28e-07,7.01e-09,128.42,100.31,104.09,269.99,2.8
9.8,8943.735,72.672,2.3311,3.4097,1.28e-07,7.05e-09,128.41,100.3,104.08,270.0,2.8
10.9,8944.813,72.394,2.3433,3.441,1.28e-07,7.01e-09,128.42,100.3,104.08,270.01,2.8
12.0,8945.882,72.116,2.3283,3.4097,1.28e-07,6.95e-09,128.41,100.3,104.1,270.0,2.8
13.1,8947.001,72.724,2.3283,3.3784,1.28e-07,6.97e-09,128.42,100.3,104.09,270.0,2.8
14.2,8948.118,72.017,2.3536,3.441,1.28e-07,6.99e-09,128.41,100.3,104.09,269.99,2.8
15.3,8949.231,71.718,2.3395,3.4097,1.28e-07,6.99e-09,128.41,100.3,104.08,269.99,2.8
16.4,8950.317,72.323,2.3442,3.3784,1.28e-07,7.01e-09,128.41,100.31,104.09,270.0,2.8
17.5,8951.403,71.741,2.3076,3.3784,1.28e-07,7.03e-09,128.41,100.31,104.08,270.01,2.8
18.5,8952.474,71.996,2.3217,3.4097,1.28e-07,7.03e-09,128.41,100.3,104.08,270.02,2.8
19.6,8953.537,71.395,2.3283,3.4097,1.28e-07,6.99e-09,128.42,100.31,104.08,269.99,2.8
20.7,8954.622,72.187,2.3236,3.3784,1.28e-07,6.97e-09,128.41,100.31,104.1,269.99,2.8
21.8,8955.707,72.298,2.3255,3.441,1.28e-07,7.02e-09,128.42,100.31,104.09,270.0,2.8
22.9,8956.791,71.597,2.3236,3.3784,1.28e-07,6.96e-09,128.41,100.3,104.09,270.0,2.8
23.9,8957.847,71.527,2.3245,3.3784,1.28e-07,7e-09,128.41,100.31,104.08,270.01,2.8
25.0,8958.949,71.495,2.3292,3.4097,1.28e-07,6.99e-09,128.42,100.31,104.08,270.0,2.8
26.2,8960.097,71.863,2.3395,3.4097,1.28e-07,7.01e-09,128.42,100.31,104.08,269.99,2.8
27.3,8961.207,72.213,2.3348,3.3471,1.28e-07,7e-09,128.42,100.31,104.1,270.0,2.8
28.4,8962.294,71.138,2.3198,3.3784,1.28e-07,7e-09,128.41,100.31,104.09,269.99,2.8
29.4,8963.377,71.739,2.3236,3.3784,1.28e-07,6.98e-09,128.41,100.3,104.1,270.0,2.8
30.5,8964.44,71.891,2.3095,3.3471,1.28e-07,6.96e-09,128.42,100.3,104.08,270.0,2.8
31.6,8965.524,71.189,2.3217,3.4097,1.28e-07,7e-09,128.41,100.3,104.09,270.01,2.8
32.7,8966.607,71.616,2.3489,3.4097,1.28e-07,7e-09,128.42,100.31,104.08,269.99,2.8
33.8,8967.69,71.364,2.318,3.3784,1.28e-07,7e-09,128.41,100.31,104.07,270.0,2.8
34.8,8968.77,71.336,2.3358,3.441,1.28e-07,6.99e-09,128.42,100.31,104.09,269.99,2.8
35.9,8969.836,71.075,2.3151,3.4097,1.28e-07,7.03e-09,128.42,100.31,104.08,270.0,2.8
37.0,8970.911,71.344,2.3273,3.3784,1.28e-07,6.97e-09,128.42,100.3,104.09,270.01,2.8
38.1,8972.02,71.556,2.3367,3.4097,1.28e-07,6.99e-09,128.42,100.31,104.08,270.0,2.8
39.2,8973.144,71.34,2.3395,3.3784,1.28e-07,7e-09,128.41,100.31,104.09,270.0,2.8
40.3,8974.24,72.232,2.3311,3.3784,1.28e-07,6.99e-09,128.41,100.31,104.09,269.99,2.8
41.4,8975.324,71.965,2.3433,3.3784,1.28e-07,6.98e-09,128.42,100.31,104.09,270.0,2.8
42.5,8976.398,72.487,2.318,3.3471,1.28e-07,7.01e-09,128.42,100.31,104.08,270.0,2.8
43.5,8977.475,70.55,2.348,3.4097,1.28e-07,7.02e-09,128.42,100.31,104.08,270.0,2.8
44.6,8978.541,71.642,2.3395,3.4097,1.28e-07,7e-09,128.42,100.31,104.09,269.99,2.8
45.7,8979.626,71.846,2.3189,3.3784,1.28e-07,7e-09,128.41,100.31,104.09,269.99,2.8
46.8,8980.705,70.889,2.3367,3.3784,1.28e-07,6.99e-09,128.42,100.3,104.08,270.0,2.8
47.9,8981.785,71.603,2.3255,3.3784,1.28e-07,6.98e-09,128.42,100.31,104.09,270.0,2.8
48.9,8982.868,71.543,2.3461,3.3784,1.28e-07,7e-09,128.42,100.3,104.09,270.0,2.8
50.0,8983.938,71.775,2.332,3.3784,1.28e-07,7.03e-09,128.42,100.3,104.08,269.99,2.8
51.1,8985.05,71.303,2.347,3.3471,1.28e-07,7e-09,128.41,100.31,104.08,269.99,2.8
52.3,8986.197,71.676,2.3348,3.3784,1.28e-07,7.03e-09,128.41,100.31,104.09,270.0,2.8
53.3,8987.281,70.903,2.332,3.3784,1.28e-07,7.03e-09,128.41,100.31,104.08,270.01,2.8
54.4,8988.343,71.568,2.3151,3.3784,1.28e-07,6.99e-09,128.41,100.31,104.08,270.0,2.8
55.5,8989.424,70.941,2.3602,3.3784,1.28e-07,6.99e-09,128.41,100.31,104.08,269.99,2.8
56.6,8990.507,70.973,2.3302,3.3784,1.28e-07,7.03e-09,128.42,100.31,104.09,269.99,2.8
57.7,8991.587,71.643,2.3517,3.3784,1.28e-07,7.03e-09,128.42,100.31,104.08,270.0,2.8
58.7,8992.669,71.597,2.3217,3.4097,1.28e-07,7.02e-09,128.41,100.31,104.09,270.0,2.8
59.8,8993.737,71.421,2.3649,3.3784,1.28e-07,7.02e-09,128.41,100.31,104.08,270.01,2.8
