block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.1,14522.219,113.006,3.0002,3.5348,1.15e-07,6.92e-09,130.0,106.46,104.69,270.01,4.4
1.1,14523.279,118.532,2.9852,3.5661,1.15e-07,6.91e-09,130.0,106.46,104.69,270.01,4.4
2.2,14524.356,117.553,2.9843,3.5348,1.15e-07,6.94e-09,130.0,106.46,104.69,269.99,4.4
3.3,14525.439,114.921,3.0218,3.5661,1.15e-07,6.89e-09,130.0,106.46,104.7,269.99,4.4
4.4,14526.542,117.112,3.0105,3.5348,1.16e-07,6.91e-09,130.0,106.46,104.69,270.0,4.4
5.5,14527.665,118.435,2.9993,3.5348,1.15e-07,6.93e-09,130.01,106.47,104.69,270.0,4.4
6.6,14528.765,119.002,2.9843,3.5348,1.15e-07,6.94e-09,130.0,106.46,104.69,270.0,4.4
7.7,14529.856,116.326,3.0293,3.5974,1.15e-07,6.92e-09,130.0,106.46,104.69,270.01,4.4
8.8,14530.936,117.52,3.0171,3.5348,1.15e-07,6.94e-09,130.0,106.46,104.69,270.0,4.4
9.9,14532.023,117.044,3.0143,3.5348,1.15e-07,6.95e-09,130.0,106.46,104.69,269.99,4.4
10.9,14533.086,115.96,3.0049,3.4722,1.15e-07,6.92e-09,130.01,106.46,104.69,270.0,4.4
12.0,14534.163,114.095,3.0105,3.5348,1.15e-07,6.9e-09,130.0,106.46,104.69,270.0,4.4
13.1,14535.245,116.937,3.0255,3.5661,1.15e-07,6.91e-09,130.0,106.46,104.7,270.01,4.4
14.2,14536.335,116.04,3.0087,3.5348,1.15e-07,6.9e-09,130.0,106.46,104.7,270.0,4.4
15.2,14537.395,119.639,3.0209,3.5348,1.15e-07,6.91e-09,130.0,106.46,104.69,270.0,4.4
16.3,14538.472,118.861,3.0152,3.5348,1.15e-07,6.91e-09,130.0,106.46,104.69,269.99,4.4
17.4,14539.576,118.246,3.0368,3.5348,1.15e-07,6.9e-09,130.0,106.46,104.69,269.99,4.4
18.5,14540.691,120.044,3.0133,3.5348,1.15e-07,6.88e-09,130.0,106.46,104.7,270.0,4.4
19.6,14541.782,118.879,2.9993,3.5661,1.15e-07,6.9e-09,130.0,106.46,104.7,270.0,4.4
20.7,14542.864,117.461,3.019,3.5661,1.15e-07,6.89e-09,130.0,106.46,104.7,269.99,4.4
