block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,10336.728,148.223,3.0227,4.1292,1.13e-07,7.28e-09,127.74,104.69,105.31,270.0,3.2
1.1,10337.819,149.478,3.0162,4.1292,1.12e-07,7.24e-09,127.74,104.69,105.31,270.0,3.2
2.2,10338.892,149.546,3.0115,4.0979,1.13e-07,7.25e-09,127.74,104.7,105.31,270.0,3.2
3.3,10339.983,150.475,3.019,4.0666,1.12e-07,7.29e-09,127.74,104.7,105.31,270.0,3.2
4.4,10341.069,147.863,3.0162,4.0979,1.13e-07,7.26e-09,127.75,104.7,105.3,269.99,3.2
5.4,10342.126,150.261,3.0124,4.0666,1.13e-07,7.28e-09,127.74,104.7,105.3,270.0,3.2
6.5,10343.228,147.398,3.0115,4.0666,1.13e-07,7.28e-09,127.75,104.7,105.3,270.0,3.2
7.6,10344.337,147.784,3.0133,4.0666,1.13e-07,7.27e-09,127.75,104.69,105.3,270.01,3.2
8.7,10345.438,148.787,3.0171,4.0666,1.13e-07,7.26e-09,127.75,104.7,105.31,270.0,3.2
9.8,10346.508,148.374,3.0218,4.0666,1.13e-07,7.25e-09,127.75,104.69,105.31,269.99,3.2
10.9,10347.592,148.562,3.0096,4.0979,1.13e-07,7.25e-09,127.75,104.69,105.3,269.99,3.2
12.0,10348.672,146.796,3.018,4.0666,1.13e-07,7.26e-09,127.75,104.69,105.3,269.99,3.2
13.0,10349.737,149.264,3.0133,4.0666,1.13e-07,7.28e-09,127.75,104.69,105.3,270.0,3.2
14.1,10350.82,149.029,3.0162,4.0666,1.13e-07,7.31e-09,127.74,104.69,105.31,270.01,3.2
15.2,10351.9,148.294,3.0162,4.0979,1.13e-07,7.29e-09,127.74,104.69,105.31,270.0,3.2
16.3,10352.982,149.371,3.0218,4.0979,1.13e-07,7.26e-09,127.74,104.69,105.31,269.99,3.2
17.4,10354.065,147.398,3.0227,4.0666,1.13e-07,7.27e-09,127.74,104.69,105.3,269.99,3.6
18.4,10355.137,148.23,3.018,4.1292,1.13e-07,7.26e-09,127.74,104.69,105.31,270.0,3.6
19.6,10356.261,148.61,3.0133,4.0979,1.13e-07,7.26e-09,127.74,104.7,105.3,270.0,3.6
20.7,10357.382,147.469,3.018,4.1292,1.13e-07,7.29e-09,127.75,104.7,105.3,270.0,3.6
21.8,10358.482,145.612,3.0077,4.0979,1.13e-07,7.3e-09,127.74,104.7,105.3,270.0,3.6
22.8,10359.541,147.209,3.019,4.0979,1.13e-07,7.27e-09,127.74,104.7,105.31,269.99,3.6
23.9,10360.635,148.481,3.019,4.0979,1.13e-07,7.29e-09,127.74,104.7,105.3,269.99,3.6
25.0,10361.723,147.414,3.0143,4.1292,1.13e-07,7.28e-09,127.74,104.69,105.31,269.99,3.6
26.1,10362.808,148.495,3.0096,4.0979,1.13e-07,7.24e-09,127.74,104.7,105.31,270.01,3.6
27.2,10363.89,148.636,3.0584,4.223,1.13e-07,7.3e-09,127.75,104.69,105.3,270.0,3.2
28.3,10364.969,148.003,3.0631,4.223,1.13e-07,7.36e-09,127.75,104.69,105.3,270.01,3.2
29.3,10366.036,150.225,3.0499,4.1917,1.13e-07,7.32e-09,127.75,104.69,105.3,270.0,3.2
30.4,10367.119,151.326,3.0556,4.223,1.13e-07,7.32e-09,127.74,104.69,105.31,269.99,3.2
31.5,10368.216,150.005,3.0387,4.1917,1.13e-07,7.36e-09,127.74,104.69,105.31,269.99,3.2
32.6,10369.334,148.125,3.0593,4.1917,1.13e-07,7.32e-09,127.75,104.7,105.31,270.0,3.2
33.8,10370.47,151.588,3.065,4.1917,1.13e-07,7.31e-09,127.75,104.69,105.3,270.0,3.2
34.8,10371.532,149.502,3.0434,4.1917,1.13e-07,7.32e-09,127.74,104.7,105.3,270.01,3.2
35.9,10372.622,148.837,3.0471,4.1604,1.13e-07,7.3e-09,127.74,104.7,105.3,270.0,3.2
37.0,10373.708,150.469,3.0481,4.1604,1.13e-07,7.3e-09,127.74,104.7,105.3,269.99,3.2
38.1,10374.786,144.98,3.0528,4.1917,1.13e-07,7.32e-09,127.75,104.69,105.3,270.0,3.2
39.2,10375.883,150.203,3.0471,4.1604,1.13e-07,7.32e-09,127.74,104.69,105.3,270.0,3.2
40.3,10376.965,151.326,3.0593,4.1604,1.13e-07,7.33e-09,127.74,104.69,105.3,270.0,3.2
41.3,10378.021,150.924,3.0481,4.1604,1.13e-07,7.29e-09,127.74,104.7,105.31,270.0,3.2
42.4,10379.099,149.762,3.0509,4.1917,1.13e-07,7.32e-09,127.74,104.69,105.31,270.0,3.2
43.5,10380.178,149.379,3.0565,4.1917,1.13e-07,7.29e-09,127.74,104.69,105.31,269.99,3.2
44.6,10381.287,151.254,3.0584,4.1917,1.13e-07,7.3e-09,127.74,104.69,105.31,269.99,3.2
45.7,10382.408,153.537,3.0462,4.1917,1.13e-07,7.33e-09,127.74,104.69,105.3,270.0,3.2
46.8,10383.508,151.702,3.0584,4.1917,1.13e-07,7.33e-09,127.74,104.69,105.3,270.02,3.2
47.9,10384.591,151.119,3.0424,4.1917,1.13e-07,7.34e-09,127.74,104.69,105.3,270.0,3.2
49.0,10385.672,150.249,3.0612,4.1917,1.13e-07,7.33e-09,127.74,104.69,105.31,270.0,3.2
50.0,10386.73,149.825,3.0575,4.223,1.13e-07,7.32e-09,127.75,104.69,105.3,269.99,3.2
51.1,10387.812,150.778,3.0499,4.223,1.13e-07,7.32e-09,127.74,104.69,105.31,269.99,3.2
52.2,10388.887,150.018,3.0537,4.223,1.13e-07,7.29e-09,127.75,104.69,105.3,270.0,3.2
53.3,10389.975,149.866,3.0509,4.1917,1.13e-07,7.31e-09,127.75,104.69,105.31,270.0,3.2
54.4,10391.062,147.743,3.0546,4.1917,1.13e-07,7.28e-09,127.75,104.69,105.3,270.0,3.2
55.4,10392.118,148.256,3.0462,4.223,1.13e-07,7.3e-09,127.75,104.7,105.3,269.99,3.2
56.5,10393.197,149.259,3.0499,4.1917,1.13e-07,7.32e-09,127.75,104.7,105.31,269.99,3.2
57.6,10394.298,149.001,3.0462,4.1917,1.13e-07,7.3e-09,127.74,104.69,105.3,269.99,3.2
58.7,10395.424,150.805,3.0434,4.1917,1.13e-07,7.29e-09,127.74,104.69,105.31,269.99,3.2
59.8,10396.532,149.405,3.0462,4.1917,1.13e-07,7.31e-09,127.74,104.7,105.3,270.01,3.2
