block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,8260.06,115.158,3.0819,3.9415,1.18e-07,7.55e-09,130.01,96.99,95.0,270.01,5.2
1.1,8261.138,46.609,2.1669,4.2856,1.2e-07,6.99e-09,130.01,96.99,95.0,270.01,5.2
2.2,8262.22,123.754,3.0612,3.8476,1.18e-07,7.67e-09,130.0,97.0,95.0,269.99,5.2
3.3,8263.285,126.04,2.408,4.5358,1.19e-07,7.21e-09,130.0,97.0,95.0,269.99,5.2
4.3,8264.375,92.484,3.0171,3.7538,1.18e-07,7.39e-09,130.0,97.02,95.0,270.0,5.2
5.4,8265.456,90.169,3.1428,3.7851,1.18e-07,7.34e-09,130.0,97.01,95.0,270.0,5.2
6.5,8266.537,82.124,2.3405,4.442,1.19e-07,7.1e-09,130.0,97.01,95.0,269.99,5.2
7.6,8267.622,114.586,3.0284,4.004,1.18e-07,7.6e-09,130.0,97.02,95.0,270.0,5.2
8.7,8268.709,67.782,2.7797,4.3168,1.18e-07,7.33e-09,130.0,97.02,95.0,270.0,5.6
9.8,8269.823,58.761,2.957,4.1917,1.18e-07,7.22e-09,129.99,97.02,95.0,270.0,5.6
10.9,8270.942,119.205,2.0289,4.2543,1.18e-07,7.65e-09,130.0,97.02,95.0,270.0,5.6
12.0,8272.02,94.215,2.9871,4.0666,1.19e-07,7.07e-09,130.0,97.02,95.0,270.0,5.6
13.1,8273.108,123.184,3.0565,3.9102,1.18e-07,7.65e-09,130.0,97.02,95.0,270.01,5.6
14.1,8274.172,108.971,2.0965,4.1917,1.18e-07,7.21e-09,130.0,97.01,95.0,270.0,5.6
15.2,8275.261,120.369,2.5901,4.223,1.18e-07,7.6e-09,130.0,97.01,95.0,269.99,5.6
16.3,8276.353,119.686,3.0124,4.0666,1.17e-07,7.66e-09,130.0,97.01,95.0,269.99,5.6
17.4,8277.429,131.757,3.0537,3.8789,1.17e-07,7.71e-09,130.0,97.01,95.0,270.0,5.6
18.5,8278.507,88.47,2.9974,4.004,1.18e-07,7.18e-09,130.0,97.01,95.0,270.0,5.2
19.5,8279.565,65.112,3.0162,3.9727,1.18e-07,7.22e-09,130.0,97.01,95.0,270.0,5.2
20.6,8280.643,141.076,2.088,4.223,1.17e-07,7.7e-09,130.0,97.01,95.0,270.0,5.2
21.7,8281.733,129.251,2.119,4.2856,1.18e-07,7.26e-09,130.0,97.01,95.0,269.99,5.2
22.8,8282.85,102.107,2.9918,3.9727,1.18e-07,7.37e-09,130.0,97.01,95.0,269.99,5.2
23.9,8283.962,74.46,3.0424,4.0353,1.2e-07,6.89e-09,130.0,97.01,95.0,270.01,5.2
25.0,8285.034,57.771,2.8285,4.3481,1.19e-07,7.67e-09,130.0,97.01,95.0,270.01,5.2
