block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.1,11940.84,164.605,2.5957,4.2543,1.13e-07,7.63e-09,130.01,96.99,99.21,269.99,4.0
1.2,11941.931,169.861,3.3549,4.6922,1.12e-07,7.71e-09,130.0,96.99,99.21,269.99,4.0
2.2,11943.009,167.909,3.2705,4.7235,1.13e-07,7.65e-09,130.0,96.99,99.21,269.99,4.0
3.3,11944.074,165.747,3.2892,4.9738,1.12e-07,7.69e-09,130.0,97.0,99.21,270.0,4.0
4.4,11945.152,165.631,3.3221,4.8799,1.12e-07,7.72e-09,130.0,97.01,99.2,270.0,4.0
5.5,11946.227,173.321,3.1804,4.7235,1.12e-07,7.73e-09,130.0,97.01,99.21,270.01,4.0
6.5,11947.325,165.231,3.3183,4.8799,1.12e-07,7.66e-09,130.0,97.01,99.21,269.99,4.0
7.6,11948.39,167.619,3.3746,4.4107,1.12e-07,7.71e-09,130.0,97.02,99.21,270.0,3.6
8.7,11949.463,134.646,3.2677,4.7861,1.12e-07,7.68e-09,130.0,97.02,99.21,269.99,3.6
9.8,11950.557,164.934,3.3512,4.9112,1.12e-07,7.74e-09,130.0,97.02,99.21,270.0,3.6
10.9,11951.633,167.486,3.3165,4.8173,1.12e-07,7.69e-09,130.0,97.02,99.21,270.0,3.6
12.0,11952.755,166.597,2.9599,4.4733,1.12e-07,7.67e-09,130.0,97.02,99.2,270.0,3.6
13.1,11953.883,165.661,3.3484,4.8173,1.12e-07,7.67e-09,130.0,97.01,99.2,269.99,3.6
14.2,11954.966,163.395,3.3446,4.7548,1.12e-07,7.54e-09,130.0,97.02,99.21,270.0,3.6
15.3,11956.048,163.875,3.2686,4.9112,1.13e-07,7.61e-09,130.0,97.01,99.21,269.99,3.6
16.4,11957.132,158.396,2.7356,4.3481,1.12e-07,7.53e-09,130.0,97.01,99.21,269.99,3.6
17.4,11958.219,164.444,3.3043,4.7548,1.12e-07,7.63e-09,130.0,97.01,99.21,270.0,3.6
18.5,11959.286,169.763,2.6089,4.2543,1.13e-07,7.6e-09,130.0,97.01,99.21,270.0,4.0
19.6,11960.378,152.524,3.2958,4.6297,1.12e-07,7.61e-09,130.0,97.01,99.21,270.0,4.0
20.7,11961.452,161.695,3.2142,4.6922,1.12e-07,7.66e-09,130.01,97.0,99.21,270.0,4.0
21.8,11962.53,166.819,3.3399,4.8799,1.12e-07,7.65e-09,130.0,97.01,99.21,269.99,4.0
22.8,11963.589,166.764,3.2573,4.9738,1.12e-07,7.64e-09,130.0,97.01,99.21,269.99,4.0
23.9,11964.684,170.395,3.3183,4.7548,1.12e-07,7.66e-09,130.0,97.01,99.2,270.0,4.0
25.0,11965.819,161.804,3.3127,4.7548,1.12e-07,7.63e-09,130.0,97.01,99.2,270.0,4.0
26.2,11966.928,171.472,3.3014,4.8486,1.12e-07,7.7e-09,130.0,97.01,99.21,270.0,4.0
27.2,11968.006,167.976,2.5657,4.2856,1.12e-07,7.72e-09,130.0,97.01,99.21,270.0,4.0
28.3,11969.065,131.066,3.3005,4.8173,1.12e-07,7.64e-09,130.0,97.01,99.21,270.0,4.0
29.4,11970.144,167.425,3.3521,4.7548,1.12e-07,7.63e-09,130.0,97.01,99.21,270.0,4.0
30.4,11971.22,165.547,3.1504,4.9738,1.12e-07,7.74e-09,130.0,97.01,99.2,270.0,4.0
31.5,11972.281,165.357,3.3493,4.8486,1.12e-07,7.63e-09,130.0,97.01,99.21,269.99,4.0
32.6,11973.371,161.158,3.3165,4.7861,1.12e-07,7.59e-09,130.0,97.01,99.21,270.01,4.0
