block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,6352.385,146.149,2.9523,3.9102,1.17e-07,7.72e-09,122.6,101.1,96.89,270.0,4.0
1.0,6353.418,151.454,2.9373,4.0353,1.17e-07,7.79e-09,122.59,101.1,96.9,270.0,4.0
2.1,6354.453,149.191,2.9486,3.9415,1.17e-07,7.77e-09,122.59,101.1,96.89,269.99,4.0
3.1,6355.5,150.895,2.9721,3.8476,1.17e-07,7.77e-09,122.59,101.1,96.89,270.0,4.0
4.1,6356.534,147.835,2.9599,4.004,1.17e-07,7.73e-09,122.59,101.1,96.89,269.99,4.0
5.2,6357.587,149.778,2.9533,3.9415,1.17e-07,7.74e-09,122.59,101.1,96.89,270.0,4.0
6.2,6358.618,144.531,2.927,3.9102,1.17e-07,7.76e-09,122.59,101.1,96.89,270.0,4.0
7.3,6359.675,148.863,2.9533,4.004,1.17e-07,7.74e-09,122.6,101.1,96.89,270.0,4.0
8.3,6360.709,150.929,2.9739,4.004,1.17e-07,7.78e-09,122.59,101.1,96.89,270.0,4.0
9.4,6361.742,146.138,2.9749,3.9727,1.17e-07,7.78e-09,122.59,101.1,96.89,269.99,4.0
10.4,6362.793,145.662,2.9636,4.004,1.17e-07,7.79e-09,122.59,101.1,96.89,269.99,4.0
11.4,6363.827,148.799,2.9946,3.8789,1.17e-07,7.76e-09,122.6,101.09,96.89,270.0,4.0
12.5,6364.877,148.418,3.019,4.004,1.17e-07,7.75e-09,122.6,101.09,96.89,270.0,4.0
13.5,6365.917,152.428,2.9786,4.0353,1.17e-07,7.79e-09,122.6,101.1,96.89,270.02,4.0
14.6,6366.948,149.644,3.0284,3.9727,1.17e-07,7.8e-09,122.6,101.1,96.89,269.99,4.0
15.6,6368.009,145.779,2.9833,4.004,1.17e-07,7.8e-09,122.61,101.1,96.89,269.99,4.0
16.7,6369.04,152.453,2.958,3.9415,1.17e-07,7.75e-09,122.61,101.1,96.89,269.99,4.0
17.7,6370.098,151.402,2.9486,4.004,1.17e-07,7.76e-09,122.61,101.1,96.89,269.99,4.0
18.8,6371.182,152.975,2.9645,3.9102,1.17e-07,7.75e-09,122.61,101.1,96.89,270.01,4.0
19.9,6372.239,148.119,2.9805,4.004,1.17e-07,7.73e-09,122.62,101.1,96.89,270.01,4.0
20.9,6373.309,148.234,3.0115,3.9727,1.17e-07,7.81e-09,122.62,101.1,96.89,270.0,4.0
22.0,6374.349,154.694,3.0209,4.004,1.17e-07,7.8e-09,122.62,101.1,96.9,269.99,4.0
23.0,6375.397,144.903,2.988,3.9727,1.17e-07,7.81e-09,122.63,101.1,96.89,269.99,4.0
