block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,1525.354,130.548,2.9345,4.0979,1.08e-07,6e-09,122.8,105.21,101.53,269.99,3.2
1.0,1526.384,132.773,2.9176,4.1292,1.08e-07,6.02e-09,122.8,105.21,101.52,269.99,3.2
2.1,1527.437,130.157,2.9139,4.004,1.08e-07,5.94e-09,122.8,105.21,101.53,270.0,3.2
3.1,1528.467,132.025,2.9204,4.2543,1.08e-07,5.9e-09,122.8,105.22,101.53,270.0,3.2
4.2,1529.545,132.542,2.912,4.0666,1.08e-07,5.92e-09,122.8,105.22,101.53,270.0,3.2
5.3,1530.616,130.315,2.9279,3.9727,1.08e-07,5.99e-09,122.81,105.22,101.52,270.0,3.2
6.3,1531.667,128.616,2.9176,4.0666,1.08e-07,6.01e-09,122.81,105.23,101.52,270.0,3.2
7.4,1532.731,132.778,2.9007,3.9727,1.08e-07,5.96e-09,122.81,105.23,101.52,270.0,3.2
8.4,1533.763,131.441,2.9073,4.004,1.08e-07,5.91e-09,122.81,105.23,101.52,269.99,3.2
9.5,1534.815,132.236,2.9007,4.0353,1.07e-07,5.95e-09,122.81,105.23,101.53,269.99,3.2
10.5,1535.853,131.446,2.8979,3.9102,1.08e-07,5.89e-09,122.81,105.24,101.52,270.01,3.2
11.5,1536.884,132.425,2.9017,4.0979,1.07e-07,5.92e-09,122.81,105.24,101.52,270.0,3.2
12.6,1537.936,132.138,2.9054,4.0979,1.08e-07,5.99e-09,122.81,105.24,101.52,270.0,3.2
13.6,1538.97,133.274,2.9101,3.7851,1.08e-07,6.02e-09,122.81,105.25,101.52,270.0,3.2
14.7,1540.019,131.693,2.9017,3.9102,1.08e-07,5.95e-09,122.81,105.25,101.52,269.99,3.2
15.7,1541.063,131.974,2.9017,4.1292,1.08e-07,5.89e-09,122.8,105.25,101.52,269.99,3.2
16.8,1542.111,133.832,2.9204,3.9727,1.08e-07,5.95e-09,122.81,105.25,101.52,270.0,3.2
17.8,1543.154,130.384,2.9223,4.0666,1.08e-07,6e-09,122.8,105.26,101.52,270.01,3.2
18.8,1544.184,131.107,2.8951,4.0353,1.08e-07,6.02e-09,122.81,105.25,101.52,270.0,3.2
19.9,1545.234,133.449,2.9082,3.8789,1.08e-07,5.95e-09,122.8,105.25,101.52,269.99,3.2
20.9,1546.267,132.756,2.9167,4.0353,1.07e-07,5.91e-09,122.8,105.24,101.53,269.99,3.2
22.0,1547.325,133.78,2.9139,4.004,1.08e-07,5.97e-09,122.8,105.24,101.53,269.99,3.2
23.0,1548.361,131.171,2.8904,3.9727,1.08e-07,5.9e-09,122.8,105.24,101.53,269.99,3.2
24.1,1549.417,129.698,2.9186,3.9727,1.08e-07,5.93e-09,122.8,105.24,101.52,270.01,3.2
25.1,1550.454,131.323,2.8979,4.0353,1.08e-07,6e-09,122.8,105.24,101.53,270.0,3.2
26.2,1551.511,133.239,2.8923,4.1292,1.08e-07,6.03e-09,122.8,105.24,101.53,270.0,3.2
27.2,1552.568,133.959,2.8923,3.9102,1.08e-07,5.95e-09,122.81,105.24,101.53,270.0,3.2
28.3,1553.635,132.41,2.8979,4.0979,1.08e-07,5.91e-09,122.81,105.24,101.53,269.99,3.2
29.4,1554.708,134.638,2.8979,4.0666,1.08e-07,5.92e-09,122.81,105.24,101.53,269.99,3.2
30.4,1555.755,134.527,2.8942,3.9415,1.08e-07,5.98e-09,122.81,105.24,101.52,270.0,3.2
31.4,1556.788,132.565,2.8923,3.9415,1.08e-07,5.94e-09,122.81,105.24,101.52,270.01,3.2
32.5,1557.844,130.873,2.9054,3.8476,1.08e-07,5.99e-09,122.8,105.24,101.53,270.0,3.2
33.5,1558.883,131.28,2.8801,3.9727,1.08e-07,6.02e-09,122.81,105.25,101.52,269.99,3.2
34.6,1559.944,129.265,2.912,3.8789,1.08e-07,5.95e-09,122.81,105.25,101.53,269.99,3.2
35.6,1560.985,131.579,2.912,3.9415,1.08e-07,5.9e-09,122.81,105.24,101.52,270.0,3.2
36.7,1562.034,131.878,2.9017,3.7851,1.08e-07,5.92e-09,122.81,105.25,101.52,269.99,3.2
37.7,1563.073,134.235,2.8998,4.004,1.08e-07,5.99e-09,122.81,105.25,101.52,270.0,3.2
38.8,1564.129,131.536,2.8895,3.9727,1.08e-07,6.05e-09,122.81,105.24,101.52,270.0,3.2
39.8,1565.165,131.585,2.8867,4.0666,1.08e-07,5.96e-09,122.81,105.24,101.52,269.99,3.2
40.9,1566.222,132.399,2.8857,3.9727,1.08e-07,5.91e-09,122.81,105.24,101.52,269.99,3.2
41.9,1567.258,132.258,2.9007,3.9415,1.08e-07,5.93e-09,122.81,105.24,101.52,269.99,3.2
43.0,1568.315,132.259,2.9035,3.7851,1.08e-07,5.9e-09,122.81,105.24,101.52,270.0,3.2
44.0,1569.352,131.558,2.9157,4.0353,1.08e-07,5.93e-09,122.8,105.24,101.53,270.0,3.2
45.0,1570.382,132.8,2.9092,4.0666,1.08e-07,5.98e-09,122.81,105.24,101.52,270.0,3.2
46.1,1571.431,130.569,2.897,4.0666,1.08e-07,6.03e-09,122.8,105.24,101.53,270.0,3.6
47.1,1572.466,132.863,2.9026,3.7851,1.08e-07,5.95e-09,122.81,105.24,101.53,270.0,3.6
48.2,1573.523,130.467,2.9111,4.0666,1.08e-07,5.91e-09,122.8,105.24,101.52,269.99,3.6
