block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,1736.771,95.696,3.216,4.5358,1.08e-07,9.28e-09,123.35,104.45,106.77,270.0,2.0
1.0,1737.816,100.106,3.2217,4.5984,1.08e-07,9.33e-09,123.35,104.45,106.77,270.01,2.0
2.1,1738.868,103.152,3.2179,4.4733,1.08e-07,9.41e-09,123.35,104.45,106.77,270.0,2.0
3.1,1739.908,105.421,3.216,4.4733,1.08e-07,9.4e-09,123.35,104.46,106.77,270.0,2.0
4.2,1740.967,94.801,3.2451,4.4733,1.08e-07,9.41e-09,123.35,104.45,106.77,270.0,2.0
5.3,1742.023,93.866,3.2048,4.5358,1.07e-07,9.41e-09,123.35,104.45,106.77,269.99,2.0
6.3,1743.094,102.189,3.1907,4.5671,1.08e-07,9.37e-09,123.35,104.45,106.77,270.01,2.0
7.4,1744.166,100.72,3.1963,4.5045,1.08e-07,9.33e-09,123.35,104.45,106.77,270.0,2.0
8.4,1745.204,93.949,3.2038,4.4733,1.08e-07,9.37e-09,123.35,104.45,106.77,270.0,2.0
9.5,1746.261,103.848,3.1963,4.5358,1.08e-07,9.36e-09,123.35,104.45,106.77,269.99,2.4
10.5,1747.295,97.379,3.2142,4.5358,1.08e-07,9.39e-09,123.35,104.46,106.77,270.0,2.4
11.6,1748.349,100.176,3.1945,4.5045,1.08e-07,9.36e-09,123.35,104.46,106.77,269.99,2.4
12.6,1749.379,105.482,3.2245,4.442,1.08e-07,9.36e-09,123.36,104.45,106.77,270.01,2.4
13.6,1750.41,99.783,3.2001,4.442,1.08e-07,9.37e-09,123.35,104.45,106.77,270.0,2.4
14.7,1751.471,99.756,3.1992,4.5671,1.08e-07,9.36e-09,123.36,104.45,106.76,269.99,2.4
15.7,1752.505,98.104,3.202,4.4733,1.07e-07,9.37e-09,123.36,104.45,106.77,269.99,2.4
16.8,1753.558,105.139,3.2339,4.5045,1.08e-07,9.36e-09,123.36,104.45,106.77,270.0,2.4
17.8,1754.595,102.032,3.2386,4.442,1.07e-07,9.39e-09,123.36,104.45,106.77,270.0,2.4
18.9,1755.626,102.808,3.186,4.5671,1.08e-07,9.39e-09,123.35,104.45,106.77,270.0,2.0
19.9,1756.675,96.31,3.2095,4.5045,1.08e-07,9.36e-09,123.35,104.45,106.77,270.01,2.0
20.9,1757.713,99.228,3.1916,4.5358,1.08e-07,9.38e-09,123.36,104.45,106.77,270.0,2.0
22.0,1758.763,98.057,3.2254,4.5045,1.08e-07,9.37e-09,123.36,104.45,106.77,270.0,2.0
23.0,1759.806,96.142,3.1916,4.442,1.08e-07,9.39e-09,123.35,104.45,106.77,269.99,2.0
24.1,1760.863,97.448,3.248,4.5671,1.08e-07,9.36e-09,123.35,104.45,106.77,269.99,2.0
25.1,1761.904,98.722,3.1907,4.5358,1.08e-07,9.36e-09,123.36,104.45,106.77,269.99,2.0
26.2,1762.958,101.731,3.1935,4.5358,1.08e-07,9.37e-09,123.35,104.45,106.77,270.01,2.0
27.2,1764.01,102.074,3.1663,4.4733,1.08e-07,9.31e-09,123.35,104.45,106.77,270.02,2.0
28.3,1765.085,98.07,3.1982,4.6297,1.08e-07,9.38e-09,123.35,104.46,106.77,270.0,2.0
29.4,1766.162,96.604,3.2555,4.5671,1.08e-07,9.42e-09,123.35,104.45,106.77,270.01,2.0
30.4,1767.221,99.836,3.1701,4.6297,1.08e-07,9.4e-09,123.35,104.46,106.77,269.99,2.0
31.5,1768.267,98.027,3.248,4.5045,1.08e-07,9.37e-09,123.36,104.45,106.77,269.99,2.0
32.5,1769.308,99.806,3.1926,4.5358,1.08e-07,9.36e-09,123.35,104.46,106.77,269.99,2.0
33.6,1770.356,98.98,3.217,4.5671,1.08e-07,9.31e-09,123.36,104.45,106.77,269.99,2.0
34.6,1771.39,99.478,3.2038,4.5358,1.08e-07,9.46e-09,123.36,104.45,106.77,269.99,2.0
35.7,1772.422,97.72,3.1926,4.5358,1.08e-07,9.37e-09,123.35,104.45,106.77,270.0,2.0
36.7,1773.481,99.896,3.202,4.5358,1.08e-07,9.39e-09,123.35,104.45,106.77,270.0,2.0
37.7,1774.514,97.881,3.2358,4.5045,1.08e-07,9.4e-09,123.35,104.45,106.77,270.0,2.0
38.8,1775.567,98.009,3.2423,4.6297,1.08e-07,9.3e-09,123.36,104.45,106.77,269.99,2.0
39.8,1776.608,101.359,3.2358,4.5045,1.08e-07,9.36e-09,123.35,104.45,106.77,269.99,2.0
40.9,1777.669,104.789,3.2198,4.4107,1.08e-07,9.37e-09,123.35,104.45,106.77,269.99,2.0
41.9,1778.706,94.399,3.1916,4.5358,1.08e-07,9.39e-09,123.36,104.46,106.77,270.0,2.0
43.0,1779.757,100.696,3.1813,4.5045,1.08e-07,9.38e-09,123.35,104.45,106.77,270.01,2.0
44.0,1780.799,98.921,3.2236,4.442,1.08e-07,9.36e-09,123.35,104.45,106.77,270.01,2.0
45.1,1781.859,97.656,3.1776,4.5045,1.08e-07,9.37e-09,123.36,104.46,106.77,269.99,2.0
46.1,1782.901,99.924,3.202,4.5045,1.08e-07,9.39e-09,123.35,104.45,106.77,270.0,2.0
47.2,1783.954,95.809,3.217,4.5045,1.08e-07,9.36e-09,123.36,104.46,106.77,270.0,2.0
48.2,1784.994,100.847,3.2245,4.5045,1.08e-07,9.36e-09,123.35,104.45,106.77,270.0,2.0
49.3,1786.077,96.706,3.216,4.5045,1.08e-07,9.42e-09,123.35,104.46,106.77,270.01,2.0
50.4,1787.146,105.866,3.2339,4.5045,1.08e-07,9.35e-09,123.35,104.45,106.77,270.0,2.0
