block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,7145.766,170.982,3.3962,4.3168,1.09e-07,9.44e-09,123.44,97.62,99.63,270.0,2.8
1.0,7146.808,160.482,3.385,4.1604,1.09e-07,9.28e-09,123.43,97.62,99.64,269.99,2.8
2.1,7147.856,173.684,3.3793,4.4733,1.09e-07,9.36e-09,123.43,97.62,99.63,269.99,2.8
3.1,7148.894,171.403,3.3831,4.442,1.09e-07,9.45e-09,123.43,97.62,99.64,269.99,2.8
4.2,7149.93,175.681,3.3662,4.3481,1.09e-07,9.45e-09,123.43,97.62,99.64,270.0,2.8
5.2,7150.988,171.04,3.3859,4.442,1.09e-07,9.39e-09,123.43,97.62,99.63,270.0,2.8
6.3,7152.029,171.313,3.3793,4.3481,1.09e-07,9.41e-09,123.43,97.62,99.63,270.0,2.8
7.3,7153.081,174.126,3.3803,4.1917,1.09e-07,9.47e-09,123.43,97.62,99.63,270.0,2.8
8.4,7154.121,157.752,3.3709,4.1292,1.09e-07,9.24e-09,123.42,97.62,99.63,270.0,2.8
9.4,7155.171,166.448,3.3568,4.3794,1.09e-07,9.33e-09,123.42,97.62,99.63,269.99,2.8
10.4,7156.208,162.038,3.3653,4.3481,1.09e-07,9.39e-09,123.42,97.63,99.63,269.99,2.8
11.5,7157.263,169.391,3.37,4.442,1.09e-07,9.41e-09,123.42,97.62,99.64,269.99,2.8
12.6,7158.322,168.571,3.3812,4.4107,1.09e-07,9.4e-09,123.42,97.62,99.63,270.0,2.8
13.6,7159.397,164.913,3.3578,4.4107,1.09e-07,9.44e-09,123.42,97.62,99.63,270.01,2.8
14.7,7160.474,176.869,3.3653,4.4733,1.09e-07,9.41e-09,123.42,97.62,99.63,270.01,2.8
15.8,7161.525,159.884,3.3822,4.1292,1.09e-07,9.33e-09,123.41,97.62,99.63,270.0,2.8
16.8,7162.575,177.05,3.3521,4.3794,1.1e-07,9.32e-09,123.41,97.62,99.63,269.99,2.8
17.8,7163.608,165.094,3.3737,4.3481,1.09e-07,9.43e-09,123.41,97.62,99.64,269.99,2.8
18.9,7164.656,168.81,3.3981,4.3794,1.09e-07,9.49e-09,123.41,97.62,99.63,269.99,2.8
19.9,7165.697,168.868,3.3906,4.3168,1.09e-07,9.45e-09,123.41,97.62,99.63,269.99,2.8
21.0,7166.728,153.587,3.3737,4.3481,1.09e-07,9.41e-09,123.4,97.62,99.63,270.0,2.8
22.0,7167.788,170.844,3.4028,4.1917,1.09e-07,9.32e-09,123.41,97.62,99.64,270.01,2.8
23.1,7168.823,174.067,3.3033,4.4733,1.09e-07,9.31e-09,123.41,97.62,99.64,270.0,2.8
24.1,7169.886,162.517,3.3662,4.3794,1.09e-07,9.39e-09,123.42,97.62,99.63,269.99,2.8
25.2,7170.917,170.993,3.3409,4.4733,1.09e-07,9.36e-09,123.41,97.62,99.63,269.99,2.8
26.2,7171.975,172.515,3.3681,4.4107,1.09e-07,9.4e-09,123.42,97.62,99.64,270.0,2.8
27.3,7173.023,173.25,3.3287,4.1604,1.1e-07,9.47e-09,123.42,97.62,99.63,269.99,2.8
28.3,7174.082,162.962,3.3643,4.3481,1.09e-07,9.41e-09,123.42,97.62,99.63,270.0,2.8
29.4,7175.123,169.603,3.384,4.4733,1.09e-07,9.45e-09,123.42,97.62,99.63,270.0,2.8
30.4,7176.172,153.494,3.3587,4.3481,1.09e-07,9.39e-09,123.41,97.62,99.63,270.0,2.8
31.5,7177.217,175.283,3.3465,4.3168,1.1e-07,9.52e-09,123.42,97.62,99.63,269.99,2.8
32.5,7178.272,170.127,3.3831,4.2543,1.09e-07,9.45e-09,123.42,97.62,99.64,269.99,2.8
33.6,7179.321,172.025,3.3962,4.2856,1.09e-07,9.36e-09,123.42,97.62,99.63,269.99,2.8
34.6,7180.397,155.836,3.3549,4.1604,1.09e-07,9.36e-09,123.42,97.62,99.63,270.0,2.8
35.7,7181.476,167.826,3.3681,4.3481,1.1e-07,9.37e-09,123.42,97.62,99.63,270.0,2.8
36.8,7182.529,168.983,3.3746,4.442,1.09e-07,9.39e-09,123.42,97.62,99.63,270.0,2.8
37.8,7183.576,169.92,3.3061,4.3481,1.09e-07,9.39e-09,123.42,97.62,99.63,269.99,2.8
38.8,7184.611,174.162,3.354,4.1917,1.1e-07,9.36e-09,123.42,97.62,99.64,270.0,2.8
39.9,7185.666,162.843,3.2892,4.3481,1.09e-07,9.39e-09,123.42,97.62,99.63,270.0,2.8
40.9,7186.7,178.121,3.37,4.442,1.09e-07,9.37e-09,123.42,97.62,99.64,270.0,2.8
42.0,7187.73,170.27,3.3502,4.3794,1.09e-07,9.42e-09,123.42,97.62,99.63,269.99,2.8
43.0,7188.789,171.763,3.3746,4.2543,1.1e-07,9.31e-09,123.41,97.62,99.63,269.99,2.8
44.1,7189.82,158.224,3.3746,4.442,1.09e-07,9.39e-09,123.41,97.62,99.64,270.0,2.8
45.1,7190.878,166.8,3.3484,4.2543,1.09e-07,9.35e-09,123.42,97.62,99.63,270.0,2.8
46.1,7191.914,169.926,3.3277,4.442,1.09e-07,9.44e-09,123.41,97.62,99.63,270.0,2.8
47.2,7192.979,166.632,3.3634,4.442,1.09e-07,9.42e-09,123.41,97.62,99.64,270.0,2.8
48.3,7194.017,166.533,3.3624,4.223,1.1e-07,9.36e-09,123.41,97.62,99.64,269.99,2.8
49.3,7195.072,171.191,3.384,4.3168,1.09e-07,9.38e-09,123.42,97.62,99.63,269.99,2.8
50.3,7196.114,157.007,3.3681,4.3481,1.09e-07,9.47e-09,123.42,97.62,99.64,270.01,2.8
51.4,7197.164,163.306,3.3953,4.3481,1.1e-07,9.42e-09,123.42,97.62,99.63,270.0,2.8
52.4,7198.208,168.0,3.3953,4.2543,1.09e-07,9.44e-09,123.42,97.62,99.63,270.01,2.8
53.5,7199.261,171.425,3.3709,4.3168,1.1e-07,9.3e-09,123.42,97.62,99.63,270.0,2.8
54.5,7200.301,173.18,3.3878,4.3794,1.09e-07,9.36e-09,123.42,97.62,99.63,269.99,2.8
55.6,7201.366,151.716,3.3793,4.3481,1.1e-07,9.44e-09,123.41,97.62,99.63,269.99,2.8
56.7,7202.419,170.739,3.3793,4.2543,1.09e-07,9.36e-09,123.42,97.62,99.63,270.0,2.8
57.7,7203.505,170.984,3.3737,4.3481,1.1e-07,9.46e-09,123.42,97.62,99.64,270.01,2.8
58.8,7204.578,168.487,3.3606,4.223,1.1e-07,9.39e-09,123.42,97.62,99.63,270.0,2.8
