block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,4075.502,82.466,2.9505,3.6287,1.08e-07,6.52e-09,124.04,100.03,106.52,269.99,2.0
1.0,4076.546,85.32,3.0049,3.6599,1.08e-07,6.6e-09,124.04,100.03,106.52,270.0,2.0
2.1,4077.576,78.479,2.9767,3.7225,1.08e-07,6.52e-09,124.04,100.02,106.53,270.0,2.0
3.1,4078.63,82.582,3.0049,3.6599,1.07e-07,6.59e-09,124.04,100.02,106.52,269.99,2.0
4.2,4079.678,84.9,2.9326,3.6912,1.07e-07,6.52e-09,124.03,100.02,106.52,270.0,2.0
5.3,4080.753,86.026,2.9711,3.6912,1.07e-07,6.45e-09,124.03,100.02,106.52,270.0,1.6
6.3,4081.824,83.807,2.9824,3.7225,1.07e-07,6.44e-09,124.02,100.01,106.53,270.0,1.6
7.4,4082.881,87.03,2.9814,3.7225,1.07e-07,6.51e-09,124.02,100.01,106.52,269.99,1.6
8.4,4083.937,79.321,2.9993,3.7225,1.08e-07,6.57e-09,124.02,100.01,106.52,270.0,1.6
9.5,4084.976,82.014,2.9495,3.7225,1.07e-07,6.5e-09,124.02,100.0,106.52,270.0,1.6
10.5,4086.032,80.565,2.9645,3.7225,1.08e-07,6.45e-09,124.02,100.0,106.52,270.0,1.6
11.6,4087.066,78.697,2.9383,3.6912,1.07e-07,6.45e-09,124.02,99.99,106.52,269.99,1.6
12.6,4088.126,83.39,2.9674,3.6912,1.07e-07,6.46e-09,124.03,99.99,106.52,270.0,1.6
13.7,4089.167,83.598,2.9852,3.6599,1.08e-07,6.46e-09,124.01,100.0,106.52,270.0,1.6
14.7,4090.219,78.883,2.988,3.6912,1.07e-07,6.49e-09,124.01,100.0,106.52,270.01,1.6
15.8,4091.255,86.479,3.0021,3.6599,1.08e-07,6.56e-09,124.01,99.99,106.53,269.99,1.6
16.8,4092.314,81.505,2.943,3.6287,1.07e-07,6.51e-09,124.02,99.99,106.53,269.99,1.6
17.9,4093.352,83.845,3.0293,3.7225,1.07e-07,6.42e-09,124.02,100.0,106.53,270.0,1.6
18.9,4094.383,82.213,2.9767,3.6912,1.07e-07,6.42e-09,124.03,100.0,106.52,270.01,1.6
19.9,4095.436,84.534,2.9683,3.6287,1.07e-07,6.48e-09,124.03,100.0,106.52,270.01,1.6
21.0,4096.466,85.765,2.9702,3.7225,1.07e-07,6.54e-09,124.03,100.0,106.53,269.99,1.6
22.0,4097.517,84.946,2.9495,3.6599,1.07e-07,6.46e-09,124.03,100.01,106.53,269.99,1.6
23.1,4098.554,86.414,2.9458,3.7538,1.08e-07,6.42e-09,124.03,100.01,106.52,270.0,1.6
24.1,4099.619,81.77,2.9505,3.6912,1.07e-07,6.48e-09,124.03,100.01,106.52,270.01,1.6
25.2,4100.652,82.356,2.943,3.7225,1.07e-07,6.4e-09,124.03,100.01,106.52,270.01,1.6
26.2,4101.703,85.479,2.9824,3.6599,1.07e-07,6.4e-09,124.03,100.01,106.52,270.0,1.6
27.3,4102.772,81.335,2.943,3.6912,1.07e-07,6.44e-09,124.03,100.0,106.52,269.99,1.6
28.3,4103.848,85.404,2.9636,3.6599,1.07e-07,6.53e-09,124.03,100.01,106.52,269.99,1.6
29.4,4104.92,79.861,2.9946,3.5661,1.07e-07,6.46e-09,124.03,100.0,106.52,269.99,1.6
30.5,4105.954,81.339,2.9711,3.6287,1.07e-07,6.4e-09,124.03,100.0,106.52,270.0,1.6
31.5,4107.009,86.78,2.9833,3.6912,1.07e-07,6.38e-09,124.02,100.0,106.52,270.0,1.6
32.5,4108.048,81.423,2.9533,3.5974,1.07e-07,6.45e-09,124.03,100.0,106.52,270.0,1.6
33.6,4109.079,84.052,2.9298,3.7225,1.08e-07,6.38e-09,124.03,100.0,106.52,270.0,1.6
34.6,4110.129,86.267,2.9983,3.6287,1.07e-07,6.45e-09,124.03,99.99,106.52,269.99,1.6
