block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,13826.551,115.267,2.8247,4.223,1.14e-07,8.91e-09,125.61,109.06,107.01,269.99,3.2
1.1,13827.652,113.692,2.7862,4.223,1.14e-07,8.87e-09,125.61,109.06,107.01,270.0,3.2
2.2,13828.733,113.839,2.8566,4.1292,1.13e-07,8.94e-09,125.61,109.05,107.01,270.0,3.2
3.3,13829.821,113.309,2.8923,4.1604,1.14e-07,8.89e-09,125.61,109.04,107.01,270.0,3.2
4.4,13830.91,113.189,2.821,4.3481,1.14e-07,8.98e-09,125.61,109.05,107.02,270.0,3.2
5.5,13831.989,113.712,2.8172,4.1604,1.14e-07,8.85e-09,125.61,109.04,107.01,270.0,3.2
6.5,13833.046,113.494,2.8773,4.3481,1.14e-07,8.94e-09,125.61,109.03,107.01,269.99,3.2
7.6,13834.13,114.427,2.9157,4.1917,1.14e-07,8.92e-09,125.61,109.03,107.02,270.0,3.2
8.7,13835.213,115.0,2.836,4.1604,1.14e-07,8.93e-09,125.61,109.02,107.01,270.0,3.2
9.8,13836.297,114.359,2.7919,4.0979,1.14e-07,8.94e-09,125.61,109.02,107.01,270.0,3.2
10.9,13837.409,115.484,2.9026,4.2543,1.14e-07,8.94e-09,125.61,109.02,107.01,269.99,2.8
12.0,13838.533,113.772,2.8529,4.3481,1.14e-07,8.97e-09,125.61,109.01,107.01,270.0,2.8
13.1,13839.632,114.146,2.7984,4.0666,1.14e-07,8.96e-09,125.61,109.02,107.01,270.0,2.8
14.2,13840.727,112.371,2.8463,4.3794,1.15e-07,8.96e-09,125.6,109.02,107.01,269.99,2.8
15.3,13841.815,113.541,2.8651,4.2856,1.14e-07,8.95e-09,125.61,109.02,107.01,269.99,2.8
16.4,13842.896,114.693,2.8745,4.2856,1.14e-07,8.94e-09,125.6,109.02,107.01,269.99,2.8
17.5,13843.975,112.28,2.8078,3.9727,1.14e-07,8.96e-09,125.61,109.03,107.01,269.99,2.8
18.5,13845.035,113.54,2.8632,4.3168,1.14e-07,8.96e-09,125.61,109.03,107.01,270.0,2.8
19.6,13846.119,113.258,2.896,4.3481,1.14e-07,8.97e-09,125.6,109.03,107.01,270.0,2.8
20.7,13847.192,112.93,2.8547,4.2856,1.14e-07,9.03e-09,125.61,109.03,107.01,270.0,2.8
21.8,13848.28,112.239,2.7966,4.3481,1.14e-07,9e-09,125.61,109.03,107.01,269.99,2.8
22.8,13849.339,114.195,2.8416,4.3794,1.14e-07,9e-09,125.61,109.03,107.01,269.99,2.8
23.9,13850.445,114.419,2.8397,4.2543,1.14e-07,9e-09,125.61,109.03,107.01,270.0,2.8
25.1,13851.578,114.525,2.9064,4.4107,1.14e-07,8.98e-09,125.61,109.03,107.01,270.0,2.8
26.2,13852.675,112.241,2.8838,4.3168,1.14e-07,8.94e-09,125.61,109.02,107.02,270.0,2.8
27.2,13853.732,116.221,2.8707,4.442,1.14e-07,9.19e-09,125.61,109.03,107.01,270.0,2.8
28.3,13854.814,115.419,2.7825,4.4107,1.14e-07,8.98e-09,125.61,109.02,107.02,270.0,2.8
29.4,13855.892,114.236,2.8482,4.3168,1.14e-07,9e-09,125.61,109.03,107.01,269.99,2.8
30.5,13856.972,115.372,2.8585,4.3794,1.15e-07,9.05e-09,125.61,109.02,107.01,269.99,2.8
31.5,13858.046,115.618,2.8557,4.1917,1.14e-07,8.97e-09,125.61,109.02,107.01,270.0,2.8
32.6,13859.126,113.558,2.9026,4.1292,1.14e-07,9.01e-09,125.61,109.03,107.01,270.0,2.8
33.7,13860.201,115.831,2.9111,4.4107,1.15e-07,8.9e-09,125.61,109.03,107.02,270.0,2.8
34.8,13861.281,115.173,2.8022,4.3481,1.14e-07,8.99e-09,125.6,109.03,107.01,270.0,2.8
35.8,13862.347,115.081,2.8407,4.3168,1.14e-07,8.92e-09,125.6,109.03,107.01,269.99,2.8
37.0,13863.477,113.5,2.9045,4.4107,1.14e-07,9e-09,125.61,109.03,107.01,270.0,2.8
38.1,13864.607,112.821,2.9195,4.2856,1.14e-07,9e-09,125.61,109.03,107.01,270.0,2.8
39.2,13865.698,113.529,2.9157,4.0353,1.14e-07,9.05e-09,125.61,109.03,107.01,270.0,2.8
40.3,13866.775,114.349,2.9054,4.3481,1.14e-07,9.03e-09,125.61,109.02,107.01,270.01,2.8
41.3,13867.844,114.879,2.9073,4.4107,1.14e-07,8.98e-09,125.61,109.03,107.01,269.99,3.2
42.4,13868.927,114.207,2.8623,4.2856,1.14e-07,8.96e-09,125.61,109.03,107.02,270.0,3.2
43.5,13870.012,114.56,2.8275,4.3794,1.14e-07,8.97e-09,125.61,109.02,107.01,270.0,3.2
44.6,13871.101,114.917,2.9186,4.3481,1.14e-07,8.97e-09,125.6,109.02,107.02,270.0,3.2
45.7,13872.173,113.198,2.912,4.0353,1.14e-07,9.04e-09,125.6,109.02,107.02,269.99,3.2
46.7,13873.239,115.669,2.9195,4.3794,1.14e-07,9.07e-09,125.61,109.02,107.02,269.99,3.2
47.8,13874.336,114.152,2.8529,4.3794,1.14e-07,9.05e-09,125.61,109.02,107.01,269.99,3.2
48.9,13875.446,116.097,2.8472,4.4107,1.14e-07,9.02e-09,125.61,109.02,107.01,270.0,3.2
50.1,13876.575,115.679,2.881,4.2543,1.14e-07,8.98e-09,125.61,109.02,107.01,269.99,3.2
51.2,13877.697,113.528,2.9111,4.1917,1.14e-07,8.97e-09,125.61,109.02,107.01,270.0,2.8
52.3,13878.782,114.296,2.8923,4.1292,1.14e-07,8.96e-09,125.61,109.02,107.01,269.99,2.8
53.3,13879.847,114.178,2.9186,4.4107,1.14e-07,8.96e-09,125.61,109.03,107.02,270.0,2.8
54.4,13880.934,113.162,2.7656,4.1917,1.14e-07,9.04e-09,125.61,109.03,107.02,270.0,2.8
55.5,13882.017,113.568,2.8519,4.3794,1.15e-07,9.02e-09,125.61,109.02,107.01,269.99,2.8
56.6,13883.094,113.1,2.9064,4.3794,1.14e-07,8.94e-09,125.61,109.03,107.01,269.99,2.8
57.7,13884.17,115.048,2.8228,4.3481,1.14e-07,8.93e-09,125.61,109.03,107.01,269.99,2.8
58.7,13885.236,114.284,2.896,4.3168,1.14e-07,8.96e-09,125.61,109.03,107.01,270.0,2.8
59.8,13886.321,114.197,2.8613,4.3481,1.14e-07,8.97e-09,125.61,109.03,107.01,270.0,2.8
