block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.1,5926.8,91.766,2.9026,4.7548,1.08e-07,7.68e-09,117.01,107.01,100.01,270.0,2.8
1.2,5927.917,92.675,2.8951,4.7548,1.08e-07,7.64e-09,117.01,107.01,100.0,270.0,2.8
2.3,5929.005,93.938,2.8895,4.7861,1.08e-07,7.57e-09,117.0,107.0,100.0,269.99,2.8
3.3,5930.074,97.418,2.9045,4.7548,1.08e-07,7.52e-09,117.01,107.0,100.0,270.0,2.8
4.4,5931.138,91.304,2.9035,4.7235,1.08e-07,7.6e-09,117.01,107.0,100.0,270.0,2.8
5.5,5932.22,88.751,2.8989,4.7235,1.07e-07,7.68e-09,117.02,107.0,99.99,270.01,2.8
6.6,5933.302,97.096,2.8829,4.6922,1.08e-07,7.58e-09,117.02,107.0,100.0,270.01,2.8
7.6,5934.383,99.12,2.9111,4.7235,1.08e-07,7.66e-09,117.02,107.01,100.0,270.0,3.2
8.7,5935.46,95.255,2.9157,4.7235,1.07e-07,7.65e-09,117.02,107.01,100.0,269.99,3.2
9.8,5936.521,95.705,2.8782,4.7235,1.07e-07,7.56e-09,117.02,107.01,100.0,269.99,3.2
10.9,5937.61,96.633,2.8857,4.7235,1.08e-07,7.51e-09,117.01,107.01,100.0,269.99,3.2
11.9,5938.679,95.895,2.896,4.7235,1.07e-07,7.57e-09,117.02,107.02,100.0,270.0,3.2
13.1,5939.805,96.066,2.8791,4.7548,1.07e-07,7.52e-09,117.02,107.02,100.0,270.01,3.2
14.2,5940.921,97.688,2.9157,4.7548,1.07e-07,7.6e-09,117.01,107.02,100.0,270.0,3.2
15.3,5942.02,95.082,2.8979,4.7861,1.08e-07,7.67e-09,117.01,107.01,100.0,270.0,3.2
16.4,5943.095,99.164,2.8904,4.7235,1.07e-07,7.65e-09,117.01,107.01,100.0,269.99,3.2
17.4,5944.171,103.53,2.8773,4.6922,1.07e-07,7.56e-09,117.01,107.01,100.0,270.0,3.2
18.5,5945.241,100.776,2.8848,4.7235,1.07e-07,7.63e-09,117.01,107.01,100.0,269.99,3.2
19.6,5946.331,95.564,2.8754,4.7548,1.07e-07,7.54e-09,117.01,107.01,100.0,270.01,3.2
20.7,5947.426,96.049,2.9026,4.6922,1.07e-07,7.49e-09,117.01,107.01,100.01,270.01,3.2
21.8,5948.507,96.943,2.8951,4.7235,1.08e-07,7.58e-09,117.01,107.01,100.01,270.0,3.2
22.9,5949.588,93.164,2.8679,4.7235,1.07e-07,7.64e-09,117.01,107.0,100.0,269.99,3.2
23.9,5950.663,93.597,2.8848,4.6922,1.07e-07,7.63e-09,117.01,107.01,100.0,269.99,3.2
25.0,5951.737,92.428,2.8679,4.8173,1.07e-07,7.66e-09,117.01,107.01,100.0,269.99,3.2
26.1,5952.873,94.404,2.8989,4.7861,1.07e-07,7.63e-09,117.01,107.01,100.0,270.0,3.2
27.2,5953.981,97.448,2.8763,4.7548,1.07e-07,7.54e-09,117.01,107.02,100.0,270.01,3.2
28.3,5955.04,95.775,2.9101,4.7235,1.07e-07,7.5e-09,117.01,107.02,100.0,270.0,3.2
29.4,5956.121,92.54,2.8791,4.7235,1.07e-07,7.57e-09,117.01,107.01,100.0,269.99,3.2
30.5,5957.197,93.598,2.8942,4.7548,1.08e-07,7.63e-09,117.01,107.02,100.0,269.99,3.2
31.5,5958.27,91.957,2.8566,4.7548,1.07e-07,7.57e-09,117.02,107.01,100.0,269.99,3.2
32.6,5959.335,92.452,2.8857,4.7548,1.07e-07,7.64e-09,117.01,107.02,100.0,270.0,3.2
33.7,5960.419,93.406,2.8951,4.8173,1.07e-07,7.64e-09,117.01,107.01,100.0,270.01,3.2
34.8,5961.488,90.624,2.8848,4.7548,1.07e-07,7.53e-09,117.02,107.01,100.0,270.01,3.2
35.8,5962.58,89.712,2.9045,4.7548,1.07e-07,7.48e-09,117.02,107.01,100.0,270.01,3.2
36.9,5963.638,91.488,2.8763,4.7861,1.07e-07,7.56e-09,117.02,107.01,100.0,270.0,3.2
38.0,5964.717,91.663,2.9054,4.7548,1.07e-07,7.62e-09,117.01,107.01,100.0,269.99,2.8
39.1,5965.839,100.151,2.8942,4.7235,1.07e-07,7.56e-09,117.02,107.01,100.0,269.99,2.8
40.2,5966.972,96.677,2.8801,4.7861,1.07e-07,7.63e-09,117.01,107.01,100.0,270.0,2.8
41.3,5968.066,93.293,2.9111,4.7548,1.07e-07,7.62e-09,117.01,107.0,100.0,270.0,2.8
42.4,5969.133,88.969,2.8998,4.7548,1.07e-07,7.53e-09,117.01,107.01,100.0,270.01,2.8
43.5,5970.219,93.19,2.8707,4.7548,1.07e-07,7.49e-09,117.01,107.01,100.0,270.0,2.8
44.6,5971.302,98.42,2.8923,4.7548,1.07e-07,7.53e-09,117.01,107.01,100.0,269.99,2.8
45.6,5972.377,92.032,2.8923,4.7235,1.07e-07,7.51e-09,117.01,107.01,100.0,269.99,2.8
46.7,5973.442,91.542,2.8998,4.7235,1.07e-07,7.55e-09,117.01,107.02,100.0,270.0,2.8
47.8,5974.52,95.481,2.8942,4.7235,1.07e-07,7.63e-09,117.01,107.02,100.0,270.01,2.8
48.9,5975.616,98.979,2.8726,4.7548,1.07e-07,7.6e-09,117.01,107.01,100.0,270.0,2.8
50.0,5976.705,93.386,2.8773,4.7548,1.07e-07,7.52e-09,117.01,107.01,100.0,270.0,2.8
51.1,5977.807,93.732,2.9157,4.7548,1.07e-07,7.64e-09,117.01,107.01,100.0,270.0,2.8
52.2,5978.926,91.0,2.881,4.7548,1.07e-07,7.54e-09,117.01,107.01,100.0,269.99,2.8
53.3,5980.023,95.238,2.8904,4.7548,1.07e-07,7.49e-09,117.01,107.01,100.0,269.99,2.8
54.4,5981.103,93.272,2.851,4.7235,1.07e-07,7.55e-09,117.01,107.01,100.0,270.0,2.8
55.5,5982.188,92.13,2.8566,4.7235,1.07e-07,7.59e-09,117.01,107.01,100.0,270.0,2.8
56.5,5983.273,92.612,2.8998,4.7861,1.07e-07,7.55e-09,117.01,107.01,99.99,270.0,2.8
57.6,5984.342,98.133,2.8857,4.7235,1.07e-07,7.64e-09,117.01,107.01,100.01,270.0,2.8
58.7,5985.422,91.73,2.8895,4.6922,1.07e-07,7.62e-09,117.01,107.01,100.0,270.0,2.8
59.8,5986.499,91.819,2.9017,4.7235,1.07e-07,7.53e-09,117.01,107.01,100.0,270.0,2.8
