block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,5497.934,122.996,2.9824,3.5035,1.07e-07,8.08e-09,124.46,97.01,102.68,269.99,2.0
1.1,5499.015,126.856,2.9843,3.5348,1.07e-07,8e-09,124.46,97.01,102.68,269.99,2.0
2.2,5500.091,126.786,2.9739,3.5348,1.07e-07,7.92e-09,124.46,97.01,102.68,269.99,2.0
3.3,5501.178,123.916,2.9702,3.5661,1.06e-07,7.93e-09,124.47,97.01,102.69,270.02,2.0
4.3,5502.238,125.092,2.9711,3.5661,1.07e-07,7.92e-09,124.46,97.01,102.68,270.01,2.0
5.4,5503.313,126.071,2.9871,3.5348,1.07e-07,7.92e-09,124.47,97.01,102.68,270.0,2.0
6.5,5504.399,124.202,2.9777,3.5661,1.06e-07,7.99e-09,124.47,97.01,102.68,269.99,1.6
7.6,5505.483,122.404,2.9852,3.5348,1.07e-07,8.06e-09,124.46,97.01,102.68,269.99,1.6
8.7,5506.608,124.658,2.957,3.5348,1.06e-07,7.98e-09,124.46,97.01,102.68,270.01,1.6
9.8,5507.719,126.747,2.9758,3.5348,1.07e-07,8.05e-09,124.46,97.01,102.68,270.0,1.6
10.9,5508.818,124.159,2.9702,3.5348,1.07e-07,7.96e-09,124.46,97.01,102.68,270.0,1.6
12.0,5509.894,125.937,2.9721,3.5348,1.07e-07,7.9e-09,124.46,97.02,102.68,270.0,1.6
13.1,5510.975,124.8,2.9721,3.5348,1.06e-07,7.89e-09,124.45,97.01,102.68,269.99,1.6
14.2,5512.058,126.965,2.9833,3.5661,1.06e-07,7.98e-09,124.45,97.01,102.68,270.0,1.6
15.2,5513.116,124.678,2.988,3.5348,1.06e-07,8.05e-09,124.45,97.01,102.68,269.99,1.6
16.3,5514.203,125.162,2.9843,3.5348,1.07e-07,7.95e-09,124.45,97.02,102.68,270.0,2.0
17.4,5515.304,125.585,2.9777,3.5348,1.06e-07,8.04e-09,124.45,97.01,102.68,270.0,2.0
18.5,5516.411,124.484,2.973,3.4722,1.07e-07,7.96e-09,124.44,97.01,102.68,270.0,2.0
19.6,5517.484,125.523,2.973,3.5348,1.06e-07,7.91e-09,124.44,97.01,102.69,270.0,2.0
20.7,5518.581,126.464,2.9702,3.5348,1.06e-07,7.89e-09,124.44,97.01,102.68,269.99,2.0
21.7,5519.657,124.049,2.9683,3.5035,1.06e-07,7.96e-09,124.44,97.01,102.68,270.0,2.0
22.8,5520.715,122.862,2.958,3.5035,1.06e-07,8.01e-09,124.44,97.01,102.69,270.0,2.0
23.9,5521.802,126.183,2.9636,3.4722,1.06e-07,7.95e-09,124.46,97.01,102.68,270.0,2.0
25.0,5522.878,125.33,2.9664,3.5348,1.06e-07,8.03e-09,124.45,97.01,102.68,270.01,2.0
26.1,5523.976,124.228,2.9608,3.5035,1.06e-07,7.92e-09,124.45,97.01,102.68,270.0,2.0
27.2,5525.088,122.951,2.9692,3.5661,1.07e-07,7.87e-09,124.46,97.01,102.68,270.0,2.0
28.3,5526.203,125.96,2.9721,3.5035,1.07e-07,7.87e-09,124.46,97.01,102.68,269.99,2.0
29.4,5527.279,123.88,2.9645,3.5348,1.06e-07,7.85e-09,124.45,97.01,102.69,269.99,2.0
30.5,5528.362,125.931,2.9674,3.5348,1.06e-07,7.85e-09,124.46,97.01,102.68,270.0,2.0
31.5,5529.416,123.752,2.9561,3.5348,1.06e-07,7.92e-09,124.46,97.01,102.68,270.0,2.0
32.6,5530.495,124.85,2.9552,3.5348,1.06e-07,8e-09,124.46,97.01,102.68,270.01,2.0
33.7,5531.577,126.517,2.9627,3.5348,1.06e-07,7.92e-09,124.46,97.01,102.68,270.0,2.0
34.8,5532.66,124.58,2.9486,3.5348,1.06e-07,7.82e-09,124.45,97.01,102.69,269.99,2.0
35.8,5533.727,127.265,2.9599,3.5035,1.06e-07,7.92e-09,124.45,97.01,102.68,270.0,2.0
36.9,5534.81,128.311,2.9702,3.5661,1.06e-07,7.83e-09,124.45,97.01,102.68,269.99,2.0
38.0,5535.887,124.312,2.9645,3.5348,1.06e-07,7.86e-09,124.45,97.01,102.68,270.0,2.0
39.1,5536.976,124.075,2.9627,3.5348,1.06e-07,7.9e-09,124.45,97.01,102.68,270.0,2.0
40.2,5538.094,125.354,2.9674,3.5348,1.06e-07,7.99e-09,124.45,97.01,102.68,269.99,2.0
41.3,5539.217,126.807,2.9674,3.5661,1.06e-07,7.92e-09,124.44,97.01,102.68,269.99,2.0
42.4,5540.31,124.02,2.9702,3.5035,1.06e-07,7.99e-09,124.44,97.01,102.68,270.0,2.0
43.5,5541.387,126.655,2.9758,3.5348,1.06e-07,7.89e-09,124.44,97.01,102.68,269.99,2.0
44.6,5542.472,126.498,2.9758,3.5035,1.06e-07,7.82e-09,124.45,97.01,102.68,270.01,2.0
45.6,5543.535,125.07,2.9805,3.5035,1.06e-07,7.84e-09,124.45,97.01,102.68,270.0,2.0
46.7,5544.617,125.109,2.9645,3.4722,1.06e-07,7.92e-09,124.45,97.01,102.68,270.0,2.0
47.8,5545.692,126.118,2.9627,3.5035,1.06e-07,7.96e-09,124.45,97.01,102.68,269.99,2.0
48.9,5546.78,125.658,2.9636,3.5035,1.06e-07,7.94e-09,124.45,97.01,102.68,269.99,2.0
50.0,5547.859,125.592,2.9533,3.5035,1.06e-07,7.96e-09,124.46,97.01,102.68,270.0,2.0
51.0,5548.917,122.357,2.9664,3.5035,1.06e-07,7.88e-09,124.45,97.01,102.68,270.0,2.0
52.1,5550.016,126.71,2.9758,3.5661,1.06e-07,7.81e-09,124.46,97.02,102.68,270.0,2.0
53.2,5551.126,126.022,2.9599,3.5348,1.06e-07,7.84e-09,124.46,97.01,102.68,270.0,2.0
54.3,5552.222,121.937,2.9711,3.5348,1.06e-07,7.88e-09,124.46,97.01,102.68,270.0,2.0
55.4,5553.299,125.632,2.9805,3.5348,1.06e-07,7.8e-09,124.46,97.01,102.68,269.99,2.0
56.5,5554.373,123.731,2.9674,3.4722,1.06e-07,7.89e-09,124.45,97.01,102.68,269.99,1.6
57.5,5555.437,125.809,2.9674,3.5035,1.06e-07,7.97e-09,124.45,97.01,102.68,270.01,1.6
58.6,5556.519,125.173,2.9636,3.5661,1.06e-07,7.89e-09,124.45,97.01,102.68,270.0,1.6
59.7,5557.601,125.017,2.9552,3.4722,1.06e-07,7.81e-09,124.45,97.01,102.68,270.01,1.6
