block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.1,5600.369,141.824,2.8745,3.6287,1.08e-07,6.54e-09,127.01,100.18,105.43,270.01,2.4
1.1,5601.439,140.548,2.8679,3.6912,1.08e-07,6.5e-09,127.02,100.17,105.43,270.0,2.4
2.2,5602.518,140.686,2.8454,3.5974,1.08e-07,6.56e-09,127.01,100.18,105.43,270.0,2.4
3.3,5603.596,138.972,2.8444,3.6599,1.08e-07,6.63e-09,127.01,100.18,105.43,270.0,2.4
4.4,5604.689,141.043,2.8735,3.6287,1.08e-07,6.65e-09,127.01,100.18,105.43,269.99,2.4
5.5,5605.769,141.41,2.8576,3.6287,1.08e-07,6.63e-09,127.01,100.18,105.42,269.99,2.4
6.5,5606.833,138.445,2.8303,3.6287,1.08e-07,6.64e-09,127.01,100.19,105.42,269.99,2.4
7.6,5607.913,139.74,2.8538,3.5974,1.08e-07,6.56e-09,127.01,100.19,105.42,270.0,2.4
8.7,5608.989,140.191,2.8482,3.7225,1.08e-07,6.51e-09,127.02,100.19,105.43,270.0,2.4
9.8,5610.075,138.836,2.8397,3.6287,1.08e-07,6.54e-09,127.01,100.19,105.42,270.01,1.6
10.8,5611.141,138.303,2.8491,3.6287,1.08e-07,6.63e-09,127.01,100.19,105.43,269.99,1.6
12.0,5612.277,139.053,2.8313,3.6912,1.08e-07,6.57e-09,127.01,100.19,105.42,269.99,1.6
13.1,5613.397,137.133,2.8566,3.6599,1.08e-07,6.66e-09,127.01,100.19,105.42,269.99,1.6
14.2,5614.476,138.718,2.8407,3.6287,1.08e-07,6.65e-09,127.01,100.18,105.43,270.0,1.6
15.2,5615.537,140.215,2.8322,3.6287,1.08e-07,6.56e-09,127.01,100.18,105.42,270.01,1.6
16.3,5616.611,138.397,2.8397,3.6912,1.08e-07,6.5e-09,127.02,100.18,105.42,270.0,1.6
17.4,5617.698,139.582,2.8397,3.6912,1.08e-07,6.57e-09,127.01,100.18,105.42,269.99,1.6
18.5,5618.791,138.039,2.8519,3.6287,1.08e-07,6.53e-09,127.02,100.18,105.43,269.99,1.6
19.6,5619.867,139.955,2.8491,3.6287,1.08e-07,6.59e-09,127.01,100.18,105.43,269.99,1.6
20.6,5620.926,137.345,2.8651,3.7225,1.08e-07,6.66e-09,127.01,100.18,105.43,270.0,1.6
21.7,5622.004,136.701,2.8379,3.6912,1.08e-07,6.65e-09,127.01,100.19,105.42,270.02,1.6
22.8,5623.077,137.78,2.8444,3.6287,1.08e-07,6.57e-09,127.02,100.18,105.42,270.0,1.6
23.8,5624.133,137.241,2.8491,3.6287,1.08e-07,6.53e-09,127.01,100.19,105.42,270.0,1.6
24.9,5625.236,136.772,2.8397,3.6912,1.08e-07,6.57e-09,127.01,100.19,105.42,270.0,1.6
26.1,5626.365,138.337,2.9045,3.7225,1.08e-07,6.52e-09,127.01,100.19,105.43,269.99,1.6
27.1,5627.444,137.442,2.8472,3.7225,1.08e-07,6.56e-09,127.01,100.19,105.43,270.0,1.6
28.2,5628.53,137.709,2.8444,3.6599,1.09e-07,6.66e-09,127.01,100.19,105.43,270.0,1.6
29.3,5629.601,136.347,2.8425,3.6287,1.08e-07,6.65e-09,127.01,100.19,105.43,270.01,2.0
30.4,5630.678,137.113,2.8501,3.6912,1.08e-07,6.57e-09,127.01,100.19,105.43,270.0,2.0
31.4,5631.749,135.481,2.8322,3.6287,1.09e-07,6.66e-09,127.01,100.18,105.43,269.99,2.0
32.5,5632.831,137.139,2.8547,3.6599,1.08e-07,6.58e-09,127.01,100.18,105.43,270.0,2.0
33.6,5633.918,138.92,2.851,3.7225,1.09e-07,6.51e-09,127.01,100.18,105.43,270.01,2.0
34.7,5634.994,137.657,2.8942,3.6912,1.08e-07,6.59e-09,127.01,100.18,105.42,270.01,2.0
35.8,5636.075,137.879,2.8379,3.6599,1.08e-07,6.65e-09,127.01,100.19,105.43,269.99,2.0
36.8,5637.133,138.747,2.8594,3.6287,1.08e-07,6.66e-09,127.01,100.18,105.42,269.99,2.0
37.9,5638.231,135.681,2.8923,3.6912,1.08e-07,6.64e-09,127.01,100.19,105.42,270.0,2.0
39.1,5639.376,137.288,2.8566,3.6287,1.09e-07,6.66e-09,127.01,100.18,105.43,270.0,2.0
40.2,5640.476,136.545,2.851,3.6287,1.08e-07,6.58e-09,127.02,100.18,105.42,270.01,2.0
41.2,5641.537,136.697,2.8529,3.6599,1.09e-07,6.53e-09,127.01,100.19,105.43,270.0,2.0
42.3,5642.629,135.429,2.8332,3.7538,1.08e-07,6.58e-09,127.02,100.18,105.42,270.0,2.0
43.4,5643.71,138.093,2.835,3.6287,1.08e-07,6.66e-09,127.01,100.19,105.42,269.99,2.0
44.5,5644.794,136.658,2.8791,3.6287,1.08e-07,6.59e-09,127.02,100.18,105.43,270.0,2.0
45.6,5645.869,135.144,2.8848,3.6912,1.09e-07,6.65e-09,127.02,100.18,105.43,270.0,2.0
46.6,5646.935,136.333,2.8501,3.6287,1.08e-07,6.67e-09,127.01,100.18,105.42,269.99,2.0
47.7,5648.019,135.547,2.8294,3.6287,1.09e-07,6.57e-09,127.01,100.18,105.42,270.0,2.0
48.8,5649.101,137.028,2.8538,3.6599,1.09e-07,6.52e-09,127.01,100.18,105.42,270.01,2.0
49.9,5650.18,136.852,2.8557,3.6287,1.09e-07,6.58e-09,127.01,100.18,105.43,269.99,2.0
51.0,5651.303,136.422,2.8576,3.6599,1.08e-07,6.54e-09,127.01,100.18,105.43,269.99,2.0
52.1,5652.415,136.818,2.8454,3.6287,1.09e-07,6.56e-09,127.01,100.18,105.43,269.99,2.0
53.2,5653.489,136.023,2.8529,3.6912,1.09e-07,6.68e-09,127.01,100.19,105.42,270.0,2.0
54.2,5654.546,135.827,2.8482,3.6912,1.09e-07,6.64e-09,127.01,100.19,105.42,270.0,2.0
55.3,5655.617,135.703,2.8716,3.6912,1.09e-07,6.57e-09,127.01,100.19,105.42,270.0,2.0
56.4,5656.71,137.624,2.8604,3.6287,1.09e-07,6.52e-09,127.01,100.19,105.43,270.01,2.0
57.5,5657.792,135.231,2.8632,3.6599,1.09e-07,6.57e-09,127.01,100.19,105.42,269.99,2.0
58.6,5658.87,137.938,2.8519,3.6287,1.08e-07,6.53e-09,127.01,100.19,105.43,269.99,2.0
59.6,5659.933,136.773,2.8623,3.6599,1.09e-07,6.56e-09,127.01,100.19,105.43,269.99,2.0
