block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,6929.926,120.691,2.6474,2.9405,1.12e-07,6.25e-09,126.94,103.41,101.77,269.99,3.6
1.1,6931.007,121.939,2.6108,2.7841,1.12e-07,6.34e-09,126.95,103.41,101.77,270.0,3.6
2.2,6932.083,120.591,2.6352,3.0656,1.12e-07,6.38e-09,126.95,103.41,101.77,270.0,3.6
3.3,6933.147,118.375,2.5798,3.0656,1.12e-07,6.3e-09,126.95,103.41,101.77,269.99,3.6
4.3,6934.23,121.076,2.6492,2.8153,1.11e-07,6.23e-09,126.95,103.41,101.77,269.99,3.6
5.4,6935.32,118.157,2.6858,2.7215,1.11e-07,6.28e-09,126.95,103.41,101.76,269.99,3.6
6.5,6936.389,120.296,2.6586,2.8466,1.11e-07,6.22e-09,126.95,103.41,101.76,269.99,3.6
7.6,6937.467,120.58,2.6248,2.8779,1.11e-07,6.25e-09,126.95,103.41,101.77,270.0,3.6
8.6,6938.526,121.455,2.6098,2.8153,1.12e-07,6.35e-09,126.95,103.42,101.77,270.0,3.6
9.7,6939.638,119.022,2.6455,2.8153,1.11e-07,6.38e-09,126.96,103.42,101.77,270.01,3.6
10.9,6940.774,118.936,2.6445,2.8153,1.11e-07,6.29e-09,126.96,103.42,101.77,270.0,3.6
12.0,6941.848,114.465,2.6539,2.8779,1.12e-07,6.37e-09,126.95,103.42,101.77,269.99,3.6
13.0,6942.939,121.656,2.6614,2.8153,1.12e-07,6.28e-09,126.95,103.42,101.77,269.99,3.6
14.1,6944.019,118.334,2.6051,2.8779,1.12e-07,6.23e-09,126.95,103.42,101.76,270.0,3.6
15.2,6945.098,117.07,2.6117,2.9717,1.12e-07,6.24e-09,126.96,103.41,101.77,270.0,3.6
16.3,6946.17,119.566,2.6445,2.9405,1.12e-07,6.31e-09,126.95,103.41,101.77,270.0,3.6
17.3,6947.235,122.186,2.6154,3.003,1.11e-07,6.36e-09,126.95,103.41,101.77,270.0,3.6
18.4,6948.315,118.8,2.714,2.8153,1.12e-07,6.34e-09,126.95,103.41,101.77,269.99,3.6
19.5,6949.388,119.316,2.6474,3.003,1.12e-07,6.4e-09,126.95,103.41,101.77,270.0,3.6
20.6,6950.476,120.251,2.6436,2.8466,1.11e-07,6.28e-09,126.95,103.41,101.77,270.0,3.6
21.6,6951.539,118.186,2.6361,2.8779,1.12e-07,6.22e-09,126.95,103.41,101.76,270.0,3.6
22.8,6952.672,117.592,2.6342,2.8779,1.12e-07,6.24e-09,126.96,103.41,101.76,270.0,3.6
23.9,6953.79,119.19,2.6117,3.003,1.12e-07,6.22e-09,126.95,103.41,101.77,270.01,3.6
25.0,6954.889,119.467,2.6886,2.7528,1.12e-07,6.26e-09,126.95,103.41,101.77,270.0,3.6
26.1,6955.965,120.29,2.6004,2.9717,1.12e-07,6.32e-09,126.95,103.42,101.77,269.99,3.6
27.1,6957.024,116.974,2.6173,3.0343,1.12e-07,6.37e-09,126.94,103.42,101.77,269.99,3.6
28.2,6958.108,117.791,2.6652,3.0969,1.12e-07,6.31e-09,126.95,103.42,101.77,270.0,3.6
29.3,6959.184,119.294,2.5929,3.0969,1.12e-07,6.22e-09,126.95,103.42,101.77,270.0,3.6
30.4,6960.249,119.932,2.6258,3.0656,1.12e-07,6.28e-09,126.95,103.41,101.76,270.01,3.6
31.4,6961.335,118.66,2.6502,2.7841,1.12e-07,6.22e-09,126.95,103.41,101.77,270.0,3.6
32.5,6962.415,119.414,2.6511,3.0343,1.12e-07,6.22e-09,126.95,103.41,101.76,270.0,3.6
33.6,6963.498,121.888,2.6267,3.0656,1.12e-07,6.31e-09,126.95,103.42,101.77,269.99,3.6
34.7,6964.589,119.412,2.576,3.003,1.12e-07,6.38e-09,126.95,103.41,101.76,269.99,3.6
35.8,6965.716,118.613,2.6239,2.8153,1.12e-07,6.3e-09,126.95,103.41,101.77,270.0,3.6
36.9,6966.824,120.608,2.6098,2.9092,1.11e-07,6.36e-09,126.96,103.41,101.77,270.0,3.6
38.0,6967.906,117.041,2.6145,3.0969,1.12e-07,6.28e-09,126.95,103.41,101.77,270.0,3.6
39.1,6968.982,120.89,2.6305,2.7528,1.12e-07,6.21e-09,126.95,103.41,101.77,269.99,3.6
40.2,6970.044,119.634,2.5986,2.9405,1.12e-07,6.25e-09,126.95,103.42,101.76,270.0,3.6
41.2,6971.123,119.237,2.5939,3.0343,1.11e-07,6.32e-09,126.95,103.41,101.77,269.99,3.6
42.3,6972.197,117.694,2.6774,2.9717,1.11e-07,6.36e-09,126.95,103.41,101.77,270.0,3.6
43.4,6973.283,118.179,2.5957,2.8779,1.11e-07,6.32e-09,126.95,103.42,101.76,270.0,3.6
44.4,6974.34,121.291,2.6314,2.9717,1.11e-07,6.37e-09,126.95,103.42,101.76,270.0,3.6
45.5,6975.418,117.936,2.5986,2.9717,1.12e-07,6.3e-09,126.95,103.42,101.77,270.0,3.6
46.6,6976.491,120.538,2.6211,2.9717,1.11e-07,6.24e-09,126.95,103.41,101.77,269.99,3.6
47.7,6977.578,116.142,2.6352,3.0343,1.11e-07,6.23e-09,126.95,103.41,101.77,270.0,3.6
48.8,6978.703,115.297,2.6258,3.0656,1.12e-07,6.31e-09,126.95,103.41,101.77,269.99,3.6
49.9,6979.827,116.877,2.6736,3.003,1.11e-07,6.26e-09,126.95,103.41,101.77,270.0,3.6
51.0,6980.917,117.719,2.5845,3.0656,1.11e-07,6.32e-09,126.95,103.42,101.76,270.01,3.6
52.1,6981.993,120.382,2.6492,2.9092,1.12e-07,6.38e-09,126.95,103.41,101.76,270.0,3.6
53.2,6983.074,119.429,2.622,2.8153,1.12e-07,6.28e-09,126.95,103.41,101.77,270.0,3.6
54.2,6984.135,121.93,2.6464,2.9405,1.11e-07,6.21e-09,126.95,103.41,101.77,269.99,3.6
55.3,6985.208,117.538,2.6286,3.1281,1.11e-07,6.24e-09,126.95,103.41,101.77,270.0,3.6
56.4,6986.288,118.565,2.6427,2.9717,1.11e-07,6.21e-09,126.95,103.41,101.77,270.01,3.6
57.5,6987.37,120.513,2.6098,2.9092,1.12e-07,6.25e-09,126.95,103.41,101.76,270.01,3.6
