block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,3123.608,126.537,2.7787,3.4722,1.17e-07,5.74e-09,123.97,102.13,100.24,269.99,3.2
1.0,3124.651,127.705,2.7815,3.441,1.17e-07,5.77e-09,123.96,102.13,100.24,269.99,3.2
2.1,3125.709,129.743,2.79,3.4722,1.17e-07,5.7e-09,123.96,102.14,100.24,270.0,3.2
3.1,3126.748,127.749,2.774,3.441,1.17e-07,5.66e-09,123.97,102.14,100.24,270.0,3.2
4.2,3127.798,128.545,2.7825,3.4722,1.17e-07,5.68e-09,123.96,102.14,100.25,270.0,3.2
5.2,3128.834,126.017,2.7844,3.4722,1.17e-07,5.76e-09,123.97,102.14,100.25,270.0,3.2
6.3,3129.902,126.979,2.7769,3.4722,1.17e-07,5.7e-09,123.97,102.14,100.25,270.0,3.2
7.3,3130.937,128.551,2.7975,3.441,1.17e-07,5.76e-09,123.97,102.14,100.25,270.0,3.2
8.4,3131.993,129.464,2.7712,3.4722,1.17e-07,5.76e-09,123.97,102.13,100.25,270.0,3.2
9.4,3133.028,126.418,2.7797,3.4722,1.17e-07,5.71e-09,123.97,102.14,100.24,270.0,3.2
10.5,3134.066,128.222,2.7759,3.4097,1.17e-07,5.64e-09,123.96,102.14,100.24,270.0,3.2
11.5,3135.112,126.818,2.7909,3.4722,1.17e-07,5.66e-09,123.96,102.14,100.24,270.0,3.2
12.5,3136.149,126.384,2.7872,3.441,1.17e-07,5.76e-09,123.96,102.13,100.25,270.0,3.2
13.6,3137.206,125.603,2.7815,3.4722,1.17e-07,5.78e-09,123.96,102.14,100.25,269.99,3.2
14.7,3138.259,127.841,2.7656,3.5035,1.17e-07,5.69e-09,123.96,102.13,100.24,269.99,2.8
15.7,3139.342,125.69,2.774,3.4722,1.17e-07,5.66e-09,123.96,102.13,100.24,270.0,2.8
16.8,3140.427,129.051,2.7844,3.441,1.17e-07,5.7e-09,123.97,102.13,100.24,270.0,2.8
17.9,3141.462,125.454,2.7722,3.4722,1.17e-07,5.64e-09,123.96,102.13,100.24,270.0,2.8
18.9,3142.519,127.694,2.775,3.5035,1.17e-07,5.69e-09,123.96,102.13,100.25,270.0,2.8
19.9,3143.557,127.158,2.7844,3.4722,1.17e-07,5.76e-09,123.96,102.14,100.24,270.0,2.8
21.0,3144.606,127.098,2.7684,3.4722,1.17e-07,5.77e-09,123.96,102.13,100.24,269.99,2.8
22.0,3145.641,129.001,2.7975,3.4097,1.17e-07,5.69e-09,123.97,102.14,100.24,269.99,2.8
23.1,3146.672,125.483,2.7731,3.4722,1.17e-07,5.65e-09,123.97,102.13,100.24,270.0,2.8
24.1,3147.734,127.6,2.7834,3.5035,1.17e-07,5.68e-09,123.96,102.13,100.25,270.0,2.8
25.2,3148.769,127.138,2.7656,3.5348,1.17e-07,5.76e-09,123.97,102.14,100.24,270.01,3.2
26.2,3149.82,125.319,2.7675,3.4722,1.17e-07,5.77e-09,123.96,102.14,100.24,270.01,3.2
27.2,3150.854,126.246,2.7844,3.5035,1.17e-07,5.7e-09,123.96,102.14,100.24,270.01,3.2
28.3,3151.909,125.204,2.7703,3.5035,1.17e-07,5.77e-09,123.96,102.13,100.24,269.99,3.2
29.3,3152.951,127.436,2.7675,3.4722,1.17e-07,5.68e-09,123.96,102.13,100.24,269.99,3.2
30.4,3154.002,124.807,2.7778,3.5035,1.17e-07,5.64e-09,123.96,102.13,100.24,269.99,3.2
31.4,3155.038,126.768,2.7787,3.441,1.17e-07,5.69e-09,123.97,102.13,100.24,270.0,3.2
32.5,3156.07,125.436,2.7862,3.4722,1.17e-07,5.75e-09,123.97,102.13,100.24,270.01,3.2
33.5,3157.122,126.725,2.7769,3.4722,1.18e-07,5.77e-09,123.96,102.13,100.24,270.01,3.2
34.5,3158.155,126.151,2.7797,3.5035,1.17e-07,5.7e-09,123.97,102.13,100.24,269.99,3.2
35.6,3159.2,124.051,2.7684,3.5035,1.17e-07,5.66e-09,123.97,102.13,100.25,269.99,3.2
36.6,3160.255,125.299,2.7853,3.5035,1.17e-07,5.68e-09,123.97,102.13,100.25,269.99,3.2
37.7,3161.327,125.618,2.79,3.4722,1.17e-07,5.76e-09,123.96,102.13,100.24,269.99,3.2
38.8,3162.403,126.584,2.7815,3.441,1.18e-07,5.68e-09,123.96,102.13,100.24,270.01,3.2
39.9,3163.464,125.026,2.7787,3.5035,1.17e-07,5.76e-09,123.96,102.14,100.24,270.01,3.2
40.9,3164.514,122.184,2.7703,3.4722,1.18e-07,5.78e-09,123.96,102.13,100.24,270.0,3.2
41.9,3165.555,125.475,2.7844,3.5035,1.17e-07,5.69e-09,123.96,102.14,100.24,269.99,3.2
43.0,3166.603,126.176,2.7862,3.4722,1.17e-07,5.66e-09,123.96,102.13,100.24,269.99,3.2
44.0,3167.636,125.504,2.7637,3.4722,1.17e-07,5.66e-09,123.97,102.13,100.25,269.99,3.2
45.1,3168.69,123.773,2.7731,3.4722,1.17e-07,5.73e-09,123.96,102.13,100.25,269.99,3.2
46.1,3169.722,121.129,2.7769,3.4097,1.18e-07,5.78e-09,123.96,102.13,100.25,270.0,3.2
47.2,3170.788,125.64,2.7703,3.4722,1.18e-07,5.69e-09,123.96,102.13,100.24,270.0,3.2
48.2,3171.818,125.8,2.774,3.4722,1.18e-07,5.63e-09,123.96,102.13,100.24,270.01,3.2
49.2,3172.855,125.513,2.7684,3.4722,1.18e-07,5.69e-09,123.96,102.13,100.24,270.01,3.2
50.3,3173.911,123.441,2.7722,3.4722,1.18e-07,5.65e-09,123.97,102.13,100.24,269.99,3.2
51.3,3174.947,123.793,2.7769,3.4722,1.18e-07,5.68e-09,123.96,102.13,100.24,269.99,3.2
52.4,3175.996,124.93,2.775,3.5035,1.17e-07,5.74e-09,123.96,102.13,100.25,270.0,3.2
53.4,3177.03,123.215,2.7647,3.441,1.18e-07,5.76e-09,123.97,102.14,100.24,270.01,3.2
54.5,3178.062,123.503,2.7656,3.4722,1.17e-07,5.68e-09,123.96,102.14,100.24,270.0,3.2
55.5,3179.126,122.76,2.7618,3.5035,1.17e-07,5.66e-09,123.97,102.13,100.24,270.0,3.2
56.5,3180.158,124.667,2.7656,3.5035,1.17e-07,5.68e-09,123.96,102.13,100.24,269.99,3.2
