block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,4172.447,139.3,3.0781,5.2553,1.11e-07,6.14e-09,121.88,102.27,99.33,269.99,3.2
1.1,4173.501,141.008,3.0706,5.224,1.11e-07,6.19e-09,121.88,102.27,99.33,270.0,3.2
2.1,4174.536,136.366,3.0509,5.0989,1.11e-07,6.26e-09,121.89,102.28,99.33,270.0,3.2
3.1,4175.567,135.141,3.1081,5.0676,1.11e-07,6.26e-09,121.89,102.28,99.33,270.0,3.2
4.2,4176.622,135.794,3.0781,5.0676,1.11e-07,6.19e-09,121.89,102.28,99.33,269.99,3.2
5.2,4177.657,140.569,3.0584,5.1927,1.11e-07,6.17e-09,121.89,102.28,99.33,270.0,3.2
6.3,4178.717,139.483,3.0997,5.0363,1.11e-07,6.17e-09,121.89,102.28,99.33,269.99,3.2
7.3,4179.755,134.566,3.0499,5.0989,1.11e-07,6.23e-09,121.89,102.28,99.33,270.0,3.2
8.4,4180.809,138.188,3.0828,5.1927,1.11e-07,6.21e-09,121.9,102.28,99.32,269.99,3.2
9.4,4181.845,138.155,3.0734,5.1614,1.11e-07,6.18e-09,121.9,102.28,99.33,269.99,3.2
10.5,4182.908,132.257,3.0612,5.1927,1.11e-07,6.2e-09,121.89,102.27,99.33,269.99,3.2
11.5,4183.969,133.9,3.0734,5.1302,1.11e-07,6.14e-09,121.89,102.27,99.33,270.0,3.2
12.6,4185.044,132.478,3.0772,4.8173,1.11e-07,6.15e-09,121.89,102.27,99.33,270.0,3.2
13.7,4186.12,134.151,3.08,5.1614,1.11e-07,6.22e-09,121.89,102.27,99.33,270.0,3.2
14.7,4187.155,127.917,3.0659,5.224,1.11e-07,6.3e-09,121.89,102.26,99.33,270.0,3.2
15.8,4188.205,138.065,3.0941,4.7235,1.11e-07,6.21e-09,121.89,102.26,99.33,269.99,3.6
16.8,4189.238,137.092,3.1016,5.0363,1.11e-07,6.15e-09,121.89,102.26,99.33,269.99,3.6
17.8,4190.269,141.301,3.0753,5.224,1.11e-07,6.17e-09,121.88,102.25,99.33,270.0,3.6
18.9,4191.322,136.702,3.0697,5.2553,1.11e-07,6.21e-09,121.88,102.25,99.33,270.01,3.6
19.9,4192.362,131.764,3.065,5.0989,1.11e-07,6.16e-09,121.88,102.25,99.33,270.0,3.6
21.0,4193.416,137.709,3.0828,5.1927,1.11e-07,6.17e-09,121.88,102.25,99.33,270.01,3.6
22.0,4194.453,135.292,3.0753,5.1927,1.11e-07,6.24e-09,121.89,102.25,99.33,269.99,3.6
23.1,4195.505,139.039,3.0753,4.6922,1.11e-07,6.2e-09,121.89,102.25,99.33,269.99,3.6
24.1,4196.545,141.23,3.0772,5.1302,1.11e-07,6.17e-09,121.89,102.26,99.33,269.99,3.6
25.1,4197.594,138.658,3.0678,4.8799,1.11e-07,6.15e-09,121.89,102.25,99.33,270.0,3.6
