block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,4737.388,77.11,2.9645,3.5348,1.12e-07,7.23e-09,124.51,97.01,106.03,269.99,1.6
1.0,4738.437,74.15,2.9645,3.441,1.12e-07,7.24e-09,124.51,97.01,106.03,270.0,1.6
2.1,4739.476,76.92,2.9617,3.4097,1.12e-07,7.27e-09,124.51,97.02,106.03,270.01,1.6
3.1,4740.53,78.7,2.9636,3.4722,1.12e-07,7.26e-09,124.51,97.02,106.03,270.0,1.6
4.2,4741.566,74.263,2.9645,3.3784,1.12e-07,7.23e-09,124.51,97.01,106.03,269.99,1.6
5.2,4742.622,75.557,2.9608,3.4722,1.12e-07,7.24e-09,124.52,97.01,106.04,269.99,1.6
6.3,4743.658,78.612,2.9674,3.4722,1.12e-07,7.23e-09,124.51,97.01,106.03,270.0,1.6
7.3,4744.69,77.354,2.9655,3.3784,1.12e-07,7.25e-09,124.52,97.02,106.04,270.0,1.6
8.4,4745.74,78.885,2.9814,3.5035,1.12e-07,7.27e-09,124.51,97.01,106.03,269.99,1.6
9.4,4746.771,77.786,2.9636,3.4097,1.12e-07,7.24e-09,124.52,97.01,106.03,269.99,1.6
10.4,4747.832,77.398,2.9824,3.441,1.12e-07,7.27e-09,124.52,97.01,106.04,270.0,1.6
11.5,4748.881,74.557,2.9739,3.2846,1.12e-07,7.26e-09,124.52,97.01,106.03,270.0,1.6
12.6,4749.954,79.498,2.9683,3.3471,1.12e-07,7.24e-09,124.52,97.01,106.04,270.0,1.6
13.6,4751.029,78.501,2.9843,3.5348,1.12e-07,7.22e-09,124.51,97.01,106.03,270.01,1.6
14.7,4752.093,76.337,2.9758,3.4097,1.12e-07,7.26e-09,124.51,97.01,106.03,269.99,1.6
15.8,4753.149,78.311,2.9599,3.4097,1.12e-07,7.26e-09,124.51,97.01,106.04,269.99,1.6
16.8,4754.181,77.415,2.9749,3.5661,1.12e-07,7.24e-09,124.51,97.01,106.03,269.99,1.6
17.8,4755.238,77.302,2.973,3.5035,1.13e-07,7.24e-09,124.51,97.01,106.03,270.0,1.6
18.9,4756.274,78.506,2.9514,3.4097,1.12e-07,7.22e-09,124.51,97.01,106.04,270.01,1.6
19.9,4757.328,77.257,2.9589,3.4722,1.12e-07,7.23e-09,124.51,97.01,106.04,269.99,1.6
