block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,3230.615,150.452,3.0678,3.9415,1.17e-07,7.58e-09,123.29,102.8,97.5,270.0,4.4
1.0,3231.657,153.325,2.9683,3.7538,1.16e-07,7.56e-09,123.29,102.8,97.5,269.99,4.4
2.1,3232.689,152.071,3.064,4.0979,1.17e-07,7.57e-09,123.29,102.8,97.5,269.99,4.4
3.1,3233.74,146.824,3.0697,3.9727,1.17e-07,7.57e-09,123.29,102.81,97.5,270.0,4.4
4.2,3234.779,147.358,3.1147,4.3794,1.17e-07,7.54e-09,123.29,102.8,97.5,270.01,4.4
5.2,3235.84,151.305,3.0678,4.6297,1.18e-07,7.56e-09,123.29,102.8,97.5,270.01,4.4
6.3,3236.873,154.897,3.0199,3.7538,1.17e-07,7.56e-09,123.29,102.8,97.5,269.99,4.4
7.3,3237.922,150.966,3.0368,3.7538,1.17e-07,7.54e-09,123.3,102.8,97.5,269.99,4.4
8.3,3238.96,153.131,3.0725,4.2856,1.17e-07,7.58e-09,123.29,102.8,97.5,269.99,4.4
9.4,3239.994,151.341,3.0828,4.0353,1.17e-07,7.56e-09,123.29,102.8,97.5,270.0,4.4
10.4,3241.041,156.589,3.0537,4.0666,1.17e-07,7.55e-09,123.29,102.8,97.5,270.01,4.4
11.5,3242.081,139.695,3.0734,4.3481,1.17e-07,7.57e-09,123.29,102.8,97.5,270.01,4.4
12.5,3243.127,154.044,3.034,3.7538,1.17e-07,7.53e-09,123.29,102.8,97.51,269.99,4.4
13.6,3244.18,152.473,3.1147,4.1292,1.17e-07,7.52e-09,123.29,102.8,97.51,269.99,4.4
14.6,3245.256,147.328,3.049,3.7851,1.17e-07,7.54e-09,123.29,102.8,97.5,269.99,4.4
15.7,3246.328,152.898,3.0884,4.004,1.17e-07,7.55e-09,123.3,102.8,97.5,270.0,4.4
16.8,3247.379,143.891,3.1184,3.9727,1.17e-07,7.52e-09,123.29,102.8,97.5,270.0,4.4
17.8,3248.433,154.504,3.1288,4.1604,1.18e-07,7.54e-09,123.29,102.81,97.5,270.0,4.4
18.9,3249.466,153.1,3.0349,4.0353,1.17e-07,7.56e-09,123.29,102.81,97.5,269.99,4.4
19.9,3250.519,150.876,3.0359,3.7851,1.17e-07,7.53e-09,123.29,102.81,97.5,269.99,4.4
20.9,3251.552,152.559,3.0499,3.9102,1.17e-07,7.53e-09,123.29,102.8,97.5,269.99,4.4
22.0,3252.582,150.624,3.034,3.6912,1.17e-07,7.53e-09,123.29,102.8,97.5,269.99,4.4
23.0,3253.636,150.669,3.0171,3.8789,1.17e-07,7.56e-09,123.29,102.8,97.5,270.0,4.4
24.1,3254.671,150.886,3.0706,3.9727,1.17e-07,7.56e-09,123.29,102.8,97.5,270.01,4.4
25.1,3255.718,152.988,3.0969,3.8789,1.17e-07,7.54e-09,123.29,102.8,97.5,270.01,4.4
26.1,3256.756,151.493,3.0631,3.8789,1.17e-07,7.51e-09,123.3,102.8,97.5,269.99,4.4
27.2,3257.787,151.724,3.0162,3.7225,1.17e-07,7.54e-09,123.29,102.8,97.5,269.99,4.0
28.2,3258.847,150.003,2.9721,3.7851,1.17e-07,7.54e-09,123.29,102.8,97.5,270.0,4.0
29.3,3259.886,149.474,3.0143,4.0353,1.17e-07,7.54e-09,123.29,102.8,97.5,270.0,4.0
30.3,3260.934,108.855,3.0302,4.2856,1.17e-07,7.53e-09,123.29,102.8,97.5,270.0,4.0
31.4,3261.971,146.288,3.0903,3.9727,1.17e-07,7.53e-09,123.29,102.8,97.5,270.0,4.0
32.4,3263.024,149.516,3.0415,3.6912,1.17e-07,7.55e-09,123.29,102.81,97.5,269.99,4.0
33.5,3264.073,152.255,3.1016,3.9727,1.17e-07,7.48e-09,123.29,102.8,97.5,269.99,4.0
34.5,3265.123,152.673,3.0903,3.9102,1.17e-07,7.53e-09,123.29,102.8,97.5,270.0,4.0
35.6,3266.165,119.402,3.08,3.9727,1.17e-07,7.51e-09,123.29,102.81,97.5,270.0,4.0
36.6,3267.242,111.534,3.1278,4.1604,1.17e-07,7.53e-09,123.29,102.8,97.5,269.99,4.4
37.7,3268.324,151.66,3.0678,3.8789,1.17e-07,7.56e-09,123.29,102.8,97.5,270.0,4.4
38.8,3269.385,152.87,3.0612,4.0666,1.17e-07,7.54e-09,123.29,102.8,97.5,270.0,4.4
39.8,3270.437,154.388,2.4719,4.6922,1.17e-07,7.53e-09,123.29,102.8,97.5,270.0,4.4
40.9,3271.467,150.46,2.9674,3.7538,1.17e-07,7.52e-09,123.29,102.8,97.5,270.0,4.4
41.9,3272.528,151.71,3.0743,4.1604,1.17e-07,7.5e-09,123.29,102.8,97.5,269.99,4.4
42.9,3273.562,152.981,3.0959,3.8476,1.17e-07,7.54e-09,123.29,102.8,97.5,269.99,4.4
44.0,3274.614,152.536,3.0865,4.0353,1.17e-07,7.55e-09,123.29,102.8,97.5,270.0,4.4
45.0,3275.649,150.908,3.0781,3.9415,1.17e-07,7.5e-09,123.29,102.8,97.5,270.01,4.4
46.1,3276.679,153.005,3.1081,3.9727,1.17e-07,7.49e-09,123.29,102.8,97.5,270.0,4.4
47.1,3277.733,152.146,3.1053,4.1292,1.17e-07,7.5e-09,123.29,102.8,97.5,269.99,4.4
48.2,3278.77,146.532,3.1006,4.2543,1.17e-07,7.55e-09,123.29,102.8,97.5,269.99,4.4
49.2,3279.833,155.573,3.0603,4.1917,1.18e-07,7.52e-09,123.29,102.8,97.5,269.99,4.4
50.3,3280.87,151.532,3.0218,3.6912,1.17e-07,7.55e-09,123.29,102.8,97.5,270.0,4.4
51.3,3281.92,153.057,3.0274,3.8163,1.17e-07,7.52e-09,123.29,102.8,97.5,270.01,4.4
52.3,3282.962,151.913,3.08,4.0666,1.17e-07,7.51e-09,123.29,102.8,97.5,270.01,4.4
53.4,3283.993,150.061,3.0734,3.9415,1.17e-07,7.48e-09,123.29,102.8,97.5,269.99,4.4
54.4,3285.053,140.655,3.0481,4.1604,1.17e-07,7.47e-09,123.29,102.8,97.5,269.99,4.4
55.5,3286.082,155.559,3.064,3.8789,1.17e-07,7.49e-09,123.29,102.8,97.5,269.99,4.4
56.5,3287.135,157.006,2.4991,4.7548,1.17e-07,7.53e-09,123.3,102.8,97.5,270.0,4.4
57.6,3288.17,149.699,3.0265,3.7538,1.17e-07,7.48e-09,123.29,102.8,97.5,270.01,4.4
58.6,3289.239,142.933,3.0518,3.8476,1.18e-07,7.48e-09,123.29,102.8,97.5,270.0,4.4
59.7,3290.322,140.711,3.0331,3.7851,1.17e-07,7.51e-09,123.29,102.8,97.5,269.99,4.4
