block time,run time,fcv1_i,extraction_i,bias_i,inj_mbar,ext_mbar,inj_i,ext_i,mid_i,sext_i,x_ray_source
0.0,1359.261,57.295,2.0223,2.5651,1.23e-07,5.41e-09,126.5,99.99,101.95,270.0,2.8
1.1,1360.321,57.907,2.012,2.5651,1.23e-07,5.41e-09,126.5,99.99,101.96,270.01,2.8
2.2,1361.412,56.509,2.0158,2.5651,1.23e-07,5.46e-09,126.49,99.99,101.95,270.0,2.8
3.3,1362.486,55.894,2.0261,2.5651,1.23e-07,5.51e-09,126.5,100.0,101.95,269.99,2.8
4.3,1363.56,57.638,2.0242,2.5338,1.23e-07,5.49e-09,126.5,100.0,101.95,269.99,2.8
5.4,1364.614,56.055,2.027,2.5651,1.23e-07,5.41e-09,126.5,100.01,101.95,269.99,2.8
6.5,1365.689,57.747,2.0205,2.5651,1.23e-07,5.49e-09,126.5,100.01,101.95,270.01,2.8
7.6,1366.767,57.301,2.0289,2.5338,1.23e-07,5.41e-09,126.48,100.01,101.95,270.0,2.8
8.6,1367.832,57.02,2.0374,2.5651,1.23e-07,5.42e-09,126.49,100.01,101.95,270.0,2.8
9.7,1368.918,55.875,2.0345,2.5338,1.23e-07,5.49e-09,126.49,100.0,101.95,269.99,2.8
10.8,1370.035,56.208,2.0261,2.5651,1.23e-07,5.53e-09,126.48,100.0,101.95,269.99,2.8
12.0,1371.181,56.351,2.0421,2.5964,1.23e-07,5.48e-09,126.48,100.01,101.96,270.0,2.8
13.1,1372.271,56.051,2.0345,2.5651,1.23e-07,5.55e-09,126.48,100.0,101.96,270.0,2.8
14.1,1373.334,57.13,2.0402,2.5651,1.23e-07,5.5e-09,126.48,100.0,101.95,270.01,2.8
15.2,1374.409,57.13,2.0364,2.5651,1.23e-07,5.43e-09,126.47,100.0,101.95,269.99,2.8
16.3,1375.497,57.113,2.0439,2.5964,1.23e-07,5.43e-09,126.47,99.99,101.95,269.99,2.4
17.4,1376.571,57.374,2.0421,2.5651,1.23e-07,5.51e-09,126.47,99.99,101.95,269.99,2.4
18.4,1377.633,57.144,2.0477,2.5964,1.23e-07,5.47e-09,126.46,99.99,101.96,270.0,2.4
19.5,1378.713,57.221,2.0561,2.5964,1.23e-07,5.56e-09,126.46,100.0,101.95,270.01,2.4
20.6,1379.795,56.781,2.0496,2.5964,1.23e-07,5.55e-09,126.46,100.0,101.95,270.01,2.4
21.7,1380.879,56.759,2.0467,2.5964,1.23e-07,5.48e-09,126.45,100.0,101.95,269.99,2.4
22.8,1381.971,57.932,2.0552,2.5964,1.23e-07,5.43e-09,126.45,100.01,101.96,269.99,2.4
23.9,1383.089,57.83,2.0571,2.5964,1.23e-07,5.49e-09,126.45,100.0,101.95,269.99,2.4
25.0,1384.214,57.306,2.0449,2.5964,1.23e-07,5.46e-09,126.45,100.01,101.95,270.0,2.4
26.1,1385.288,57.626,2.0496,2.5964,1.23e-07,5.45e-09,126.44,100.01,101.95,270.0,2.8
27.2,1386.365,58.21,2.0486,2.6276,1.23e-07,5.55e-09,126.45,100.0,101.95,270.01,2.8
28.2,1387.432,57.127,2.0561,2.5964,1.23e-07,5.58e-09,126.46,100.0,101.95,269.99,2.8
29.3,1388.526,56.967,2.0486,2.5964,1.22e-07,5.52e-09,126.45,100.0,101.95,269.99,2.8
30.4,1389.609,56.901,2.0543,2.5964,1.23e-07,5.44e-09,126.46,100.0,101.95,270.0,2.8
31.5,1390.694,56.438,2.0524,2.5964,1.23e-07,5.49e-09,126.45,100.0,101.95,270.0,2.8
32.6,1391.767,57.565,2.0543,2.5964,1.23e-07,5.45e-09,126.46,100.0,101.95,270.01,2.8
33.6,1392.832,57.245,2.0561,2.5964,1.23e-07,5.5e-09,126.47,100.0,101.95,270.0,2.8
34.7,1393.907,57.082,2.0543,2.5964,1.23e-07,5.56e-09,126.46,100.0,101.96,269.99,2.8
35.8,1394.999,58.345,2.0458,2.5964,1.23e-07,5.58e-09,126.46,100.0,101.95,269.99,2.4
36.9,1396.109,57.349,2.0439,2.5964,1.23e-07,5.5e-09,126.47,100.0,101.95,269.99,2.4
38.0,1397.217,57.279,2.0552,2.5964,1.23e-07,5.59e-09,126.47,100.0,101.95,270.01,2.4
39.1,1398.295,57.731,2.0533,2.5964,1.23e-07,5.49e-09,126.46,100.01,101.95,270.01,2.4
40.2,1399.374,57.366,2.0524,2.5964,1.23e-07,5.47e-09,126.47,100.0,101.95,270.0,2.4
41.2,1400.438,56.869,2.0599,2.5964,1.23e-07,5.47e-09,126.47,100.01,101.95,269.99,2.4
42.3,1401.516,57.581,2.0543,2.5964,1.23e-07,5.55e-09,126.47,100.01,101.95,269.99,2.4
43.4,1402.593,57.195,2.0524,2.5964,1.23e-07,5.58e-09,126.47,100.0,101.95,269.99,2.4
44.5,1403.678,57.123,2.0589,2.5964,1.23e-07,5.57e-09,126.46,100.0,101.95,270.01,2.4
45.5,1404.739,57.92,2.0543,2.5964,1.23e-07,5.57e-09,126.47,100.0,101.95,270.01,2.4
46.6,1405.828,56.967,2.0543,2.5964,1.23e-07,5.51e-09,126.47,100.0,101.95,270.0,2.4
47.7,1406.909,56.489,2.0496,2.5964,1.23e-07,5.46e-09,126.47,100.0,101.95,269.99,2.4
48.8,1408.002,56.89,2.0514,2.5964,1.23e-07,5.5e-09,126.46,100.0,101.95,269.99,2.4
49.9,1409.131,56.086,2.058,2.5964,1.23e-07,5.49e-09,126.46,100.0,101.95,269.99,2.4
51.0,1410.226,56.497,2.0514,2.5964,1.23e-07,5.53e-09,126.46,100.0,101.95,270.0,2.4
52.1,1411.305,56.956,2.0561,2.5964,1.23e-07,5.57e-09,126.46,100.0,101.95,270.0,2.4
53.2,1412.377,58.0,2.0467,2.5964,1.23e-07,5.58e-09,126.46,100.0,101.95,270.0,2.4
54.3,1413.465,57.344,2.0543,2.5651,1.23e-07,5.51e-09,126.46,100.0,101.95,269.99,2.4
55.3,1414.53,57.404,2.0589,2.5964,1.23e-07,5.47e-09,126.46,100.0,101.95,270.0,2.4
56.4,1415.606,57.12,2.0608,2.5964,1.23e-07,5.52e-09,126.46,100.0,101.95,269.99,2.8
57.5,1416.698,57.095,2.0618,2.5964,1.23e-07,5.46e-09,126.46,100.0,101.95,270.0,2.8
58.6,1417.781,56.845,2.058,2.5964,1.23e-07,5.53e-09,126.46,100.0,101.95,269.99,2.8
59.7,1418.871,57.85,2.0589,2.5964,1.23e-07,5.59e-09,126.46,100.0,101.95,270.0,2.8
